"C:0","C:1","C:2","Cx","Cy","Cz","Ma","Mas","Points:0","Points:1","Points:2","Ret","T","U:0","U:1","U:2","alphat","grad(p):0","grad(p):1","grad(p):2","im","k","nut","omega","p","pseudoCoField","rho","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","xc","yPlus"
0.00036516,5.8514e-05,-0.003,0.00036516,5.8514e-05,-0.003,0,0.69619,0.00036494,5.8134e-05,-0.003,445.49,338.22,0,0,0,0,-7.2411e+05,-5.3357e+07,1.7464e-05,0.031753,63.742,0,6.9178e+07,73296,10.507,0.75551,1.6391e-06,-2.4438e-06,3.2905e+07,-491.73,-330.26,5.6239e-13,0.0043815,7.8306
0.00038962,7.6029e-05,-0.003,0.00038962,7.6029e-05,-0.003,0,0.71173,0.00038914,7.533e-05,-0.003,441.17,339.17,0,0,0,0,-8.3877e+05,-4.945e+07,-3.3617e-05,0.029339,62.623,0,7.0417e+07,72282,10.507,0.74312,1.3262e-06,-1.8179e-06,3.1618e+07,-463.85,-331.35,2.6129e-13,0.0047979,7.587
0.00041622,9.6281e-05,-0.003,0.00041622,9.6281e-05,-0.003,0,0.72621,0.00041527,9.5321e-05,-0.003,436.77,340.17,0,0,0,0,-6.6987e+05,-4.8271e+07,-9.656e-06,0.027354,60.486,0,7.155e+07,71334,10.507,0.73165,-1.7881e-06,2.265e-06,2.9961e+07,-432.14,-325.37,-6.5599e-13,0.0052637,7.2911
0.00044603,0.00012057,-0.003,0.00044603,0.00012057,-0.003,0,0.74938,0.00044519,0.00011915,-0.003,431.78,341.49,0,0,0,0,4.4295e+06,-5.9305e+07,-1.5914e-05,0.025049,56.809,0,7.327e+07,69811,10.507,0.71465,-1.3709e-06,1.8775e-06,2.765e+07,-390.95,-309.95,-9.1142e-14,0.0058033,6.9364
0.00047942,0.00015026,-0.003,0.00047942,0.00015026,-0.003,0,0.77576,0.00047846,0.00014864,-0.003,425.58,343.28,0,0,0,0,1.7714e+07,-6.038e+07,3.6418e-05,0.0221,50.715,0,7.5327e+07,68071,10.507,0.69415,1.7136e-06,-1.9521e-06,2.3546e+07,-324.1,-274.09,8.9989e-13,0.0064348,6.242
0.00051643,0.00018667,-0.003,0.00051643,0.00018667,-0.003,0,0.78885,0.00051555,0.00018461,-0.003,419.41,344.71,0,0,0,0,2.8003e+07,-4.2011e+07,7.1228e-05,0.020526,41.44,0,7.6651e+07,67208,10.507,0.68168,-1.356e-06,1.274e-06,1.7463e+07,-232.5,-212.11,-1.257e-12,0.007173,4.9835
0.00055726,0.00023111,-0.003,0.00055726,0.00023111,-0.003,0,0.78645,0.00055617,0.00022883,-0.003,413.31,345.1,0,0,0,0,3.2319e+07,-2.0753e+07,1.9878e-05,0.02005,28.986,0,7.6688e+07,67366,10.507,0.68093,-2.4661e-06,2.3693e-06,1.106e+07,-141.65,-140.32,-1.9601e-12,0.0080341,3.2703
0.00060263,0.00028465,-0.003,0.00060263,0.00028465,-0.003,0,0.7684,0.00060116,0.0002822,-0.003,406.69,345.83,0,0,0,0,2.7623e+07,-3.7809e+06,-1.8626e-05,0.019581,16.386,0,7.5602e+07,68557,10.507,0.6901,-8.4937e-07,7.4506e-07,5.9509e+06,-73.761,-78.299,-5.6829e-13,0.0090363,1.8261
0.00065384,0.00034818,-0.003,0.00065384,0.00034818,-0.003,0,0.74788,0.00065206,0.00034539,-0.003,402.73,346.81,0,0,0,0,1.8291e+07,4.2928e+06,-4.3698e-06,0.019317,8.0451,0,7.4419e+07,69909,10.507,0.70107,-7.1526e-07,5.9791e-07,2.8606e+06,-34.657,-38.584,-4.5719e-13,0.010201,1.688
0.00071202,0.00042308,-0.003,0.00071202,0.00042308,-0.003,0,0.72695,0.00071009,0.00041975,-0.003,404.91,348.01,0,0,0,0,1.2341e+07,7.6266e+06,4.6305e-06,0.019622,4.3707,0,7.3302e+07,71285,10.507,0.71206,-2.1048e-07,1.8626e-07,1.2877e+06,-15.03,-17.852,-2.2792e-13,0.011555,2.0719
0.00077815,0.00051129,-0.003,0.00077815,0.00051129,-0.003,0,0.70441,0.00077586,0.00050745,-0.003,402.33,349.95,0,0,0,0,9.2089e+06,7.1018e+06,1.1204e-06,0.019689,2.8655,0,7.2241e+07,72760,10.507,0.72258,3.2689e-07,-2.454e-07,8.638e+05,-9.3185,-12.596,4.6517e-14,0.013126,2.2291
0.00085378,0.00061473,-0.003,0.00085378,0.00061473,-0.003,0,0.68661,0.00085079,0.00061051,-0.003,395.86,352.27,0,0,0,0,5.0541e+06,2.9027e+06,-2.8107e-06,0.0192,1.8146,0,7.157e+07,73919,10.507,0.72918,7.3575e-08,-5.4715e-08,9.1841e+05,-9.756,-13.584,1.5946e-14,0.014952,2.5526
0.00094137,0.0007352,-0.003,0.00094137,0.0007352,-0.003,0,0.68491,0.00093767,0.00073046,-0.003,399.01,353.32,0,0,0,0,2.7689e+06,-2.1441e+06,7.9935e-06,0.01904,0.99369,0,7.165e+07,74030,10.507,0.72838,-4.7236e-08,2.4855e-08,2.8307e+05,-3.8624,-3.6041,1.367e-13,0.017073,2.9669
0.0010436,0.00087494,-0.003,0.0010436,0.00087494,-0.003,0,0.68961,0.0010393,0.00086938,-0.003,407.95,352.83,0,0,0,0,3.0949e+06,-1.3164e+06,1.1398e-05,0.019578,0.85476,0,7.1839e+07,73724,10.507,0.72666,-4.8603e-09,-6.5775e-09,-1.3376e+06,12.907,20.715,1.4951e-13,0.01954,3.1829
0.0011626,0.0010372,-0.003,0.0011626,0.0010372,-0.003,0,0.67833,0.0011579,0.0010305,-0.003,408.14,352.84,0,0,0,0,3.7007e+06,3.7187e+06,1.6701e-05,0.020064,1.102,0,7.1182e+07,74456,10.507,0.73358,-7.3342e-08,5.3551e-08,-2.913e+06,30.739,43.248,2.2978e-15,0.022407,3.0665
0.0013015,0.0012254,-0.003,0.0013015,0.0012254,-0.003,0,0.65083,0.0012952,0.0012182,-0.003,409.13,353.66,0,0,0,0,2.6935e+06,6.9291e+06,8.3172e-06,0.020465,1.1695,0,6.9732e+07,76227,10.507,0.74887,1.9558e-08,-2.2701e-08,-2.9414e+06,32.498,42.594,1.0001e-13,0.025739,2.7767
0.0014657,0.001442,-0.003,0.0014657,0.001442,-0.003,0,0.6201,0.0014575,0.0014345,-0.003,397.24,354.49,0,0,0,0,-7.2551e+05,7.5742e+06,-2.1346e-06,0.02043,0.94041,0,6.8177e+07,78180,10.507,0.76596,9.3773e-08,-7.5874e-08,-1.4414e+06,17.212,19.872,1.5125e-13,0.029616,2.4283
0.0016624,0.0016892,-0.003,0.0016624,0.0016892,-0.003,0,0.6011,0.0016525,0.0016808,-0.003,384.88,354.89,0,0,0,0,-2.4957e+06,4.9249e+06,-3.0287e-06,0.019924,0.85027,0,6.7223e+07,79371,10.507,0.77682,-9.1095e-08,7.4884e-08,5.1975e+05,-4.9635,-8.1834,9.0883e-14,0.034125,1.8391
0.0018955,0.0019651,-0.003,0.0018955,0.0019651,-0.003,0,0.59894,0.0018872,0.0019606,-0.003,381.66,354.51,0,0,0,0,-2.6808e+06,6.8814e+05,-2.9919e-06,0.019872,1.3261,0,6.7029e+07,79505,10.507,0.77918,1.0082e-07,-9.7323e-08,3.2098e+06,-37.589,-44.729,-1.1171e-14,0.039283,1.9539
0.002156,0.0022643,-0.003,0.002156,0.0022643,-0.003,0,0.61871,0.002155,0.0022584,-0.003,363.88,353.64,0,0,0,0,-2.5382e+06,-1.5707e+06,4.0792e-07,0.02,1.9273,0,6.7945e+07,78268,10.507,0.7691,5.7416e-07,-4.95e-07,5.819e+06,-69.005,-80.299,-2.4186e-14,0.044949,3.0844
0.0024269,0.00258,-0.003,0.0024269,0.00258,-0.003,0,0.63678,0.002427,0.0025799,-0.003,345.63,353.13,0,0,0,0,-48357,-6.2255e+05,2.5402e-06,0.019881,1.6826,0,6.8831e+07,77124,10.507,0.75909,3.3574e-07,-2.8638e-07,4.689e+06,-55.682,-64.693,3.0748e-14,0.050888,3.3695
0.0027033,0.0028974,-0.003,0.0027033,0.0028974,-0.003,0,0.62489,0.0026985,0.0029017,-0.003,331.3,352.96,0,0,0,0,-6.4495e+05,-2.2843e+05,3.8175e-06,0.019934,1.755,0,6.8205e+07,77877,10.507,0.7667,-3.5809e-07,3.3155e-07,3.8034e+06,-46.055,-51.677,8.7535e-14,0.056898,3.5126
0.0029844,0.0032106,-0.003,0.0029844,0.0032106,-0.003,0,0.6446,0.0029893,0.0032062,-0.003,316.97,352.46,0,0,0,0,-2.6852e+06,-1.0156e+06,7.4692e-06,0.020038,2.4434,0,6.9304e+07,76625,10.507,0.75548,-5.0012e-07,4.5309e-07,5.7392e+06,-69.144,-78.217,5.9984e-14,0.062905,4.2025
0.0032633,0.0035259,-0.003,0.0032633,0.0035259,-0.003,0,0.65902,0.0032605,0.0035283,-0.003,299.52,352.29,0,0,0,0,-1.1109e+06,3.3372e+05,2.5057e-06,0.019905,2.1033,0,6.9999e+07,75702,10.507,0.74688,3.2037e-07,-2.9826e-07,4.7189e+06,-56.728,-64.482,-3.1132e-14,0.068915,3.9165
0.0035433,0.0038404,-0.003,0.0035433,0.0038404,-0.003,0,0.65111,0.003543,0.0038407,-0.003,288.73,352.5,0,0,0,0,-6.5627e+05,4.5558e+05,-2.1157e-06,0.019855,1.7476,0,6.9512e+07,76209,10.507,0.75132,4.8662e-07,-4.3889e-07,3.3303e+06,-40.608,-45.049,-1.2519e-14,0.074926,3.5489
0.0038283,0.0041505,-0.003,0.0038283,0.0041505,-0.003,0,0.65994,0.0038269,0.0041518,-0.003,274.98,352.41,0,0,0,0,-1.4636e+06,-9.4864e+05,-2.7509e-06,0.019856,2.1916,0,7.0018e+07,75643,10.507,0.74588,-3.9302e-07,3.6974e-07,4.6864e+06,-57.652,-62.864,2.644e-14,0.080933,3.9461
0.0041143,0.0044594,-0.003,0.0041143,0.0044594,-0.003,0,0.67334,0.0041163,0.0044575,-0.003,265.36,352.22,0,0,0,0,-1.2386e+06,-1.2179e+06,-6.6683e-07,0.019835,2.423,0,7.0795e+07,74779,10.507,0.73785,-3.6089e-07,3.3947e-07,5.655e+06,-69.688,-75.713,4.3599e-14,0.08694,4.1708
0.0043989,0.0047698,-0.003,0.0043989,0.0047698,-0.003,0,0.68286,0.0043977,0.0047709,-0.003,259.36,352.28,0,0,0,0,-6.4921e+05,-3.6483e+05,1.6673e-06,0.01978,2.0821,0,7.1351e+07,74162,10.507,0.73166,-3.8743e-07,3.5763e-07,4.8024e+06,-59.031,-64.462,2.5837e-14,0.092948,3.8588
0.0046845,0.0050793,-0.003,0.0046845,0.0050793,-0.003,0,0.68246,0.0046839,0.0050798,-0.003,257.17,352.29,0,0,0,0,-1.1202e+06,-5.2855e+05,-1.3618e-06,0.01975,2.0714,0,7.134e+07,74189,10.507,0.73183,-6.1747e-07,5.7323e-07,5.0399e+06,-62.221,-67.4,2.1249e-14,0.098955,3.9332
0.0049701,0.0053886,-0.003,0.0049701,0.0053886,-0.003,0,0.69772,0.0049723,0.0053866,-0.003,260.25,352.07,0,0,0,0,-5.7715e+05,-9.2262e+05,1.1595e-07,0.019775,2.0564,0,7.2303e+07,73197,10.507,0.72257,-3.8603e-07,3.539e-07,5.389e+06,-66.386,-72.18,-3.7865e-15,0.10496,4.0361
0.0052546,0.0056991,-0.003,0.0052546,0.0056991,-0.003,0,0.69641,0.005252,0.0057015,-0.003,262.59,352.15,0,0,0,0,-2.5651e+05,-3.8255e+05,4.3879e-06,0.019728,1.808,0,7.226e+07,73282,10.507,0.72321,-3.4645e-07,3.1712e-07,4.7312e+06,-58.14,-63.508,1.2602e-14,0.11097,3.8385
0.0055388,0.0060096,-0.003,0.0055388,0.0060096,-0.003,0,0.70361,0.005542,0.0060068,-0.003,268.38,352.17,0,0,0,0,-8.3461e+05,-5.7063e+05,4.963e-06,0.019755,1.7621,0,7.2752e+07,72813,10.507,0.71855,1.2806e-07,-1.0477e-07,4.9337e+06,-60.441,-66.381,6.5834e-14,0.11698,3.8886
0.0058214,0.0063215,-0.003,0.0058214,0.0063215,-0.003,0,0.70925,0.0058194,0.0063233,-0.003,264.42,352.31,0,0,0,0,-3.8366e+05,5.5016e+05,3.7719e-07,0.01961,1.4824,0,7.3092e+07,72444,10.507,0.71466,6.0862e-07,-5.4855e-07,4.0971e+06,-49.975,-55.342,7.7539e-15,0.12298,3.5941
0.0061049,0.0066326,-0.003,0.0061049,0.0066326,-0.003,0,0.7016,0.0061049,0.0066326,-0.003,259.07,352.47,0,0,0,0,-8.2598e+05,3.4628e+05,5.6284e-07,0.019608,1.5443,0,7.2604e+07,72944,10.507,0.71919,2.6035e-06,-2.3935e-06,4.138e+06,-50.726,-55.677,-1.2258e-13,0.12899,3.6449
0.0063892,0.0069432,-0.003,0.0063892,0.0069432,-0.003,0,0.71313,0.0063905,0.006942,-0.003,247.41,352.35,0,0,0,0,-3.4973e+05,-5.2217e+05,3.1538e-06,0.019819,1.7134,0,7.3344e+07,72191,10.507,0.71207,2.1281e-06,-1.9618e-06,4.3985e+06,-53.993,-59.097,-9.1032e-14,0.135,3.7527
0.0066731,0.0072542,-0.003,0.0066731,0.0072542,-0.003,0,0.70967,0.006671,0.0072561,-0.003,228.01,352.51,0,0,0,0,-2.3138e+05,3.2758e+05,-1.2526e-06,0.019637,2.0066,0,7.3146e+07,72416,10.507,0.71392,-7.6136e-07,7.0268e-07,3.6936e+06,-45.345,-49.632,9.3073e-14,0.14101,3.5227
0.0069589,0.0075634,-0.003,0.0069589,0.0075634,-0.003,0,0.71191,0.0069599,0.0075625,-0.003,208.38,352.55,0,0,0,0,-1.2627e+06,-1.7548e+05,-9.0222e-07,0.019612,3.2092,0,7.332e+07,72270,10.507,0.71237,-7.3016e-07,6.7893e-07,4.6242e+06,-56.912,-61.995,8.4238e-14,0.14701,3.8061
0.0072445,0.0078729,-0.003,0.0072445,0.0078729,-0.003,0,0.72245,0.0072448,0.0078726,-0.003,185.1,352.53,0,0,0,0,-3.701e+05,-96936,-1.7203e-06,0.018167,4.6869,0,7.4003e+07,71580,10.507,0.70569,1.6531e-07,-1.4855e-07,4.8465e+06,-59.668,-64.968,-1.3169e-14,0.15302,3.8129
0.00753,0.0081824,-0.003,0.00753,0.0081824,-0.003,0,0.71603,0.0075284,0.0081838,-0.003,163.58,352.75,0,0,0,0,-3.7963e+05,3.4187e+05,-7.3889e-07,0.018515,9.1942,0,7.3647e+07,72000,10.507,0.70931,1.7509e-07,-1.5553e-07,5.0245e+06,-61.936,-67.275,7.5927e-15,0.15903,3.7382
0.0078162,0.0084913,-0.003,0.0078162,0.0084913,-0.003,0,0.72249,0.0078182,0.0084894,-0.003,146.3,352.74,0,0,0,0,-9.5973e+05,-3.8789e+05,5.2676e-06,0.021015,15.641,0,7.4135e+07,71578,10.507,0.70522,-1.8883e-06,1.7104e-06,6.4238e+06,-79.016,-86.133,-8.3721e-14,0.16503,3.9434
0.0081002,0.0088022,-0.003,0.0081002,0.0088022,-0.003,0,0.7283,0.0080998,0.0088025,-0.003,131.75,352.94,0,0,0,0,36757,5.7821e+05,2.5143e-06,0.023184,21.94,0,7.457e+07,71196,10.507,0.70112,-5.099e-07,4.6147e-07,5.5227e+06,-67.696,-74.309,-1.7954e-13,0.17104,3.5059
0.0083849,0.0091124,-0.003,0.0083849,0.0091124,-0.003,0,0.71648,0.0083828,0.0091143,-0.003,121.68,353.26,0,0,0,0,-6.7428e+05,7.1349e+05,2.1958e-06,0.027046,38.014,0,7.3938e+07,71971,10.507,0.70796,1.8757e-06,-1.7215e-06,5.7537e+06,-70.956,-77.014,-1.5805e-13,0.17705,3.4487
0.0086713,0.009421,-0.003,0.0086713,0.009421,-0.003,0,0.72735,0.0086741,0.0094185,-0.003,115.1,353.05,0,0,0,0,-1.1952e+06,-4.4885e+05,-2.8769e-06,0.02819,51.453,0,7.4731e+07,71259,10.507,0.70144,2.2445e-07,-2.3516e-07,7.8998e+06,-97.219,-105.86,-8.0227e-14,0.18306,3.8642
0.0089555,0.0097318,-0.003,0.0089555,0.0097318,-0.003,0,0.7316,0.0089543,0.0097329,-0.003,109.73,353.19,0,0,0,0,-8478.7,6.7261e+05,-6.3789e-06,0.030992,55.705,0,7.5012e+07,70980,10.507,0.69851,-2.6403e-07,2.3283e-07,6.4552e+06,-79.293,-86.703,-1.8884e-14,0.18906,3.3838
0.0092413,0.010041,-0.003,0.0092413,0.010041,-0.003,0,0.72093,0.0092394,0.010043,-0.003,105.77,353.52,0,0,0,0,-1.2265e+06,7.7228e+05,-2.1537e-07,0.036249,73.797,0,7.4425e+07,71680,10.507,0.70458,-6.7195e-07,6.4727e-07,5.8566e+06,-72.713,-77.968,1.114e-13,0.19507,3.2612
0.0095309,0.010347,-0.003,0.0095309,0.010347,-0.003,0,0.73483,0.0095322,0.010346,-0.003,103.24,352.94,0,0,0,0,-2.2677e+06,-1.0118e+06,2.7323e-06,0.036187,89.518,0,7.5368e+07,70767,10.507,0.69677,1.6764e-07,-1.4203e-07,9.1797e+06,-114.12,-121.97,1.511e-13,0.20107,4.0783
0.0098181,0.010655,-0.003,0.0098181,0.010655,-0.003,0,0.7508,0.0098197,0.010653,-0.003,101.18,352.52,0,0,0,0,-1.4867e+05,-8.679e+05,2.1628e-06,0.034102,82.915,0,7.6345e+07,69717,10.507,0.68743,3.0855e-06,-2.8173e-06,9.3372e+06,-115.51,-124.58,2.0557e-13,0.20708,4.0711
0.010102,0.010965,-0.003,0.010102,0.010965,-0.003,0,0.74453,0.010101,0.010967,-0.003,99.28,352.99,0,0,0,0,3.4953e+05,6.8004e+05,-4.7418e-06,0.03473,78.531,0,7.5966e+07,70130,10.507,0.6905,2.61e-06,-2.3684e-06,6.8592e+06,-84.446,-91.943,1.2611e-13,0.21309,3.4821
0.010388,0.011274,-0.003,0.010388,0.011274,-0.003,0,0.74103,0.010389,0.011274,-0.003,97.678,352.94,0,0,0,0,-1.148e+06,62384,-6.1432e-06,0.035622,84.319,0,7.5759e+07,70360,10.507,0.69277,4.0932e-07,-3.7998e-07,7.9798e+06,-98.478,-106.74,-5.4482e-14,0.21909,3.7343
0.010674,0.011584,-0.003,0.010674,0.011584,-0.003,0,0.75404,0.010676,0.011582,-0.003,96.511,352.65,0,0,0,0,-1.3148e+05,-7.3408e+05,2.757e-06,0.034818,81.149,0,7.6615e+07,69504,10.507,0.68505,5.7463e-07,-5.1176e-07,8.2463e+06,-101.6,-110.44,2.4014e-14,0.2251,3.7538
0.010958,0.011895,-0.003,0.010958,0.011895,-0.003,0,0.74927,0.010956,0.011897,-0.003,94.775,352.99,0,0,0,0,-2291.1,5.3499e+05,5.1619e-06,0.03591,82.152,0,7.6353e+07,69818,10.507,0.68742,3.6294e-06,-3.3826e-06,6.5824e+06,-81.024,-88.247,-3.2494e-13,0.23111,3.3605
0.011244,0.012204,-0.003,0.011244,0.012204,-0.003,0,0.74883,0.011245,0.012202,-0.003,93.751,352.81,0,0,0,0,-1.3865e+06,-86634,-1.4212e-06,0.036468,89.71,0,7.6331e+07,69846,10.507,0.68799,6.8722e-06,-6.3828e-06,8.0969e+06,-99.867,-108.35,-3.1938e-13,0.23712,3.7226
0.011529,0.012513,-0.003,0.011529,0.012513,-0.003,0,0.76224,0.01153,0.012512,-0.003,92.838,352.51,0,0,0,0,-2.1588e+05,-4.1835e+05,4.4703e-08,0.03549,85.691,0,7.7192e+07,68963,10.507,0.67999,3.5223e-06,-3.2503e-06,8.169e+06,-100.53,-109.54,4.3267e-14,0.24312,3.7309
0.011814,0.012823,-0.003,0.011814,0.012823,-0.003,0,0.75472,0.011812,0.012826,-0.003,91.797,352.6,0,0,0,0,-32502,-6.5163e+05,6.3106e-06,0.036295,87.955,0,7.6736e+07,69459,10.507,0.68463,6.3423e-07,-6.2585e-07,7.8763e+06,-97.192,-105.36,-3.4149e-14,0.24913,3.6863
0.012098,0.013134,-0.003,0.012098,0.013134,-0.003,0,0.76876,0.012103,0.01313,-0.003,91.286,352.38,0,0,0,0,1.8164e+05,-1.4048e+06,2.9476e-06,0.035701,85.865,0,7.7809e+07,68533,10.507,0.67601,3.3211e-06,-2.9467e-06,8.1665e+06,-100.17,-109.73,2.7592e-13,0.25514,3.7234
0.01238,0.013447,-0.003,0.01238,0.013447,-0.003,0,0.7667,0.012375,0.013451,-0.003,90.258,352.7,0,0,0,0,-1.0398e+05,9.4662e+05,2.2398e-06,0.036499,83.46,0,7.7707e+07,68669,10.507,0.67668,6.808e-07,-4.4471e-07,6.1934e+06,-75.437,-83.731,5.7619e-13,0.26114,3.2559
0.012664,0.013757,-0.003,0.012664,0.013757,-0.003,0,0.76056,0.012666,0.013755,-0.003,89.613,352.64,0,0,0,0,-2.023e+06,8.3826e+05,-1.2922e-06,0.037663,92.141,0,7.7213e+07,69074,10.507,0.68068,-3.5446e-06,3.2582e-06,7.3879e+06,-90.373,-99.555,3.0465e-13,0.26715,3.5477
0.012948,0.014068,-0.003,0.012948,0.014068,-0.003,0,0.77623,0.012948,0.014068,-0.003,89.09,352.17,0,0,0,0,-9.981e+05,-3.3916e+05,-2.0507e-06,0.036523,91.325,0,7.8164e+07,68040,10.507,0.6715,-1.1241e-06,1.0077e-06,8.6571e+06,-105.61,-116.91,5.2503e-14,0.27316,3.8568
0.01323,0.014381,-0.003,0.01323,0.014381,-0.003,0,0.77256,0.01323,0.014381,-0.003,88.563,352.23,0,0,0,0,-1849.4,88391,3.6146e-06,0.036527,88.562,0,7.7854e+07,68282,10.507,0.67378,1.9995e-06,-1.8007e-06,7.8539e+06,-95.606,-106.26,-1.4913e-14,0.27917,3.7353
0.013511,0.014694,-0.003,0.013511,0.014694,-0.003,0,0.77546,0.013512,0.014694,-0.003,88.051,352.01,0,0,0,0,-3.7562e+05,-7.3144e+05,3.0425e-07,0.035956,86.358,0,7.8039e+07,68091,10.507,0.67234,2.631e-06,-2.3604e-06,8.341e+06,-101.17,-113.15,4.1047e-14,0.28518,3.867
0.01379,0.01501,-0.003,0.01379,0.01501,-0.003,0,0.78298,0.013792,0.015008,-0.003,87.715,351.88,0,0,0,0,6.109e+05,-4.542e+05,1.8097e-06,0.035471,77.828,0,7.8559e+07,67595,10.507,0.66776,1.4151e-06,-1.2657e-06,7.1532e+06,-86.261,-97.475,5.5992e-14,0.29119,3.5357
0.014067,0.015327,-0.003,0.014067,0.015327,-0.003,0,0.77457,0.014065,0.015329,-0.003,86.997,352.24,0,0,0,0,2.6787e+05,1.0328e+06,3.9819e-06,0.037562,80.365,0,7.8031e+07,68150,10.507,0.67241,1.0533e-06,-9.4716e-07,5.4089e+06,-64.915,-74.002,-1.3205e-13,0.2972,3.0981
