"C:0","C:1","C:2","Cx","Cy","Cz","Ma","Mas","Points:0","Points:1","Points:2","Ret","T","U:0","U:1","U:2","alphat","grad(p):0","grad(p):1","grad(p):2","im","k","nut","omega","p","pseudoCoField","rho","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","xc","yPlus"
0.022818,0.033326,-0.003,0.022818,0.033326,-0.003,0,0.97068,0.022818,0.033326,-0.003,87.042,346.57,0,0,0,0,5.4447e+05,1.1604e+06,3.546e-06,0.3026,21.597,0,9.4034e+07,55372,13.44,0.55554,2.4739e-08,-2.9322e-09,3.1172e+05,3.8532,4.1672,2.5146e-13,0.57426,2.6459
0.022697,0.033181,-0.003,0.022697,0.033181,-0.003,0,0.97437,0.022696,0.033182,-0.003,87.798,346.42,0,0,0,0,6.1688e+05,1.0939e+06,1.2217e-05,0.32302,20.71,0,9.44e+07,55139,13.44,0.55343,8.2895e-08,-7.428e-08,3.5764e+05,4.2882,4.8909,-1.0641e-13,0.57156,2.8041
0.022578,0.033033,-0.003,0.022578,0.033033,-0.003,0,0.97805,0.022577,0.033034,-0.003,88.612,346.29,0,0,0,0,7.296e+05,1.0298e+06,1.6465e-06,0.31194,21.608,0,9.4763e+07,54907,13.44,0.55128,-9.7803e-08,7.0155e-08,4.4902e+05,5.2018,6.2966,-6.0215e-14,0.56886,2.865
0.02246,0.032884,-0.003,0.02246,0.032884,-0.003,0,0.98193,0.02246,0.032884,-0.003,89.511,346.2,0,0,0,0,7.9831e+05,1.0246e+06,-1.8644e-06,0.27315,24.157,0,9.515e+07,54662,13.44,0.54897,-2.5751e-07,2.0902e-07,5.5883e+05,6.3966,7.9085,1.0965e-13,0.56614,2.7955
0.022341,0.032733,-0.003,0.022341,0.032733,-0.003,0,0.98594,0.022342,0.032733,-0.003,90.458,346.15,0,0,0,0,7.9593e+05,1.0359e+06,5.9952e-06,0.24987,25.464,0,9.5587e+07,54409,13.44,0.54653,-7.3243e-07,5.9285e-07,6.6001e+05,7.568,9.3321,2.3705e-13,0.5634,2.6707
0.022222,0.032581,-0.003,0.022222,0.032581,-0.003,0,0.98993,0.022223,0.032582,-0.003,91.414,346.1,0,0,0,0,7.7574e+05,1.0388e+06,3.6409e-07,0.23891,25.726,0,9.6035e+07,54159,13.44,0.54408,-1.1437e-06,9.2376e-07,7.4738e+05,8.5644,10.57,3.4839e-13,0.56065,2.6125
0.022102,0.032429,-0.003,0.022102,0.032429,-0.003,0,0.99392,0.022103,0.032429,-0.003,92.384,346.07,0,0,0,0,7.4506e+05,1.0557e+06,4.7932e-06,0.23431,25.302,0,9.6464e+07,53908,13.44,0.54163,1.0931e-07,-8.8243e-08,8.1637e+05,9.3394,11.558,6.1968e-14,0.55788,2.5552
0.021981,0.032275,-0.003,0.021981,0.032275,-0.003,0,0.99795,0.021982,0.032275,-0.003,93.352,346.03,0,0,0,0,7.2555e+05,1.0657e+06,6.5941e-06,0.23248,24.625,0,9.6891e+07,53656,13.44,0.53915,6.2364e-07,-5.0256e-07,8.8686e+05,10.148,12.554,-2.2134e-13,0.55509,2.5138
0.021859,0.03212,-0.003,0.021859,0.03212,-0.003,0,1.002,0.021859,0.032121,-0.003,94.298,346.01,0,0,0,0,7.297e+05,1.0658e+06,4.9723e-06,0.22907,24.539,0,9.7334e+07,53403,13.44,0.53664,7.9023e-07,-6.3505e-07,9.8852e+05,11.283,14.01,-3.097e-13,0.55228,2.5557
0.021736,0.031964,-0.003,0.021736,0.031964,-0.003,0,1.0061,0.021736,0.031964,-0.003,95.251,345.98,0,0,0,0,7.3686e+05,1.0549e+06,7.7048e-06,0.22182,25.259,0,9.7838e+07,53145,13.44,0.5341,-9.2853e-07,7.0431e-07,1.0794e+06,12.183,15.393,1.7259e-13,0.54943,2.6949
0.021614,0.031803,-0.003,0.021614,0.031803,-0.003,0,1.0103,0.021614,0.031805,-0.003,96.284,345.92,0,0,0,0,7.0738e+05,1.0806e+06,-1.2789e-06,0.2074,27.194,0,9.8347e+07,52888,13.44,0.53161,-2.1434e-06,1.6504e-06,1.136e+06,12.554,16.413,4.1753e-13,0.54656,2.6251
0.021493,0.03164,-0.003,0.021493,0.03164,-0.003,0,1.0146,0.021494,0.03164,-0.003,97.468,345.84,0,0,0,0,6.155e+05,1.1913e+06,-9.7533e-06,0.19105,28.821,0,9.8789e+07,52623,13.44,0.52906,-8.1537e-07,6.1234e-07,1.1736e+06,12.954,16.995,1.4512e-13,0.54366,2.1813
0.021369,0.031476,-0.003,0.021369,0.031476,-0.003,0,1.019,0.02137,0.031475,-0.003,98.706,345.84,0,0,0,0,5.7906e+05,1.2167e+06,-1.222e-05,0.18075,29.318,0,9.928e+07,52347,13.44,0.5263,-2.0787e-06,1.6588e-06,1.1751e+06,13.256,16.807,3.6257e-13,0.54072,1.8635
0.02124,0.031311,-0.003,0.02124,0.031311,-0.003,0,1.0234,0.02124,0.031312,-0.003,99.962,345.89,0,0,0,0,6.0517e+05,1.1617e+06,-7.2622e-06,0.17394,30.531,0,9.9826e+07,52077,13.44,0.5235,-1.3721e-06,1.1022e-06,1.2583e+06,14.372,17.838,2.4485e-13,0.53774,1.961
0.021108,0.031145,-0.003,0.021108,0.031145,-0.003,0,1.0278,0.021108,0.031146,-0.003,101.34,345.94,0,0,0,0,5.477e+05,1.1995e+06,2.3019e-06,0.16801,32.231,0,1.0037e+08,51805,13.44,0.52072,7.1805e-07,-5.7567e-07,1.3812e+06,15.693,19.626,-1.4507e-13,0.53472,2.1633
0.020977,0.030975,-0.003,0.020977,0.030975,-0.003,0,1.0323,0.020976,0.030977,-0.003,102.87,345.95,0,0,0,0,4.0653e+05,1.2871e+06,-1.1097e-06,0.1627,33.297,0,1.0092e+08,51528,13.44,0.51793,-7.4296e-07,5.5786e-07,1.4447e+06,16.174,20.712,1.6891e-13,0.53165,2.2389
0.020845,0.030801,-0.003,0.020845,0.030801,-0.003,0,1.0368,0.020845,0.030802,-0.003,104.51,345.94,0,0,0,0,1.4005e+05,1.4916e+06,-7.4173e-06,0.15822,32.886,0,1.0146e+08,51252,13.44,0.51519,-1.6966e-06,1.2941e-06,1.4012e+06,15.538,20.217,4.0838e-13,0.52854,2.0087
0.020712,0.030623,-0.003,0.020712,0.030623,-0.003,0,1.0415,0.020713,0.030623,-0.003,106.12,345.98,0,0,0,0,1.5054e+05,1.5208e+06,-5.7328e-06,0.15551,31.876,0,1.0202e+08,50965,13.44,0.51224,-5.7137e-07,4.3167e-07,1.3245e+06,14.77,19.066,1.3948e-13,0.52537,1.639
0.020574,0.030444,-0.003,0.020574,0.030444,-0.003,0,1.0463,0.020575,0.030445,-0.003,107.67,346.06,0,0,0,0,3.0948e+05,1.3388e+06,-1.9677e-06,0.15218,32.64,0,1.0266e+08,50670,13.44,0.50914,-9.7346e-07,7.7463e-07,1.4636e+06,16.461,20.947,1.6682e-13,0.52215,1.6881
0.020434,0.030261,-0.003,0.020434,0.030261,-0.003,0,1.0508,0.020433,0.030263,-0.003,109.38,346.14,0,0,0,0,1.6753e+05,1.3213e+06,-5.2708e-06,0.14879,33.644,0,1.0328e+08,50396,13.44,0.50626,-3.1698e-06,2.4294e-06,1.5644e+06,17.405,22.51,6.7494e-13,0.51886,1.8982
0.020293,0.030073,-0.003,0.020293,0.030073,-0.003,0,1.0552,0.020294,0.030074,-0.003,111.26,346.23,0,0,0,0,2.0622e+05,1.1778e+06,-5.5452e-06,0.1481,32.875,0,1.0381e+08,50133,13.44,0.50348,-8.021e-07,6.1945e-07,1.4863e+06,16.248,21.612,2.2661e-13,0.51551,1.7149
0.020151,0.029879,-0.003,0.020151,0.029879,-0.003,0,1.0592,0.020152,0.02988,-0.003,113.14,346.38,0,0,0,0,4.0385e+05,9.9805e+05,-2.437e-06,0.14826,31.201,0,1.0436e+08,49890,13.44,0.50081,-1.8114e-07,1.4261e-07,1.3954e+06,15.247,20.32,2.2371e-14,0.51209,1.2175
0.020005,0.029683,-0.003,0.020005,0.029683,-0.003,0,1.0635,0.020007,0.029683,-0.003,115,346.6,0,0,0,0,5.9848e+05,8.8846e+05,-5.704e-06,0.14883,29.476,0,1.0499e+08,49628,13.44,0.49785,-9.2434e-07,6.5728e-07,1.3025e+06,14.494,18.776,1.6085e-13,0.50859,0.93302
0.019852,0.029484,-0.003,0.019852,0.029484,-0.003,0,1.068,0.019852,0.029485,-0.003,116.96,346.9,0,0,0,0,3.8223e+05,9.7551e+05,-5.4787e-07,0.15129,28.968,0,1.0566e+08,49361,13.44,0.49473,1.675e-06,-1.3215e-06,1.2817e+06,14.388,18.362,-3.3913e-13,0.50501,1.2431
0.019696,0.029279,-0.003,0.019696,0.029279,-0.003,0,1.072,0.019696,0.029281,-0.003,119.32,347.24,0,0,0,0,79420,1.2029e+06,1.8079e-06,0.15611,29.257,0,1.0626e+08,49119,13.44,0.49183,1.1296e-06,-8.8045e-07,1.2574e+06,13.911,18.155,-2.1848e-13,0.50134,1.5973
0.019538,0.029068,-0.003,0.019538,0.029068,-0.003,0,1.0768,0.019539,0.029069,-0.003,122.3,347.55,0,0,0,0,1.5361e+05,1.3213e+06,2.7664e-06,0.16088,29.109,0,1.0693e+08,48834,13.44,0.48855,8.702e-07,-6.5018e-07,1.2014e+06,13.126,17.481,-1.9467e-13,0.49759,1.6583
0.019378,0.028849,-0.003,0.019378,0.028849,-0.003,0,1.0824,0.019379,0.028851,-0.003,125.69,347.87,0,0,0,0,1.4913e+05,1.4343e+06,1.0391e-06,0.16461,28.35,0,1.0775e+08,48499,13.44,0.48477,1.1101e-06,-8.3074e-07,1.157e+06,12.621,16.857,-2.6591e-13,0.49373,1.6856
0.019206,0.028615,-0.003,0.019206,0.028615,-0.003,0,1.0885,0.019215,0.028626,-0.003,129.89,348.19,0,0,0,0,1.7677e+05,1.5183e+06,-8.1165e-07,0.17013,27.756,0,1.0866e+08,48135,13.44,0.48068,2.9081e-07,-2.1828e-07,1.1207e+06,12.234,16.323,-7.4966e-14,0.48959,1.7489
0.019009,0.028346,-0.003,0.019009,0.028346,-0.003,0,1.0965,0.019016,0.028356,-0.003,135.42,348.43,0,0,0,0,2.018e+05,1.4664e+06,-3.412e-06,0.18193,27.612,0,1.0984e+08,47665,13.44,0.47566,-7.4867e-07,5.6659e-07,1.0792e+06,11.753,15.735,2.4763e-13,0.48484,2.015
0.018784,0.028035,-0.003,0.018784,0.028035,-0.003,0,1.1042,0.018789,0.028047,-0.003,142.7,348.72,0,0,0,0,4.1885e+05,1.4031e+06,-6.025e-06,0.19358,28.722,0,1.1104e+08,47209,13.44,0.47072,-1.549e-06,1.1253e-06,1.0636e+06,11.378,15.654,4.0727e-13,0.47936,2.2196
0.01854,0.02769,-0.003,0.01854,0.02769,-0.003,0,1.1156,0.018542,0.027688,-0.003,152.14,348.86,0,0,0,0,4.4975e+05,1.6079e+06,-4.0127e-06,0.19611,29.633,0,1.127e+08,46541,13.44,0.46388,-1.314e-06,9.4593e-07,1.0801e+06,11.519,15.932,3.3929e-13,0.47335,2.2071
0.018287,0.027335,-0.003,0.018287,0.027335,-0.003,0,1.1275,0.018285,0.027336,-0.003,163.95,348.88,0,0,0,0,4.695e+05,1.6179e+06,-4.5587e-06,0.19745,30.452,0,1.1439e+08,45852,13.44,0.45699,-8.0699e-07,5.9331e-07,1.0643e+06,11.383,15.677,2.4261e-13,0.46715,2.2391
0.018034,0.02698,-0.003,0.018034,0.02698,-0.003,0,1.1396,0.018037,0.026978,-0.003,178.54,348.83,0,0,0,0,6.6901e+05,1.7441e+06,-3.4338e-06,0.19431,32.272,0,1.1611e+08,45156,13.44,0.45011,-1.1845e-07,7.3167e-08,1.1234e+06,12.048,16.523,-1.547e-15,0.46095,2.1513
0.017778,0.026627,-0.003,0.017778,0.026627,-0.003,0,1.155,0.017778,0.026627,-0.003,199.06,348.57,0,0,0,0,6.1229e+05,1.8767e+06,-3.2753e-06,0.18506,35.211,0,1.1828e+08,44285,13.44,0.44173,-1.6688e-07,1.2846e-07,1.1084e+06,11.947,16.259,7.2127e-14,0.45474,2.3482
0.017522,0.026275,-0.003,0.017522,0.026275,-0.003,0,1.1685,0.01752,0.026277,-0.003,226.55,348.19,0,0,0,0,6.9959e+05,1.5321e+06,-2.2294e-06,0.18347,40.002,0,1.2026e+08,43521,13.44,0.4346,-5.1025e-07,3.876e-07,9.4072e+05,10.126,13.805,2.1825e-13,0.44854,2.8072
0.01727,0.02592,-0.003,0.01727,0.02592,-0.003,0,1.1809,0.017268,0.025921,-0.003,258.11,347.71,0,0,0,0,1.0553e+06,1.4348e+06,-1.3673e-06,0.18337,43.386,0,1.2201e+08,42835,13.44,0.42839,2.6135e-08,-1.0768e-08,9.6975e+05,10.314,14.322,5.2853e-14,0.44234,2.7555
0.017021,0.025562,-0.003,0.017021,0.025562,-0.003,0,1.1966,0.017023,0.025561,-0.003,286.73,347.1,0,0,0,0,1.0378e+06,1.8022e+06,2.0909e-06,0.17427,41.323,0,1.2431e+08,41967,13.44,0.42042,4.4453e-07,-3.2032e-07,1.2257e+06,13.005,18.131,-8.8113e-14,0.43614,2.42
0.016768,0.025208,-0.003,0.016768,0.025208,-0.003,0,1.2137,0.016768,0.025207,-0.003,308.69,346.18,0,0,0,0,7.6892e+05,1.9114e+06,1.8289e-06,0.1649,36.513,0,1.2674e+08,41040,13.44,0.4122,4.1333e-07,-3.0617e-07,1.298e+06,13.987,19.046,-9.7442e-14,0.42994,2.3756
0.016511,0.024856,-0.003,0.016511,0.024856,-0.003,0,1.2289,0.01651,0.024856,-0.003,326.56,344.87,0,0,0,0,6.8261e+05,1.574e+06,-1.0254e-06,0.15732,32.776,0,1.2881e+08,40231,13.44,0.40558,1.6071e-07,-1.2125e-07,1.1358e+06,12.251,16.65,-4.7255e-14,0.42373,2.7714
0.016255,0.024503,-0.003,0.016255,0.024503,-0.003,0,1.2411,0.016253,0.024505,-0.003,353.14,343.24,0,0,0,0,4.9429e+05,1.0549e+06,-1.3708e-06,0.14683,30.671,0,1.303e+08,39584,13.44,0.40094,-2.1793e-07,1.525e-07,9.0907e+05,9.6725,13.418,5.2028e-14,0.41753,3.1763
0.016005,0.024146,-0.003,0.016005,0.024146,-0.003,0,1.2478,0.016005,0.024146,-0.003,395.05,341.76,0,0,0,0,6.1671e+05,8.6311e+05,5.4351e-07,0.12329,26.2,0,1.3088e+08,39231,13.44,0.39908,2.0466e-07,-1.4011e-07,8.5644e+05,9.0074,12.719,1.3178e-14,0.41133,2.9329
0.015755,0.02379,-0.003,0.015755,0.02379,-0.003,0,1.2588,0.015757,0.023788,-0.003,441.28,340.46,0,0,0,0,-2.014e+05,1.2542e+06,1.0754e-06,0.069015,12.386,0,1.3227e+08,38659,13.44,0.39474,3.7576e-07,-2.4901e-07,6.294e+05,6.7095,9.2915,9.5849e-14,0.40514,2.5524
0.0155,0.023436,-0.003,0.0155,0.023436,-0.003,0,1.2629,0.0155,0.023437,-0.003,499.29,339.94,0,0,0,0,-8.6223e+05,4.7797e+05,-3.6737e-06,0.029948,1.5949,0,1.3279e+08,38448,13.44,0.39319,-1.1516e-07,9.3918e-08,5862.8,0.19403,-0.0016856,1.4235e-13,0.39893,2.8399
0.015246,0.023082,-0.003,0.015246,0.023082,-0.003,0,1.2569,0.015245,0.023083,-0.003,557.84,340.11,0,0,0,0,-1.6979e+05,-1.8749e+05,-1.4607e-06,0.024569,0.32395,0,1.3178e+08,38760,13.44,0.39617,3.344e-08,-2.3167e-08,-2.2683e+05,-2.3337,-3.4064,-4.1337e-15,0.39273,3.1179
0.014994,0.022727,-0.003,0.014994,0.022727,-0.003,0,1.2586,0.014995,0.022726,-0.003,594.63,340.06,0,0,0,0,2116.8,68238,3.6019e-07,0.021787,0.17528,0,1.3206e+08,38668,13.44,0.39528,8.7544e-08,-6.0594e-08,-1.5676e+05,-1.6084,-2.3573,1.7314e-14,0.38653,3.0286
0.014742,0.022372,-0.003,0.014742,0.022372,-0.003,0,1.2578,0.014741,0.022372,-0.003,628.82,339.9,0,0,0,0,3.3397e+05,1.5507e+05,-2.862e-06,0.021423,0.088258,0,1.3188e+08,38713,13.44,0.39591,-2.0955e-09,2.2556e-09,-92406,-0.96279,-1.3796,1.8092e-14,0.38033,2.8921
0.014488,0.022018,-0.003,0.014488,0.022018,-0.003,0,1.2641,0.014491,0.022016,-0.003,650.3,339.29,0,0,0,0,4.6013e+05,5.0702e+05,-1.8224e-06,0.021031,0.050976,0,1.3279e+08,38389,13.44,0.39329,-9.5839e-08,6.8117e-08,-1.8639e+05,-1.8916,-2.8125,-2.6173e-14,0.37413,2.9656
0.014233,0.021664,-0.003,0.014233,0.021664,-0.003,0,1.2693,0.014231,0.021666,-0.003,657.99,338.72,0,0,0,0,-2.6444e+05,46501,3.6756e-06,0.020925,0.068982,0,1.3351e+08,38120,13.44,0.39119,2.9075e-07,-2.0472e-07,-8.0893e+05,-8.4184,-12.073,-5.8577e-14,0.36793,3.4333
0.013982,0.021308,-0.003,0.013982,0.021308,-0.003,0,1.262,0.013981,0.021309,-0.003,648.36,338.39,0,0,0,0,1.5172e+05,-27369,2.1948e-06,0.021051,0.061033,0,1.3207e+08,38496,13.44,0.39538,3.1514e-07,-2.2186e-07,-7.7054e+05,-8.17,-11.396,-7.8846e-15,0.36173,3.3097
0.013733,0.020951,-0.003,0.013733,0.020951,-0.003,0,1.2703,0.013736,0.020949,-0.003,655.47,337.51,0,0,0,0,5.5288e+05,8.9038e+05,-1.8326e-06,0.020743,0.018628,0,1.3318e+08,38067,13.44,0.39202,-4.372e-07,3.0833e-07,-2.5588e+05,-2.7001,-3.793,-1.2511e-13,0.35553,2.7327
0.013479,0.020597,-0.003,0.013479,0.020597,-0.003,0,1.2799,0.013479,0.020597,-0.003,664.61,336.77,0,0,0,0,-46927,5.1179e+05,-8.9989e-07,0.020616,0.034298,0,1.3459e+08,37581,13.44,0.3879,-7.9331e-07,5.654e-07,-7.025e+05,-7.3595,-10.453,-2.0132e-13,0.34933,2.9858
0.013224,0.020244,-0.003,0.013224,0.020244,-0.003,0,1.277,0.013222,0.020245,-0.003,658.59,336.67,0,0,0,0,-46527,10087,-1.5262e-07,0.02066,0.053298,0,1.3405e+08,37728,13.44,0.38951,-5.5274e-07,3.9604e-07,-1.1416e+06,-12.075,-16.904,-4.6401e-14,0.34313,3.3861
0.012971,0.019889,-0.003,0.012971,0.019889,-0.003,0,1.2795,0.012972,0.019888,-0.003,647.94,336.63,0,0,0,0,1.3932e+05,2.9081e+05,4.3598e-07,0.020523,0.042379,0,1.3447e+08,37601,13.44,0.38825,-3.4983e-07,2.475e-07,-1.0008e+06,-10.548,-14.847,-1.1415e-15,0.33693,3.2924
0.012719,0.019533,-0.003,0.012719,0.019533,-0.003,0,1.2824,0.012719,0.019534,-0.003,640.57,336.56,0,0,0,0,2.1552e+05,2.3007e+05,4.7626e-07,0.020501,0.0325,0,1.3497e+08,37451,13.44,0.38678,-1.6438e-07,1.163e-07,-8.5817e+05,-9.0495,-12.731,-1.6983e-14,0.33073,3.1759
0.012466,0.019179,-0.003,0.012466,0.019179,-0.003,0,1.2849,0.012467,0.019178,-0.003,632.27,336.56,0,0,0,0,3.2988e+05,4.3915e+05,7.1229e-07,0.02055,0.027267,0,1.354e+08,37328,13.44,0.38552,-4.1665e-07,2.9954e-07,-7.4361e+05,-7.851,-11.026,-8.2755e-14,0.32452,3.0351
0.01221,0.018826,-0.003,0.01221,0.018826,-0.003,0,1.292,0.01221,0.018826,-0.003,625.59,336.71,0,0,0,0,1.1007e+05,3.5751e+05,-6.3103e-07,0.020498,0.052859,0,1.3676e+08,36970,13.44,0.38167,-1.085e-07,7.6601e-08,-1.1356e+06,-12.005,-16.821,-2.1132e-14,0.31832,3.1981
0.011954,0.018474,-0.003,0.011954,0.018474,-0.003,0,1.291,0.011952,0.018475,-0.003,624.53,337.17,0,0,0,0,-1.7427e+05,-2.1634e+05,4.195e-07,0.020427,0.092038,0,1.3681e+08,37019,13.44,0.38163,7.2108e-07,-5.1619e-07,-1.7292e+06,-18.323,-25.581,4.5779e-14,0.31211,3.5423
0.0117,0.01812,-0.003,0.0117,0.01812,-0.003,0,1.2871,0.011701,0.01812,-0.003,611.93,337.51,0,0,0,0,4.4439e+05,2.2968e+05,1.6984e-06,0.020358,0.075994,0,1.3619e+08,37217,13.44,0.38327,-7.5251e-07,5.3737e-07,-1.4771e+06,-15.662,-21.851,2.7062e-14,0.30591,3.3225
0.011446,0.017766,-0.003,0.011446,0.017766,-0.003,0,1.2988,0.011448,0.017764,-0.003,615.9,337.64,0,0,0,0,5.4251e+05,3.5967e+05,4.4191e-07,0.02032,0.09029,0,1.3849e+08,36628,13.44,0.37711,-2.1646e-06,1.5565e-06,-1.5853e+06,-16.761,-23.48,-1.9913e-13,0.29971,3.3042
0.011192,0.017412,-0.003,0.011192,0.017412,-0.003,0,1.2977,0.011189,0.017414,-0.003,617.29,338.03,0,0,0,0,-1.3619e+05,-2.1665e+05,9.56e-07,0.020271,0.13166,0,1.3851e+08,36685,13.44,0.37723,-1.102e-06,7.9826e-07,-2.0781e+06,-21.962,-30.778,-2.2812e-13,0.2935,3.6153
0.010939,0.017057,-0.003,0.010939,0.017057,-0.003,0,1.2942,0.010941,0.017056,-0.003,592.08,338.22,0,0,0,0,1.3663e+05,4.661e+05,-1.3473e-06,0.020162,0.090524,0,1.3787e+08,36859,13.44,0.37878,-6.95e-08,4.8545e-08,-1.569e+06,-16.629,-23.214,1.15e-14,0.2873,3.3271
0.010684,0.016704,-0.003,0.010684,0.016704,-0.003,0,1.3057,0.010685,0.016703,-0.003,610.39,338.23,0,0,0,0,2.7534e+05,7.7276e+05,-3.0346e-06,0.020113,0.077795,0,1.3998e+08,36286,13.44,0.37292,4.8254e-07,-3.5181e-07,-1.3856e+06,-14.765,-20.451,5.7459e-14,0.2811,3.0992
0.010427,0.016353,-0.003,0.010427,0.016353,-0.003,0,1.3081,0.010426,0.016353,-0.003,622.23,338.44,0,0,0,0,1.4545e+05,4.4528e+05,-1.4145e-06,0.020089,0.14636,0,1.4053e+08,36168,13.44,0.37147,6.9407e-07,-5.0594e-07,-2.033e+06,-21.761,-29.926,7.3693e-14,0.27489,3.3034
0.010169,0.016002,-0.003,0.010169,0.016002,-0.003,0,1.3136,0.010169,0.016001,-0.003,622.33,338.53,0,0,0,0,1.8573e+05,5.202e+05,-5.6013e-07,0.020038,0.25315,0,1.4161e+08,35898,13.44,0.3686,-7.2829e-07,5.3085e-07,-2.7578e+06,-29.528,-40.584,1.046e-13,0.26868,3.4773
0.0099111,0.01565,-0.003,0.0099111,0.01565,-0.003,0,1.3175,0.0099106,0.01565,-0.003,636.8,338.62,0,0,0,0,-1.4655e+05,17288,2.3587e-06,0.020032,0.39582,0,1.4241e+08,35706,13.44,0.36654,-2.4494e-07,1.8277e-07,-3.5968e+06,-38.358,-53.035,7.7172e-14,0.26248,3.6607
0.0096558,0.015297,-0.003,0.0096558,0.015297,-0.003,0,1.3123,0.0096547,0.015298,-0.003,655.82,338.75,0,0,0,0,-2.4085e+05,-3.626e+05,1.052e-06,0.020027,0.43623,0,1.4146e+08,35964,13.44,0.36901,1.1041e-06,-7.9349e-07,-3.8658e+06,-41.029,-57.144,-3.7273e-14,0.25627,3.7588
0.0094028,0.014942,-0.003,0.0094028,0.014942,-0.003,0,1.3097,0.0094032,0.014942,-0.003,636.37,338.8,0,0,0,0,37027,-75287,-1.4669e-06,0.020025,0.33799,0,1.4097e+08,36091,13.44,0.37024,5.0291e-08,-3.4226e-08,-3.3344e+06,-35.311,-49.353,-1.6366e-14,0.25007,3.6237
0.0091499,0.014587,-0.003,0.0091499,0.014587,-0.003,0,1.3115,0.00915,0.014587,-0.003,639.22,338.84,0,0,0,0,1.1029e+05,93768,-1.2433e-06,0.02001,0.27681,0,1.4135e+08,35999,13.44,0.36927,-5.2573e-07,3.7742e-07,-2.975e+06,-31.539,-44.016,2.2828e-14,0.24387,3.5116
0.008896,0.014233,-0.003,0.008896,0.014233,-0.003,0,1.3122,0.0088962,0.014233,-0.003,648.38,338.92,0,0,0,0,1.3966e+05,1.1498e+05,-5.6023e-07,0.020015,0.27028,0,1.4152e+08,35967,13.44,0.36886,-5.7789e-07,4.1677e-07,-2.921e+06,-31.07,-43.143,1.4646e-14,0.23767,3.4985
0.008641,0.01388,-0.003,0.008641,0.01388,-0.003,0,1.3146,0.0086415,0.01388,-0.003,665.28,338.99,0,0,0,0,2.5387e+05,3.1586e+05,-2.9802e-07,0.020012,0.264,0,1.4201e+08,35846,13.44,0.36754,-6.007e-07,4.3376e-07,-2.816e+06,-30.068,-41.509,-1.0711e-14,0.23146,3.4179
0.0083847,0.013528,-0.003,0.0083847,0.013528,-0.003,0,1.3194,0.0083849,0.013528,-0.003,690.25,339.06,0,0,0,0,1.3215e+05,3.5939e+05,-1.681e-06,0.019997,0.34555,0,1.4297e+08,35612,13.44,0.36508,4.0047e-08,-2.9337e-08,-3.2163e+06,-34.373,-47.382,1.1908e-14,0.22526,3.4813
0.0081279,0.013176,-0.003,0.0081279,0.013176,-0.003,0,1.3213,0.0081274,0.013176,-0.003,700.68,339.18,0,0,0,0,-1.4249e+05,-42337,-1.813e-06,0.019996,0.49325,0,1.4339e+08,35523,13.44,0.36405,-4.5635e-07,3.2876e-07,-4.0088e+06,-42.794,-59.084,7.1024e-15,0.21905,3.6818
0.0078724,0.012823,-0.003,0.0078724,0.012823,-0.003,0,1.3173,0.0078719,0.012823,-0.003,713.78,339.33,0,0,0,0,-65039,-1.7658e+05,-2.1035e-06,0.019989,0.51216,0,1.4268e+08,35718,13.44,0.36586,-2.1071e-06,1.5141e-06,-4.1158e+06,-43.857,-60.722,2.0946e-14,0.21284,3.6872
0.0076179,0.012469,-0.003,0.0076179,0.012469,-0.003,0,1.318,0.0076185,0.012469,-0.003,689.15,339.4,0,0,0,0,1.0485e+05,1.4454e+05,-4.4593e-07,0.019982,0.46706,0,1.4283e+08,35684,13.44,0.36543,-1.8384e-06,1.3206e-06,-3.8504e+06,-40.964,-56.858,3.0239e-14,0.20664,3.5847
0.007363,0.012116,-0.003,0.007363,0.012116,-0.003,0,1.3205,0.0073628,0.012116,-0.003,721.02,339.53,0,0,0,0,-93675,-69421,8.145e-07,0.01998,0.54105,0,1.4339e+08,35560,13.44,0.36404,1.1339e-06,-8.1491e-07,-4.2009e+06,-44.648,-62.061,-1.3768e-14,0.20044,3.667
0.0071089,0.011762,-0.003,0.0071089,0.011762,-0.003,0,1.3159,0.0071082,0.011762,-0.003,722.83,339.78,0,0,0,0,9592.8,-3.1188e+05,-1.0983e-06,0.019973,0.51526,0,1.4263e+08,35783,13.44,0.36602,8.7405e-07,-6.34e-07,-4.0862e+06,-43.441,-60.358,4.3551e-14,0.19423,3.5974
0.0068552,0.011408,-0.003,0.0068552,0.011408,-0.003,0,1.316,0.0068564,0.011407,-0.003,705.15,339.86,0,0,0,0,3.4773e+05,2.899e+05,1.2144e-06,0.01997,0.39574,0,1.4264e+08,35780,13.44,0.36591,-1.0645e-06,7.6345e-07,-3.3174e+06,-35.319,-48.978,2.8591e-14,0.18803,3.2711
0.0065993,0.011055,-0.003,0.0065993,0.011055,-0.003,0,1.3239,0.0065999,0.011055,-0.003,723.52,339.83,0,0,0,0,65746,4.3997e+05,4.9357e-06,0.019972,0.63124,0,1.4416e+08,35395,13.44,0.36204,-2.2231e-06,1.6224e-06,-4.1448e+06,-44.21,-61.117,-2.1464e-13,0.18183,3.4056
