"C:0","C:1","C:2","Cx","Cy","Cz","Mas","Points:0","Points:1","Points:2","Ret","T","U:0","U:1","U:2","alphat","grad(p):0","grad(p):1","grad(p):2","im","k","nut","omega","p","pseudoCoField","rho","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","xc","yPlus"
0.04482,0.053678,-0.003,0.04482,0.053678,-0.003,0.68475,0.04482,0.053679,-0.003,44.69,352.65,0,0,0,0,-1.2059e+05,5.5085e+05,-0.00012127,0.19811,4.4763,0,7.1375e+07,74040,16.865,0.72969,1.1584e-05,1.9063e-05,-5.6095e+05,-8.7013,4.9074,3.4091e-11,0.99899,1.4195
0.0448,0.053688,-0.003,0.0448,0.053688,-0.003,0.68454,0.044801,0.053688,-0.003,44.713,352.68,0,0,0,0,-2.352e+05,17051,5.4078e-05,0.22837,3.8596,0,7.1158e+07,74054,16.865,0.72971,6.9221e-07,7.7626e-07,-4.3813e+05,-6.9049,3.6369,-5.1396e-12,0.99891,1.5047
0.04478,0.053696,-0.003,0.04478,0.053696,-0.003,0.68445,0.04478,0.053696,-0.003,44.725,352.7,0,0,0,0,-2.4449e+05,-3.6715e+05,0.00015629,0.27489,3.0967,0,7.0996e+07,74059,16.865,0.7297,-5.4832e-06,-9.9358e-06,-3.0696e+05,-4.9017,2.5297,-2.4143e-11,0.99881,1.5288
0.04476,0.053703,-0.003,0.04476,0.053703,-0.003,0.68434,0.04476,0.053703,-0.003,44.728,352.72,0,0,0,0,-2.7782e+05,-8.0743e+05,6.1028e-05,0.35661,2.2553,0,7.1015e+07,74067,16.865,0.7297,6.1002e-08,2.0361e-07,-1.789e+05,-2.8469,1.6453,-1.0132e-12,0.9987,1.5207
0.044739,0.053708,-0.003,0.044739,0.053708,-0.003,0.68423,0.044739,0.053709,-0.003,44.708,352.74,0,0,0,0,-1.9376e+05,-1.3428e+06,-7.7505e-05,0.48691,1.4848,0,7.0888e+07,74073,16.865,0.72968,6.9715e-07,-5.7661e-07,-46294,-0.65132,1.0434,1.516e-11,0.99857,1.4785
0.044717,0.053711,-0.003,0.044717,0.053711,-0.003,0.68423,0.044717,0.053712,-0.003,44.656,352.73,0,0,0,0,-1.34e+05,-1.6632e+06,-0.00018822,0.493,1.3781,0,7.0802e+07,74074,16.865,0.72968,1.5275e-06,-9.1759e-07,87170,1.5941,0.76095,2.8566e-11,0.99841,1.4058
0.044696,0.053712,-0.003,0.044696,0.053712,-0.003,0.68434,0.044696,0.053713,-0.003,44.559,352.67,0,0,0,0,-98821,-1.2093e+06,-0.00015834,0.37052,1.8728,0,7.0827e+07,74067,16.865,0.7298,3.4731e-06,-1.477e-05,2.073e+05,3.6346,0.77677,4.3392e-11,0.99822,1.3205
0.044674,0.053711,-0.003,0.044674,0.053711,-0.003,0.68448,0.044674,0.053711,-0.003,44.41,352.59,0,0,0,0,1.2332e+05,-2.7232e+05,-7.6594e-05,0.28881,2.3014,0,7.0895e+07,74058,16.865,0.72996,3.1631e-06,-1.5249e-05,2.9754e+05,5.1297,1.0677,3.2695e-11,0.998,1.2434
0.044653,0.053707,-0.003,0.044653,0.053707,-0.003,0.68471,0.044653,0.053708,-0.003,44.211,352.51,0,0,0,0,2.8601e+05,4.8316e+05,1.1902e-06,0.23898,2.4946,0,7.1134e+07,74043,16.865,0.73003,-1.8574e-06,5.513e-06,3.4779e+05,5.9143,1.555,-1.0875e-12,0.99776,1.1957
0.04463,0.053701,-0.003,0.04463,0.053701,-0.003,0.68493,0.044631,0.053701,-0.003,43.965,352.43,0,0,0,0,1.4138e+05,7.623e+05,1.1101e-06,0.20604,2.482,0,7.1237e+07,74028,16.865,0.73007,-2.0924e-06,7.0017e-06,3.6489e+05,6.2032,1.9864,-4.6602e-14,0.99748,1.1867
0.044605,0.053692,-0.003,0.044605,0.053692,-0.003,0.68502,0.044606,0.053693,-0.003,43.688,352.37,0,0,0,0,70327,5.9919e+05,7.6474e-05,0.18266,2.4244,0,7.1337e+07,74023,16.865,0.73014,-3.7309e-06,1.0383e-05,3.7046e+05,6.34,2.198,-1.5998e-12,0.99717,1.2119
0.044577,0.053683,-0.003,0.044577,0.053683,-0.003,0.68513,0.044578,0.053683,-0.003,43.411,352.32,0,0,0,0,1.5614e+05,3.9907e+05,9.9134e-05,0.16463,2.4559,0,7.1495e+07,74016,16.865,0.73017,-4.3372e-06,1.2053e-05,3.8099e+05,6.5393,2.3096,-3.0641e-12,0.9968,1.2617
0.044544,0.053671,-0.003,0.044544,0.053671,-0.003,0.68526,0.044545,0.053672,-0.003,43.166,352.26,0,0,0,0,1.7029e+05,1.9105e+05,1.1734e-05,0.14978,2.6041,0,7.1464e+07,74007,16.865,0.73019,-5.1339e-07,1.4119e-06,4.0528e+05,6.9472,2.4768,-1.3328e-12,0.99637,1.3392
0.044505,0.053658,-0.003,0.044505,0.053658,-0.003,0.68535,0.044506,0.053659,-0.003,42.978,352.2,0,0,0,0,1.597e+05,52652,-1.8358e-05,0.13745,2.8345,0,7.1445e+07,74001,16.865,0.73025,4.61e-07,-1.2852e-06,4.5501e+05,7.7522,2.8245,3.6946e-13,0.99586,1.4299
0.04446,0.053642,-0.003,0.04446,0.053642,-0.003,0.68549,0.044461,0.053643,-0.003,42.846,352.13,0,0,0,0,2.1031e+05,74525,2.974e-05,0.12725,3.0201,0,7.1452e+07,73992,16.865,0.73032,2.7264e-06,-6.7218e-06,5.0762e+05,8.5267,3.35,1.3251e-12,0.99527,1.4701
0.044408,0.053621,-0.003,0.044408,0.053621,-0.003,0.68574,0.044409,0.053622,-0.003,42.754,352.05,0,0,0,0,2.5078e+05,1.6351e+05,1.9797e-06,0.11914,3.0782,0,7.1397e+07,73976,16.865,0.73034,-1.4941e-06,2.3455e-06,5.4215e+05,8.8989,4.0146,7.9899e-13,0.99456,1.3603
0.044349,0.053592,-0.003,0.044349,0.053592,-0.003,0.68607,0.044351,0.053594,-0.003,42.68,351.96,0,0,0,0,2.6355e+05,2.1189e+05,-3.1124e-05,0.11255,3.0482,0,7.1349e+07,73954,16.865,0.73032,-2.7814e-06,6.1803e-06,5.6609e+05,9.0195,4.7569,-5.0845e-13,0.99371,0.83775
0.044282,0.053554,-0.003,0.044282,0.053554,-0.003,0.68651,0.044284,0.053557,-0.003,42.616,351.87,0,0,0,0,2.7394e+05,2.0372e+05,-2.9028e-05,0.10719,2.9862,0,7.1374e+07,73926,16.865,0.73024,-8.3237e-07,9.3458e-07,5.7385e+05,8.8075,5.4221,-2.9286e-13,0.99268,0.9561
0.044208,0.053504,-0.003,0.044208,0.053504,-0.003,0.68696,0.04421,0.053508,-0.003,42.557,351.78,0,0,0,0,2.2699e+05,1.6294e+05,-4.2812e-06,0.10358,2.8913,0,7.1509e+07,73897,16.865,0.73012,-1.8256e-06,2.7278e-06,5.6189e+05,8.1998,5.9481,-7.8581e-13,0.99146,1.8219
0.044127,0.053439,-0.003,0.044127,0.053439,-0.003,0.68733,0.044129,0.053444,-0.003,42.445,351.72,0,0,0,0,83289,1.7719e+05,1.2031e-05,0.099321,2.7359,0,7.1629e+07,73872,16.865,0.73,1.6866e-06,-1.9337e-06,5.4183e+05,7.5119,6.295,-9.8632e-13,0.99,2.1963
0.044035,0.053358,-0.003,0.044035,0.053358,-0.003,0.6876,0.044039,0.053361,-0.003,42.267,351.74,0,0,0,0,4268.9,2.0948e+05,5.9982e-06,0.097132,2.473,0,7.1609e+07,73855,16.865,0.72983,1.9372e-07,-1.4482e-07,4.245e+05,5.8065,5.0835,8.586e-14,0.98827,1.8847
0.043928,0.053264,-0.003,0.043928,0.053264,-0.003,0.6879,0.043934,0.053267,-0.003,42.137,351.81,0,0,0,0,1.3788e+05,96542,1.1409e-05,0.10123,2.3446,0,7.1592e+07,73835,16.865,0.72946,-2.0469e-06,2.3788e-06,3.1897e+05,4.4297,3.7725,1.2153e-13,0.98626,1.4194
0.043799,0.053159,-0.003,0.043799,0.053159,-0.003,0.68833,0.043805,0.053162,-0.003,42.108,351.86,0,0,0,0,2.3898e+05,-17434,4.7373e-06,0.10485,2.5518,0,7.1652e+07,73807,16.865,0.72906,-2.787e-07,3.0937e-07,3.9962e+05,5.6107,4.6337,-1.2507e-13,0.98392,1.6664
0.043647,0.053037,-0.003,0.043647,0.053037,-0.003,0.68885,0.043653,0.053043,-0.003,42.122,351.87,0,0,0,0,1.7728e+05,53428,6.4687e-06,0.10485,2.7458,0,7.1716e+07,73774,16.865,0.72873,2.5588e-07,-3.3248e-07,5.0292e+05,7.064,5.8112,9.6793e-14,0.98119,2.2338
0.043473,0.052891,-0.003,0.043473,0.052891,-0.003,0.68951,0.043479,0.052898,-0.003,42.125,351.89,0,0,0,0,1.2234e+05,1.3178e+05,4.207e-06,0.10684,2.6253,0,7.1727e+07,73731,16.865,0.72827,-3.1799e-07,3.7666e-07,4.3738e+05,6.1106,5.0973,1.5463e-14,0.97799,2.1893
0.043268,0.052721,-0.003,0.043268,0.052721,-0.003,0.69021,0.043279,0.052726,-0.003,42.127,351.98,0,0,0,0,1.4122e+05,92440,-2.9309e-06,0.11135,2.5032,0,7.1764e+07,73685,16.865,0.72763,-3.6473e-07,4.4319e-07,3.5234e+05,4.9493,4.0816,-1.0625e-14,0.97425,1.8482
0.043031,0.052529,-0.003,0.043031,0.052529,-0.003,0.69096,0.043037,0.052534,-0.003,42.199,352.06,0,0,0,0,1.6604e+05,58295,-5.4477e-06,0.11422,2.5987,0,7.1845e+07,73637,16.865,0.72697,-8.6514e-07,1.0786e-06,3.8356e+05,5.4288,4.3911,-7.2769e-14,0.96997,1.9786
0.042768,0.052319,-0.003,0.042768,0.052319,-0.003,0.69185,0.042772,0.052322,-0.003,42.349,352.12,0,0,0,0,1.6499e+05,72641,1.647e-06,0.11667,2.6653,0,7.1892e+07,73579,16.865,0.72628,-1.3796e-06,1.7156e-06,4.0325e+05,5.7172,4.6019,-9.2695e-14,0.96526,2.2482
0.042492,0.052099,-0.003,0.042492,0.052099,-0.003,0.69281,0.042493,0.052098,-0.003,42.547,352.21,0,0,0,0,1.7337e+05,72490,-1.426e-06,0.1208,2.6598,0,7.1949e+07,73516,16.865,0.72548,-9.7958e-07,1.2188e-06,4.065e+05,5.7627,4.6388,-6.0323e-14,0.96032,2.5132
0.042214,0.051875,-0.003,0.042214,0.051875,-0.003,0.69382,0.042213,0.051876,-0.003,42.768,352.31,0,0,0,0,1.7302e+05,84010,-5.01e-06,0.12574,2.6118,0,7.206e+07,73450,16.865,0.72463,9.3511e-08,-1.046e-07,4.3259e+05,6.1061,4.9663,-1.7502e-14,0.95531,2.9082
0.041937,0.051648,-0.003,0.041937,0.051648,-0.003,0.69488,0.041936,0.051649,-0.003,42.975,352.41,0,0,0,0,1.6627e+05,1.0341e+05,3.5629e-06,0.13093,2.4902,0,7.2167e+07,73382,16.865,0.72375,6.9197e-07,-8.2963e-07,3.8931e+05,5.4568,4.518,4.6733e-15,0.95029,2.8023
0.041662,0.05142,-0.003,0.041662,0.05142,-0.003,0.69595,0.041663,0.051418,-0.003,43.154,352.53,0,0,0,0,1.7859e+05,90634,-1.7819e-08,0.13593,2.3879,0,7.2255e+07,73312,16.865,0.7228,4.5859e-07,-5.4954e-07,3.3528e+05,4.7128,3.8786,1.4664e-14,0.94526,2.4397
0.041384,0.051195,-0.003,0.041384,0.051195,-0.003,0.69702,0.041383,0.051196,-0.003,43.394,352.63,0,0,0,0,1.889e+05,77783,-6.2097e-06,0.1412,2.3165,0,7.2342e+07,73242,16.865,0.72191,-5.825e-11,-1.4551e-09,3.619e+05,5.1256,4.1381,7.8189e-16,0.94025,2.5278
0.041104,0.050972,-0.003,0.041104,0.050972,-0.003,0.69811,0.041104,0.050972,-0.003,43.712,352.72,0,0,0,0,1.8891e+05,86154,6.0818e-07,0.14741,2.2117,0,7.2411e+07,73171,16.865,0.72104,1.7317e-07,-2.1607e-07,3.7319e+05,5.2922,4.2573,2.5339e-15,0.93524,2.6744
0.040825,0.050749,-0.003,0.040825,0.050749,-0.003,0.69923,0.040825,0.050749,-0.003,44.038,352.83,0,0,0,0,1.9714e+05,91340,-2.5926e-07,0.15451,2.1187,0,7.2486e+07,73098,16.865,0.72009,1.3443e-07,-1.6679e-07,3.612e+05,5.1248,4.1175,4.7139e-15,0.93023,2.6946
0.040545,0.050526,-0.003,0.040545,0.050526,-0.003,0.70042,0.040545,0.050526,-0.003,44.355,352.95,0,0,0,0,2.0692e+05,88896,9.4081e-07,0.16387,2.0195,0,7.2596e+07,73021,16.865,0.71909,-3.4014e-07,4.2471e-07,3.594e+05,5.093,4.1029,-1.588e-14,0.92522,2.8955
0.040267,0.050301,-0.003,0.040267,0.050301,-0.003,0.70161,0.040266,0.050302,-0.003,44.664,353.06,0,0,0,0,2.0305e+05,97641,5.9551e-06,0.17394,1.9142,0,7.2712e+07,72943,16.865,0.7181,-4.975e-07,6.0437e-07,3.6566e+05,5.1454,4.2175,-1.3022e-14,0.92021,3.0876
0.039991,0.050074,-0.003,0.039991,0.050074,-0.003,0.70283,0.039992,0.050073,-0.003,44.957,353.18,0,0,0,0,2.0379e+05,1.1271e+05,4.4741e-06,0.18313,1.804,0,7.2799e+07,72864,16.865,0.71708,-6.7754e-07,8.1613e-07,3.3468e+05,4.6919,3.8846,-1.4343e-14,0.91519,2.8292
0.039715,0.049847,-0.003,0.039715,0.049847,-0.003,0.70412,0.039715,0.049846,-0.003,45.259,353.3,0,0,0,0,2.2101e+05,1.0365e+05,8.2529e-07,0.19213,1.709,0,7.2902e+07,72779,16.865,0.71599,-5.3149e-07,6.4922e-07,3.0444e+05,4.2913,3.5073,-1.8234e-14,0.91017,2.4956
0.039436,0.049622,-0.003,0.039436,0.049622,-0.003,0.70542,0.039437,0.049622,-0.003,45.591,353.41,0,0,0,0,2.4596e+05,84435,-2.709e-07,0.20182,1.6532,0,7.3011e+07,72694,16.865,0.71494,-8.6206e-08,1.0617e-07,3.0955e+05,4.3862,3.5366,-6.0459e-15,0.90515,2.5612
0.039157,0.049399,-0.003,0.039157,0.049399,-0.003,0.70681,0.039157,0.049399,-0.003,45.921,353.53,0,0,0,0,2.6621e+05,60343,-5.6056e-06,0.21252,1.6242,0,7.3141e+07,72604,16.865,0.71381,-7.2934e-08,9.0338e-08,3.0575e+05,4.3321,3.491,-1.5752e-16,0.90014,2.8951
0.03888,0.049173,-0.003,0.03888,0.049173,-0.003,0.70811,0.038878,0.049175,-0.003,46.218,353.64,0,0,0,0,2.6986e+05,67002,-5.8603e-06,0.22284,1.6322,0,7.3277e+07,72519,16.865,0.71274,-3.6249e-07,4.3758e-07,2.9584e+05,4.1535,3.4238,-9.9746e-15,0.89513,3.0379
0.038604,0.048946,-0.003,0.038604,0.048946,-0.003,0.70956,0.038605,0.048944,-0.003,46.492,353.77,0,0,0,0,2.8518e+05,84652,2.8807e-06,0.23259,1.6255,0,7.3393e+07,72424,16.865,0.71157,-1.1679e-07,1.3234e-07,2.7489e+05,3.8519,3.1927,-7.7021e-15,0.8901,2.8899
0.038328,0.048718,-0.003,0.038328,0.048718,-0.003,0.71111,0.038327,0.048719,-0.003,46.781,353.87,0,0,0,0,2.4123e+05,1.3237e+05,7.0983e-06,0.24203,1.6518,0,7.3511e+07,72323,16.865,0.71036,3.7842e-07,-4.5472e-07,2.5759e+05,3.61,2.99,8.9145e-15,0.88508,3.0334
0.038054,0.048489,-0.003,0.038054,0.048489,-0.003,0.71251,0.038053,0.04849,-0.003,47.083,353.96,0,0,0,0,1.9501e+05,1.9152e+05,6.0151e-06,0.25115,1.7127,0,7.3608e+07,72231,16.865,0.70928,4.9186e-09,-1.2733e-08,2.5287e+05,3.5075,2.9775,7.4044e-15,0.88005,3.223
0.037782,0.048257,-0.003,0.037782,0.048257,-0.003,0.71408,0.037782,0.048257,-0.003,47.375,354.06,0,0,0,0,2.0104e+05,2.1424e+05,3.7164e-06,0.25951,1.7364,0,7.3716e+07,72128,16.865,0.70807,-3.1364e-07,3.6614e-07,2.4209e+05,3.3432,2.8693,-3.4507e-15,0.87502,3.1045
0.03751,0.048025,-0.003,0.03751,0.048025,-0.003,0.71571,0.03751,0.048025,-0.003,47.674,354.16,0,0,0,0,1.9753e+05,2.3007e+05,5.4527e-06,0.26511,1.7751,0,7.3851e+07,72022,16.865,0.70683,-2.1531e-07,2.5237e-07,2.2793e+05,3.1489,2.7007,2.0282e-15,0.86998,2.9841
0.037238,0.047793,-0.003,0.037238,0.047793,-0.003,0.71736,0.037238,0.047793,-0.003,47.985,354.26,0,0,0,0,2.0473e+05,2.338e+05,-3.5011e-07,0.26445,1.8911,0,7.3986e+07,71914,16.865,0.70558,-1.0643e-07,1.2467e-07,2.1853e+05,3.0203,2.5879,-4.5161e-16,0.86494,2.9392
0.036966,0.04756,-0.003,0.036966,0.04756,-0.003,0.71907,0.036966,0.04756,-0.003,48.301,354.35,0,0,0,0,2.1071e+05,2.4307e+05,1.1226e-06,0.26109,2.0418,0,7.412e+07,71802,16.865,0.7043,2.5393e-07,-2.9855e-07,2.0798e+05,2.873,2.4643,-1.2181e-14,0.8599,2.908
0.036694,0.047328,-0.003,0.036694,0.047328,-0.003,0.72082,0.036694,0.047328,-0.003,48.623,354.44,0,0,0,0,2.2369e+05,2.4052e+05,8.5618e-06,0.26005,2.1772,0,7.4258e+07,71687,16.865,0.70299,1.9015e-07,-2.2376e-07,1.9504e+05,2.6896,2.3167,-1.1159e-14,0.85486,2.8831
0.036422,0.047096,-0.003,0.036422,0.047096,-0.003,0.72264,0.036422,0.047096,-0.003,48.942,354.52,0,0,0,0,2.3594e+05,2.3696e+05,-1.622e-06,0.26119,2.3001,0,7.4399e+07,71568,16.865,0.70167,2.4236e-08,-2.8565e-08,1.8048e+05,2.5006,2.1306,-1.9366e-15,0.84982,2.8688
0.03615,0.046864,-0.003,0.03615,0.046864,-0.003,0.7245,0.03615,0.046864,-0.003,49.252,354.61,0,0,0,0,2.3196e+05,2.5506e+05,-6.9749e-06,0.26469,2.4116,0,7.4543e+07,71446,16.865,0.70032,-3.9312e-08,4.7759e-08,1.6399e+05,2.2899,1.9151,2.0486e-14,0.84479,2.862
0.035878,0.046632,-0.003,0.035878,0.046632,-0.003,0.7264,0.035878,0.046632,-0.003,49.546,354.69,0,0,0,0,2.2281e+05,2.8778e+05,-2.7336e-06,0.27097,2.5106,0,7.4687e+07,71321,16.865,0.69894,-5.4359e-08,6.6233e-08,1.4411e+05,2.0185,1.6754,3.0611e-14,0.83975,2.8612
0.035606,0.0464,-0.003,0.035606,0.0464,-0.003,0.7284,0.035606,0.0464,-0.003,49.823,354.77,0,0,0,0,2.1629e+05,3.162e+05,-5.7345e-06,0.28115,2.6092,0,7.4839e+07,71190,16.865,0.6975,-1.1748e-08,1.5081e-08,1.1994e+05,1.6885,1.3842,1.5757e-14,0.83471,2.9352
0.035335,0.046166,-0.003,0.035335,0.046166,-0.003,0.73044,0.035334,0.046167,-0.003,50.091,354.86,0,0,0,0,2.0745e+05,3.0203e+05,2.7466e-06,0.28022,2.861,0,7.5016e+07,71056,16.865,0.69603,-1.658e-09,2.1782e-09,96047,1.3505,1.11,2.7459e-15,0.82967,3.1367
0.035066,0.045931,-0.003,0.035066,0.045931,-0.003,0.73226,0.035065,0.045932,-0.003,50.372,354.94,0,0,0,0,2.4947e+05,3.0495e+05,6.45e-06,0.28139,3.0524,0,7.5167e+07,70937,16.865,0.69469,-1.4791e-09,1.4368e-09,92878,1.2875,1.0954,-1.9754e-14,0.82462,3.0718
0.034798,0.045694,-0.003,0.034798,0.045694,-0.003,0.73468,0.034799,0.045693,-0.003,50.685,355.02,0,0,0,0,2.3971e+05,3.5025e+05,-4.7283e-06,0.27517,3.2445,0,7.5374e+07,70778,16.865,0.69299,-2.9886e-08,2.9152e-08,88074,1.2394,1.0186,-8.3152e-14,0.81957,2.9186
0.034529,0.045458,-0.003,0.034529,0.045458,-0.003,0.73675,0.034528,0.04546,-0.003,51.017,355.08,0,0,0,0,2.0981e+05,3.5879e+05,-5.7323e-06,0.25557,3.6143,0,7.5568e+07,70641,16.865,0.69154,-4.4416e-08,4.4032e-08,68823,0.97797,0.78473,-8.0004e-14,0.81452,2.912
0.034261,0.045221,-0.003,0.034261,0.045221,-0.003,0.73899,0.034263,0.045219,-0.003,51.341,355.13,0,0,0,0,1.9905e+05,4.1615e+05,1.3475e-06,0.23961,3.9885,0,7.5727e+07,70494,16.865,0.69001,-7.778e-08,8.2007e-08,50645,0.73895,0.55593,-9.3014e-14,0.80947,2.8319
0.033993,0.044985,-0.003,0.033993,0.044985,-0.003,0.74137,0.033991,0.044987,-0.003,51.647,355.17,0,0,0,0,1.8727e+05,3.6817e+05,-2.594e-07,0.21217,4.7514,0,7.5891e+07,70337,16.865,0.68839,1.1496e-09,-2.4156e-09,-4221.7,-0.003134,-0.11275,-5.7087e-14,0.80442,3.0601
0.033726,0.044747,-0.003,0.033726,0.044747,-0.003,0.74313,0.033726,0.044747,-0.003,51.929,355.23,0,0,0,0,2.6736e+05,2.6256e+05,-6.1407e-06,0.19982,5.3122,0,7.5996e+07,70222,16.865,0.68715,1.4005e-07,-1.5036e-07,-34313,-0.44407,-0.44089,4.5511e-14,0.79936,3.2526
0.033462,0.044506,-0.003,0.033462,0.044506,-0.003,0.74541,0.033462,0.044506,-0.003,52.223,355.29,0,0,0,0,3.2201e+05,2.7208e+05,-7.5877e-06,0.2068,5.1996,0,7.6149e+07,70072,16.865,0.68556,-1.7043e-07,1.8206e-07,-20441,-0.25481,-0.27263,-6.7435e-14,0.7943,3.0876
0.033198,0.044265,-0.003,0.033198,0.044265,-0.003,0.74771,0.033198,0.044265,-0.003,52.541,355.34,0,0,0,0,3.1608e+05,2.8069e+05,-1.9508e-06,0.2093,5.0663,0,7.6334e+07,69920,16.865,0.68398,-2.1464e-07,2.2929e-07,-28317,-0.35427,-0.37619,-7.8317e-14,0.78924,2.978
0.032933,0.044024,-0.003,0.032933,0.044024,-0.003,0.75002,0.032933,0.044024,-0.003,52.857,355.4,0,0,0,0,3.0804e+05,2.9495e+05,5.6956e-06,0.20728,5.1289,0,7.6514e+07,69769,16.865,0.6824,9.3132e-10,-9.8953e-10,-47193,-0.60365,-0.61258,9.41e-16,0.78418,2.9571
0.032669,0.043783,-0.003,0.032669,0.043783,-0.003,0.75235,0.032669,0.043784,-0.003,53.167,355.46,0,0,0,0,3.0529e+05,3.1276e+05,6.1205e-06,0.20242,5.432,0,7.6695e+07,69615,16.865,0.68078,2.7358e-09,-2.9686e-09,-68951,-0.89214,-0.88391,-2.391e-16,0.77911,2.9327
0.032405,0.043543,-0.003,0.032405,0.043543,-0.003,0.75476,0.032405,0.043543,-0.003,53.472,355.52,0,0,0,0,3.082e+05,3.4108e+05,2.6712e-06,0.19353,6.0612,0,7.6877e+07,69456,16.865,0.67912,-1.9558e-08,2.0984e-08,-99363,-1.2938,-1.2644,-5.9579e-15,0.77405,2.9495
0.032141,0.043301,-0.003,0.032141,0.043301,-0.003,0.75733,0.03214,0.043302,-0.003,53.784,355.56,0,0,0,0,2.8279e+05,3.5128e+05,2.1487e-06,0.18126,7.0209,0,7.7087e+07,69287,16.865,0.67738,8.2771e-08,-8.6875e-08,-1.519e+05,-1.9793,-1.93,2.4894e-14,0.76899,3.1022
0.031879,0.043058,-0.003,0.031879,0.043058,-0.003,0.75961,0.031878,0.043059,-0.003,54.11,355.62,0,0,0,0,2.6434e+05,3.1743e+05,-2.3867e-06,0.17478,7.9058,0,7.7288e+07,69136,16.865,0.67581,4.512e-07,-4.6674e-07,-1.9822e+05,-2.5814,-2.5193,8.6814e-14,0.76392,3.3311
0.03162,0.042811,-0.003,0.03162,0.042811,-0.003,0.76177,0.03162,0.042811,-0.003,54.472,355.69,0,0,0,0,3.3126e+05,3.1678e+05,-3.8301e-06,0.18368,7.8279,0,7.7451e+07,68994,16.865,0.67429,5.3202e-08,-5.5152e-08,-1.561e+05,-2.0267,-1.9913,-1.3047e-14,0.75884,3.1147
0.031362,0.042564,-0.003,0.031362,0.042564,-0.003,0.76459,0.031363,0.042563,-0.003,54.885,355.73,0,0,0,0,3.2992e+05,3.7105e+05,2.3182e-06,0.18663,7.731,0,7.7668e+07,68808,16.865,0.6724,-4.8577e-07,5.0105e-07,-1.2812e+05,-1.6427,-1.656,-1.4939e-13,0.75376,2.8249
0.031102,0.042318,-0.003,0.031102,0.042318,-0.003,0.76716,0.031101,0.042319,-0.003,55.305,355.77,0,0,0,0,2.4965e+05,3.7708e+05,8.1955e-06,0.17373,8.8337,0,7.7887e+07,68639,16.865,0.67068,2.8094e-07,-2.8394e-07,-2.108e+05,-2.7161,-2.71,3.8924e-14,0.74869,3.0426
0.030843,0.042072,-0.003,0.030843,0.042072,-0.003,0.76937,0.030842,0.042072,-0.003,55.722,355.84,0,0,0,0,2.6325e+05,3.5896e+05,3.4087e-06,0.16869,9.7956,0,7.8058e+07,68493,16.865,0.66911,2.2136e-07,-2.2998e-07,-2.5154e+05,-3.2481,-3.2261,7.0639e-14,0.74361,3.2005
0.030586,0.041823,-0.003,0.030586,0.041823,-0.003,0.7719,0.030586,0.041823,-0.003,56.177,355.91,0,0,0,0,3.0177e+05,3.6845e+05,6.2224e-07,0.17153,10.089,0,7.8254e+07,68326,16.865,0.66735,-4.2602e-07,4.3117e-07,-2.3555e+05,-3.0264,-3.0368,-9.281e-14,0.73853,3.1221
0.03033,0.041573,-0.003,0.03033,0.041573,-0.003,0.7745,0.03033,0.041573,-0.003,56.671,355.98,0,0,0,0,3.0678e+05,3.7523e+05,3.2662e-06,0.17299,10.349,0,7.847e+07,68154,16.865,0.66555,-8.1331e-07,8.1983e-07,-2.3337e+05,-2.9901,-3.0173,-1.9941e-13,0.73345,3.016
0.030073,0.041324,-0.003,0.030073,0.041324,-0.003,0.77713,0.030073,0.041324,-0.003,57.19,356.05,0,0,0,0,3.0995e+05,3.8477e+05,2.4097e-06,0.17342,10.717,0,7.8687e+07,67981,16.865,0.66374,-9.7396e-07,9.8135e-07,-2.3502e+05,-3.0078,-3.0423,-2.4896e-13,0.72837,2.9353
0.029817,0.041075,-0.003,0.029817,0.041075,-0.003,0.77982,0.029817,0.041075,-0.003,57.737,356.11,0,0,0,0,3.2199e+05,4.1631e+05,2.5417e-06,0.1712,11.398,0,7.89e+07,67803,16.865,0.66188,-8.0303e-07,8.0944e-07,-2.5024e+05,-3.1991,-3.2426,-2.2098e-13,0.72329,2.9169
0.029561,0.040825,-0.003,0.029561,0.040825,-0.003,0.7828,0.02956,0.040826,-0.003,58.319,356.17,0,0,0,0,2.7742e+05,4.1537e+05,-3.5945e-06,0.16327,12.783,0,7.9154e+07,67607,16.865,0.65988,-4.546e-07,4.5917e-07,-3.1593e+05,-4.0203,-4.1094,-1.2138e-13,0.71821,3.0644
0.029307,0.040574,-0.003,0.029307,0.040574,-0.003,0.78513,0.029305,0.040576,-0.003,58.926,356.25,0,0,0,0,2.2623e+05,3.6861e+05,-4.3647e-06,0.15799,14.375,0,7.938e+07,67453,16.865,0.65822,7.0914e-07,-6.7829e-07,-3.8332e+05,-4.8399,-5.0214,1.0851e-13,0.71312,3.3416
0.029056,0.040318,-0.003,0.029056,0.040318,-0.003,0.78734,0.029056,0.040318,-0.003,59.587,356.37,0,0,0,0,2.8348e+05,3.8968e+05,-4.0394e-06,0.16584,14.394,0,7.9554e+07,67307,16.865,0.65659,1.3242e-06,-1.2564e-06,-3.4401e+05,-4.2979,-4.5516,2.4645e-13,0.70803,3.3615
