"C:0","C:1","C:2","Cx","Cy","Cz","Mas","Points:0","Points:1","Points:2","Ret","T","U:0","U:1","U:2","alphat","grad(p):0","grad(p):1","grad(p):2","im","k","nut","omega","p","pseudoCoField","rho","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","xc","yPlus"
0.0049701,0.0053886,-0.003,0.0049701,0.0053886,-0.003,0.70686,0.0049723,0.0053866,-0.003,563.42,351.19,0,0,0,0,-6.6965e+05,-1.4644e+06,-2.6219e-06,0.020197,1.2326,0,7.2697e+07,72600,11.56,0.71865,-4.3306e-07,3.9861e-07,6.0858e+06,-75.121,-81.374,-2.4198e-14,0.10496,4.0188
0.0052546,0.0056991,-0.003,0.0052546,0.0056991,-0.003,0.70724,0.005252,0.0057015,-0.003,562.44,351.2,0,0,0,0,-2.307e+05,-8.8639e+05,3.3332e-06,0.020194,1.0051,0,7.2744e+07,72576,11.56,0.71837,-3.837e-07,3.5344e-07,5.2576e+06,-64.756,-70.438,-1.6166e-14,0.11097,3.8211
0.0055388,0.0060096,-0.003,0.0055388,0.0060096,-0.003,0.71731,0.005542,0.0060068,-0.003,589.5,351.04,0,0,0,0,-8.4366e+05,-1.0511e+06,-1.1474e-06,0.020197,0.99586,0,7.3407e+07,71917,11.56,0.71219,1.397e-07,-1.1222e-07,5.4306e+06,-66.686,-72.92,4.6367e-14,0.11698,3.8707
0.0058214,0.0063215,-0.003,0.0058214,0.0063215,-0.003,0.7247,0.0058194,0.0063233,-0.003,571.96,351.04,0,0,0,0,-2.9805e+05,2.9902e+05,-4.0522e-06,0.020194,0.77825,0,7.3843e+07,71432,11.56,0.7074,6.617e-07,-5.9698e-07,4.4607e+06,-54.559,-60.116,1.8158e-14,0.12298,3.5766
0.0061049,0.0066326,-0.003,0.0061049,0.0066326,-0.003,0.71693,0.0061049,0.0066326,-0.003,572.98,351.17,0,0,0,0,-8.8098e+05,29760,-6.2761e-07,0.020189,0.7319,0,7.3324e+07,71942,11.56,0.7121,2.7595e-06,-2.5453e-06,4.4473e+06,-54.647,-59.719,-1.7707e-14,0.12899,3.6258
0.0063892,0.0069432,-0.003,0.0063892,0.0069432,-0.003,0.73203,0.0063905,0.006942,-0.003,597.74,350.95,0,0,0,0,-4.2342e+05,-9.9294e+05,9.1653e-07,0.02019,0.76076,0,7.4305e+07,70952,11.56,0.70282,2.2575e-06,-2.0862e-06,4.6872e+06,-57.673,-62.851,-2.7323e-14,0.135,3.7313
0.0066731,0.0072542,-0.003,0.0066731,0.0072542,-0.003,0.73009,0.006671,0.0072561,-0.003,565.31,351.04,0,0,0,0,-1.9348e+05,-23722,2.8312e-07,0.020186,0.58393,0,7.4187e+07,71079,11.56,0.70384,-7.6741e-07,7.1246e-07,3.8556e+06,-47.481,-51.673,3.6753e-14,0.14101,3.5008
0.0069589,0.0075634,-0.003,0.0069589,0.0075634,-0.003,0.73381,0.0069599,0.0075625,-0.003,566.81,350.99,0,0,0,0,-1.3413e+06,-5.7942e+05,8.7894e-07,0.020183,0.73486,0,7.4447e+07,70835,11.56,0.70149,-7.3155e-07,6.8173e-07,4.6766e+06,-57.711,-62.556,6.5434e-14,0.14701,3.7819
0.0072445,0.0078729,-0.003,0.0072445,0.0078729,-0.003,0.74732,0.0072448,0.0078726,-0.003,581.09,350.74,0,0,0,0,-3.6684e+05,-6.2565e+05,-1.1886e-06,0.020181,0.75505,0,7.5308e+07,69946,11.56,0.69327,1.4156e-07,-1.2899e-07,4.6998e+06,-58.043,-62.831,1.4531e-14,0.15302,3.7872
0.00753,0.0081824,-0.003,0.00753,0.0081824,-0.003,0.74291,0.0075284,0.0081838,-0.003,554,350.69,0,0,0,0,-3.3811e+05,-3.619e+05,-2.1439e-06,0.020172,0.70355,0,7.4993e+07,70236,11.56,0.69617,1.681e-07,-1.4994e-07,4.4559e+06,-55.112,-59.494,8.8851e-15,0.15903,3.7115
0.0078162,0.0084913,-0.003,0.0078162,0.0084913,-0.003,0.75363,0.0078182,0.0084894,-0.003,569.02,350.47,0,0,0,0,-1.1483e+06,-1.1004e+06,-5.0338e-07,0.020177,0.85609,0,7.5739e+07,69531,11.56,0.68966,-1.4873e-06,1.356e-06,5.192e+06,-64.094,-69.408,-1.799e-13,0.16503,3.9148
0.0081002,0.0088022,-0.003,0.0081002,0.0088022,-0.003,0.76345,0.0080998,0.0088025,-0.003,536.68,350.37,0,0,0,0,1.3747e+05,13372,2.6479e-06,0.020178,0.64954,0,7.6387e+07,68883,11.56,0.68349,-5.2596e-07,4.7614e-07,3.9956e+06,-49.211,-53.54,-1.3838e-13,0.17104,3.4793
0.0083849,0.0091124,-0.003,0.0083849,0.0091124,-0.003,0.75214,0.0083828,0.0091143,-0.003,506.6,350.52,0,0,0,0,-3.5434e+05,-71128,5.0698e-06,0.020192,0.55105,0,7.5627e+07,69629,11.56,0.69044,1.2664e-06,-1.1704e-06,3.6449e+06,-45.064,-48.684,9.0584e-15,0.17705,3.4223
0.0086713,0.009421,-0.003,0.0086713,0.009421,-0.003,0.76708,0.0086741,0.0094185,-0.003,519.24,350.27,0,0,0,0,-1.3787e+06,-1.1425e+06,2.55e-06,0.020186,0.75721,0,7.6707e+07,68644,11.56,0.68124,1.6205e-07,-1.6717e-07,4.8005e+06,-59.251,-64.172,-5.905e-14,0.18306,3.836
0.0089555,0.0097318,-0.003,0.0089555,0.0097318,-0.003,0.77518,0.0089543,0.0097329,-0.003,484.61,350.11,0,0,0,0,-1.4595e+05,4.8706e+05,1.9497e-06,0.020196,0.56674,0,7.7202e+07,68110,11.56,0.67632,-1.7276e-07,1.539e-07,3.5653e+06,-43.978,-47.712,-2.88e-14,0.18906,3.3597
0.0092413,0.010041,-0.003,0.0092413,0.010041,-0.003,0.7636,0.0092394,0.010043,-0.003,441.52,350.31,0,0,0,0,-1.0778e+06,4.6884e+05,1.0175e-06,0.020277,0.48758,0,7.6375e+07,68873,11.56,0.68334,-4.1677e-07,3.9791e-07,3.1019e+06,-38.512,-41.293,1.111e-13,0.19507,3.2379
0.0095309,0.010347,-0.003,0.0095309,0.010347,-0.003,0.77994,0.0095322,0.010346,-0.003,445.08,350,0,0,0,0,-2.5243e+06,-1.4755e+06,-7.3155e-07,0.020148,1.0114,0,7.7571e+07,67796,11.56,0.67328,1.4296e-07,-1.2852e-07,5.4338e+06,-67.564,-72.19,1.4316e-13,0.20107,4.0473
0.0098181,0.010655,-0.003,0.0098181,0.010655,-0.003,0.7998,0.0098197,0.010653,-0.003,429.79,349.43,0,0,0,0,-4.9221e+05,-9.8985e+05,-7.418e-07,0.020195,1.1147,0,7.8942e+07,66485,11.56,0.66148,1.905e-06,-1.7472e-06,5.4076e+06,-67.115,-71.952,2.1392e-13,0.20708,4.0384
0.010102,0.010965,-0.003,0.010102,0.010965,-0.003,0.79363,0.010101,0.010967,-0.003,381.86,349.46,0,0,0,0,3.3007e+05,5.8286e+05,-1.512e-06,0.019937,0.84625,0,7.8459e+07,66892,11.56,0.66537,1.5716e-06,-1.4319e-06,3.6481e+06,-44.976,-48.837,1.5384e-13,0.21309,3.453
0.010388,0.011274,-0.003,0.010388,0.011274,-0.003,0.79119,0.010389,0.011274,-0.003,343.44,349.52,0,0,0,0,-1.1719e+06,-3.577e+05,-1.8798e-06,0.019982,1.3736,0,7.8306e+07,67053,11.56,0.6668,2.4307e-07,-2.2678e-07,4.6201e+06,-57.003,-61.812,-1.7892e-14,0.21909,3.7033
0.010674,0.011584,-0.003,0.010674,0.011584,-0.003,0.80728,0.010676,0.011582,-0.003,294.47,349.19,0,0,0,0,-1.1258e+05,-9.7115e+05,-2.5376e-07,0.020175,1.7866,0,7.9504e+07,65991,11.56,0.65698,3.553e-07,-3.1851e-07,4.7552e+06,-58.763,-63.521,5.6568e-14,0.2251,3.7214
0.010958,0.011895,-0.003,0.010958,0.011895,-0.003,0.80139,0.010956,0.011897,-0.003,245.93,349.36,0,0,0,0,-79292,3.8694e+05,-3.6457e-06,0.019484,2.5619,0,7.9088e+07,66380,11.56,0.66044,2.3153e-06,-2.1528e-06,3.5933e+06,-44.254,-48.147,-2.8835e-13,0.23111,3.3295
0.011244,0.012204,-0.003,0.011244,0.012204,-0.003,0.80415,0.011245,0.012202,-0.003,210.59,349.33,0,0,0,0,-1.8583e+06,-4.3937e+05,-2.4373e-06,0.019462,5.0924,0,7.933e+07,66198,11.56,0.65865,4.6655e-06,-4.3279e-06,4.955e+06,-61.051,-66.36,-2.6277e-13,0.23712,3.689
0.011529,0.012513,-0.003,0.011529,0.012513,-0.003,0.82174,0.01153,0.012512,-0.003,179.63,349.02,0,0,0,0,-2.7521e+05,-2.3278e+05,-1.0862e-06,0.018742,8.1517,0,8.065e+07,65037,11.56,0.64779,2.4829e-06,-2.2948e-06,5.3151e+06,-65.439,-71.25,7.5319e-14,0.24312,3.6965
0.011814,0.012823,-0.003,0.011814,0.012823,-0.003,0.80867,0.011812,0.012826,-0.003,155.4,349.38,0,0,0,0,3.1315e+05,-7.4122e+05,-3.1099e-06,0.020949,17.453,0,7.9798e+07,65899,11.56,0.65556,5.8487e-07,-5.6718e-07,5.8452e+06,-72.028,-78.277,-1.0848e-13,0.24913,3.6517
0.012098,0.013134,-0.003,0.012098,0.013134,-0.003,0.82612,0.012103,0.01313,-0.003,139.04,349.39,0,0,0,0,2.727e+05,-1.8227e+06,-6.3758e-06,0.023325,25.305,0,8.1384e+07,64749,11.56,0.64422,2.9225e-06,-2.59e-06,6.6671e+06,-81.782,-89.573,2.4845e-13,0.25514,3.6868
0.01238,0.013447,-0.003,0.01238,0.013447,-0.003,0.82385,0.012375,0.013451,-0.003,126.32,349.81,0,0,0,0,-4.0925e+05,1.3526e+06,-5.7332e-06,0.025971,37.795,0,8.1348e+07,64898,11.56,0.64484,5.2992e-07,-3.3434e-07,5.2831e+06,-64.33,-71.437,6.7264e-13,0.26114,3.2209
0.012664,0.013757,-0.003,0.012664,0.013757,-0.003,0.81669,0.012666,0.013755,-0.003,118.37,349.97,0,0,0,0,-2.7337e+06,9.4721e+05,-7.3044e-06,0.029358,57.543,0,8.08e+07,65370,11.56,0.64913,-3.5111e-06,3.22e-06,7.1378e+06,-87.14,-96.334,3.3779e-13,0.26715,3.5124
0.012948,0.014068,-0.003,0.012948,0.014068,-0.003,0.83857,0.012948,0.014068,-0.003,112.88,349.46,0,0,0,0,-1.3988e+06,-6.6456e+05,-5.3216e-06,0.031332,68.014,0,8.2399e+07,63929,11.56,0.63588,-1.1437e-06,1.0272e-06,8.8608e+06,-108.1,-119.65,2.5988e-14,0.27316,3.8207
0.01323,0.014381,-0.003,0.01323,0.014381,-0.003,0.83529,0.01323,0.014381,-0.003,109.02,349.48,0,0,0,0,-61259,-1.0034e+05,6.7585e-07,0.033929,75.046,0,8.2122e+07,64145,11.56,0.63797,2.1355e-06,-1.9222e-06,8.238e+06,-100.28,-111.45,-2.8542e-14,0.27917,3.7002
0.013511,0.014694,-0.003,0.013511,0.014694,-0.003,0.8401,0.013512,0.014694,-0.003,106.1,349.26,0,0,0,0,-5.0821e+05,-1.1285e+06,-2.8702e-06,0.033861,79.081,0,8.2519e+07,63828,11.56,0.63526,2.8461e-06,-2.5546e-06,8.9132e+06,-108.14,-120.89,6.1231e-14,0.28518,3.8313
0.01379,0.01501,-0.003,0.01379,0.01501,-0.003,0.85071,0.013792,0.015008,-0.003,104.16,349.01,0,0,0,0,7.9812e+05,-6.4175e+05,-1.4674e-06,0.033392,74.157,0,8.3365e+07,63130,11.56,0.62884,1.5371e-06,-1.3765e-06,7.6177e+06,-91.944,-103.73,8.4077e-14,0.29119,3.5001
0.014067,0.015327,-0.003,0.014067,0.015327,-0.003,0.83941,0.014065,0.015329,-0.003,101.96,349.45,0,0,0,0,3.9048e+05,1.2979e+06,9.2387e-07,0.035726,80.658,0,8.2566e+07,63873,11.56,0.63527,1.1376e-06,-1.0217e-06,5.7013e+06,-68.438,-77.988,-1.5995e-13,0.2972,3.0632
0.014346,0.015642,-0.003,0.014346,0.015642,-0.003,0.83455,0.014348,0.015641,-0.003,100.02,349.47,0,0,0,0,-1.8143e+06,2.8223e+05,2.1781e-06,0.036881,95.603,0,8.2231e+07,64193,11.56,0.63834,-3.8007e-06,3.3369e-06,8.1084e+06,-97.316,-110.91,-1.5388e-13,0.30321,3.5876
