"C:0","C:1","C:2","Cx","Cy","Cz","Mas","Points:0","Points:1","Points:2","Ret","T","U:0","U:1","U:2","alphat","grad(p):0","grad(p):1","grad(p):2","im","k","nut","omega","p","pseudoCoField","rho","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","xc","yPlus"
0.00031763,2.789e-05,-0.003,0.00031763,2.789e-05,-0.003,0.8109,0.0003178,2.7595e-05,-0.003,475.71,319.92,0,0,0,0,3.1016e+06,-9.7536e+07,3.2902e-05,0.033853,60.171,0,7.2637e+07,65752,11.773,0.71826,1.8179e-06,-2.9504e-06,4.0424e+07,-629.21,-355.4,-3.0507e-13,0.0036096,8.0763
0.0003415,4.266e-05,-0.003,0.0003415,4.266e-05,-0.003,0.82425,0.00034163,4.2456e-05,-0.003,472.03,321.97,0,0,0,0,1.1128e+07,-6.7973e+07,2.0146e-05,0.029937,60.522,0,7.4131e+07,64872,11.773,0.70366,2.5928e-06,-4.1127e-06,3.8172e+07,-582.59,-360.76,8.9018e-13,0.0039906,7.8201
0.00036516,5.8514e-05,-0.003,0.00036516,5.8514e-05,-0.003,0.83334,0.00036494,5.8134e-05,-0.003,468.86,323.9,0,0,0,0,8.1418e+06,-5.5198e+07,3.475e-05,0.027345,59.889,0,7.5344e+07,64273,11.773,0.693,1.7881e-06,-2.712e-06,3.5741e+07,-536.81,-355.22,1.0755e-12,0.0043815,7.5559
0.00038962,7.6029e-05,-0.003,0.00038962,7.6029e-05,-0.003,0.84756,0.00038914,7.533e-05,-0.003,465.91,325.75,0,0,0,0,8.4328e+06,-5.5754e+07,5.0366e-05,0.025157,58.218,0,7.6927e+07,63337,11.773,0.67959,1.4305e-06,-1.967e-06,3.3277e+07,-491.77,-344.08,3.4797e-13,0.0047979,7.2873
0.00041622,9.6281e-05,-0.003,0.00041622,9.6281e-05,-0.003,0.86034,0.00041527,9.5321e-05,-0.003,462.95,327.62,0,0,0,0,6.769e+06,-5.4339e+07,8.4043e-06,0.023445,55.326,0,7.8388e+07,62498,11.773,0.66717,-1.8477e-06,2.414e-06,3.0306e+07,-440.91,-324.3,-1.5321e-12,0.0052637,6.9751
0.00044603,0.00012057,-0.003,0.00044603,0.00012057,-0.003,0.88237,0.00044519,0.00011915,-0.003,460.05,329.39,0,0,0,0,8.5693e+06,-6.2604e+07,-5.6684e-05,0.02169,50.69,0,8.0554e+07,61057,11.773,0.64945,-1.4752e-06,2.0713e-06,2.6504e+07,-379.11,-291.94,-7.702e-13,0.0058033,6.597
0.00047942,0.00015026,-0.003,0.00047942,0.00015026,-0.003,0.90741,0.00047846,0.00014864,-0.003,456.05,330.7,0,0,0,0,2.4279e+07,-5.8005e+07,-2.4319e-05,0.020044,43.459,0,8.2905e+07,59429,11.773,0.63009,1.6391e-06,-1.9819e-06,2.073e+07,-289.82,-235.94,2.224e-12,0.0064348,5.8804
0.00051643,0.00018667,-0.003,0.00051643,0.00018667,-0.003,0.90853,0.00051555,0.00018461,-0.003,454.7,331.34,0,0,0,0,3.9694e+07,-3.012e+07,2.8014e-05,0.019891,32.848,0,8.3349e+07,59356,11.773,0.62636,-1.1325e-06,1.0431e-06,1.3493e+07,-182.75,-160.08,-8.4595e-13,0.007173,4.6512
0.00055726,0.00023111,-0.003,0.00055726,0.00023111,-0.003,0.88566,0.00055617,0.00022883,-0.003,455.73,331.9,0,0,0,0,4.3746e+07,-3.4577e+06,7.5549e-06,0.019593,19.975,0,8.1696e+07,60842,11.773,0.63889,-2.0228e-06,2.0005e-06,7.0978e+06,-92.517,-88.002,-2.3271e-12,0.0080341,2.9701
0.00060263,0.00028465,-0.003,0.00060263,0.00028465,-0.003,0.84677,0.00060116,0.0002822,-0.003,440.76,333.17,0,0,0,0,3.2228e+07,9.479e+06,-1.8935e-05,0.018578,9.4513,0,7.8811e+07,63390,11.773,0.66189,-5.5693e-07,5.0664e-07,3.0175e+06,-38.29,-38.792,-6.0476e-13,0.0090363,1.7532
0.00065384,0.00034818,-0.003,0.00065384,0.00034818,-0.003,0.82096,0.00065206,0.00034539,-0.003,427.74,333.56,0,0,0,0,1.3618e+07,-5.3104e+06,-3.8249e-06,0.018347,4.0246,0,7.6841e+07,65089,11.773,0.67877,-2.3376e-07,2.2957e-07,7.3285e+05,-11.037,-8.2615,-6.1636e-13,0.010201,1.7812
0.00071202,0.00042308,-0.003,0.00071202,0.00042308,-0.003,0.84327,0.00071009,0.00041975,-0.003,461.33,330.9,0,0,0,0,-2.3385e+06,-2.0781e+07,-3.2037e-06,0.020017,2.4124,0,7.8048e+07,63620,11.773,0.66891,-1.993e-07,1.5646e-07,-2.0597e+06,19.072,32.526,-6.2879e-14,0.011555,2.1114
0.00077815,0.00051129,-0.003,0.00077815,0.00051129,-0.003,0.87826,0.00077586,0.00050745,-0.003,500.4,328.92,0,0,0,0,2.4376e+06,-1.063e+07,-6.1542e-06,0.021852,2.5226,0,8.0513e+07,61326,11.773,0.64835,-3.8464e-07,2.5192e-07,-5.7381e+06,59.813,85.663,4.4642e-13,0.013126,2.2546
0.00085378,0.00061473,-0.003,0.00085378,0.00061473,-0.003,0.85908,0.00085079,0.00061051,-0.003,481.88,332.01,0,0,0,0,1.6087e+07,1.0123e+07,3.0398e-06,0.021895,2.56,0,7.9626e+07,62581,11.773,0.65573,-6.1467e-08,3.539e-08,-8.04e+06,85.396,118.8,1.446e-13,0.014952,2.5109
0.00094137,0.0007352,-0.003,0.00094137,0.0007352,-0.003,0.79826,0.00093767,0.00073046,-0.003,436.99,337.67,0,0,0,0,6.2766e+06,2.5871e+07,1.1958e-05,0.021264,2.0142,0,7.6062e+07,66586,11.773,0.68657,-4.2841e-08,5.0757e-08,-6.4053e+06,68.397,94.421,-2.632e-13,0.017073,2.8297
0.0010436,0.00087494,-0.003,0.0010436,0.00087494,-0.003,0.7403,0.0010393,0.00086938,-0.003,397.66,342.38,0,0,0,0,-5.0767e+06,1.9539e+07,1.4886e-05,0.020192,1.5348,0,7.3011e+07,70408,11.773,0.71522,-2.3516e-07,1.9057e-07,-2.1657e+06,24.152,31.246,-2.7181e-13,0.01954,2.9664
0.0011626,0.0010372,-0.003,0.0011626,0.0010372,-0.003,0.73219,0.0011579,0.0010305,-0.003,390.13,341.55,0,0,0,0,-2.0963e+06,-2.0673e+06,1.0891e-05,0.01991,1.9904,0,7.2378e+07,70941,11.773,0.72149,-2.1246e-09,2.9395e-09,1.6101e+05,-0.85146,-2.98,-2.0744e-14,0.022407,2.8607
0.0013015,0.0012254,-0.003,0.0013015,0.0012254,-0.003,0.76535,0.0012952,0.0012182,-0.003,424.38,336.22,0,0,0,0,-3.2911e+06,-4.6793e+06,1.0133e-06,0.02173,4.0076,0,7.3545e+07,68758,11.773,0.71012,2.0882e-07,-1.4805e-07,-1.2975e+06,14.179,18.914,-1.3009e-13,0.025739,2.7137
0.0014657,0.001442,-0.003,0.0014657,0.001442,-0.003,0.77284,0.0014575,0.0014345,-0.003,461.01,332.65,0,0,0,0,-5.0352e+05,3.6024e+06,-2.0931e-06,0.024218,6.5904,0,7.3267e+07,68264,11.773,0.71304,1.3225e-07,-8.8942e-08,-4.6072e+06,51.154,66.482,-1.0944e-13,0.029616,2.4932
0.0016624,0.0016892,-0.003,0.0016624,0.0016892,-0.003,0.73662,0.0016525,0.0016808,-0.003,488.1,333.06,0,0,0,0,1.7002e+06,8.921e+06,2.8913e-06,0.02692,7.9408,0,7.0859e+07,70650,11.773,0.73766,4.2607e-08,-4.284e-08,-5.0945e+06,58.135,72.296,4.6421e-14,0.034125,1.9225
0.0018955,0.0019651,-0.003,0.0018955,0.0019651,-0.003,0.69022,0.0018872,0.0019606,-0.003,461.89,335.77,0,0,0,0,-2.9952e+06,9.6347e+06,4.9062e-06,0.027344,7.2429,0,6.8505e+07,73685,11.773,0.76283,1.532e-07,-1.2544e-07,-2.1473e+06,25.921,29.332,-4.7046e-14,0.039283,1.9354
0.002156,0.0022643,-0.003,0.002156,0.0022643,-0.003,0.67595,0.002155,0.0022584,-0.003,399.13,337.67,0,0,0,0,-2.3676e+06,3.1809e+06,-3.5776e-06,0.024137,5.7168,0,6.8079e+07,74610,11.773,0.76771,2.1025e-07,-1.7131e-07,1.2516e+06,-13.764,-18.178,-1.0587e-13,0.044949,2.9464
0.0024269,0.00258,-0.003,0.0024269,0.00258,-0.003,0.68108,0.002427,0.0025799,-0.003,373.55,337.96,0,0,0,0,1.3183e+05,6.1588e+05,-8.9651e-06,0.021403,4.5733,0,6.8411e+07,74278,11.773,0.76391,1.6135e-07,-1.3527e-07,2.316e+06,-27.29,-32.175,-1.8225e-14,0.050888,3.212
0.0027033,0.0028974,-0.003,0.0027033,0.0028974,-0.003,0.66924,0.0026985,0.0029017,-0.003,339.34,337.87,0,0,0,0,-7.7696e+05,-92122,-7.6832e-06,0.021067,5.0458,0,6.7759e+07,75044,11.773,0.77192,-2.936e-07,2.7195e-07,2.9183e+06,-35.291,-39.688,7.603e-14,0.056898,3.3156
0.0029844,0.0032106,-0.003,0.0029844,0.0032106,-0.003,0.68882,0.0029893,0.0032062,-0.003,311.08,337.54,0,0,0,0,-2.5199e+06,-1.2101e+06,-8.0094e-07,0.021032,5.6712,0,6.894e+07,73776,11.773,0.75968,-4.2422e-07,3.8417e-07,4.9191e+06,-59.292,-67.009,4.4573e-14,0.062905,3.9321
0.0032633,0.0035259,-0.003,0.0032633,0.0035259,-0.003,0.70325,0.0032605,0.0035283,-0.003,290.18,337.24,0,0,0,0,-1.0821e+06,2.5395e+05,6.1137e-06,0.020687,4.3442,0,6.9644e+07,72836,11.773,0.75082,2.9639e-07,-2.7637e-07,4.1527e+06,-50.002,-56.675,-1.6176e-14,0.068915,3.6458
0.0035433,0.0038404,-0.003,0.0035433,0.0038404,-0.003,0.69573,0.003543,0.0038407,-0.003,277.56,337.25,0,0,0,0,-5.0913e+05,3.2337e+05,7.1356e-06,0.020552,3.4475,0,6.9115e+07,73326,11.773,0.75574,4.4121e-07,-3.9977e-07,3.0046e+06,-36.72,-40.567,1.3482e-14,0.074926,3.2992
0.0038283,0.0041505,-0.003,0.0038283,0.0041505,-0.003,0.70418,0.0038269,0.0041518,-0.003,272.01,337.12,0,0,0,0,-1.2522e+06,-1.143e+06,1.9737e-06,0.020432,3.6698,0,6.9612e+07,72775,11.773,0.7503,-3.6554e-07,3.4412e-07,4.2982e+06,-52.972,-57.568,2.1277e-14,0.080933,3.6851
0.0041143,0.0044594,-0.003,0.0041143,0.0044594,-0.003,0.71764,0.0041163,0.0044575,-0.003,257.89,336.86,0,0,0,0,-1.0525e+06,-1.4308e+06,-1.1176e-07,0.02034,3.5651,0,7.0416e+07,71895,11.773,0.7419,-3.3574e-07,3.1572e-07,5.1765e+06,-63.907,-69.2,4.1573e-14,0.08694,3.907
0.0043989,0.0047698,-0.003,0.0043989,0.0047698,-0.003,0.72718,0.0043977,0.0047709,-0.003,263.3,336.76,0,0,0,0,-4.2017e+05,-5.6694e+05,1.7248e-06,0.02026,2.8245,0,7.0964e+07,71270,11.773,0.73569,-3.5437e-07,3.2596e-07,4.343e+06,-53.5,-58.188,3.8922e-14,0.092948,3.6151
0.0046845,0.0050793,-0.003,0.0046845,0.0050793,-0.003,0.72656,0.0046839,0.0050798,-0.003,260.67,336.7,0,0,0,0,-8.6095e+05,-6.9444e+05,3.3653e-06,0.020224,2.5087,0,7.0921e+07,71311,11.773,0.73617,-5.6252e-07,5.2247e-07,4.5252e+06,-55.964,-60.428,1.5827e-14,0.098955,3.6962
0.0049701,0.0053886,-0.003,0.0049701,0.0053886,-0.003,0.74118,0.0049723,0.0053866,-0.003,274.21,336.49,0,0,0,0,-3.5734e+05,-1.0499e+06,6.5705e-07,0.020188,2.2564,0,7.1887e+07,70350,11.773,0.72677,-3.4785e-07,3.1944e-07,4.8141e+06,-59.42,-64.374,-9.9473e-15,0.10496,3.805
0.0052546,0.0056991,-0.003,0.0052546,0.0056991,-0.003,0.73965,0.005252,0.0057015,-0.003,289.06,336.48,0,0,0,0,4216.4,-5.2321e+05,-1.4789e-06,0.020168,1.8067,0,7.1807e+07,70450,11.773,0.72778,-3.0966e-07,2.8452e-07,4.1726e+06,-51.383,-55.911,-3.1329e-15,0.11097,3.6254
0.0055388,0.0060096,-0.003,0.0055388,0.0060096,-0.003,0.7461,0.005542,0.0060068,-0.003,307.58,336.42,0,0,0,0,-5.5925e+05,-6.5847e+05,4.5365e-06,0.020154,1.581,0,7.2249e+07,70026,11.773,0.72356,1.1129e-07,-9.0338e-08,4.3114e+06,-52.937,-57.897,5.1806e-14,0.11698,3.6793
0.0058214,0.0063215,-0.003,0.0058214,0.0063215,-0.003,0.75084,0.0058194,0.0063233,-0.003,348.02,336.39,0,0,0,0,-83231,4.8222e+05,7.5824e-06,0.020137,1.1664,0,7.2508e+07,69714,11.773,0.72042,5.2829e-07,-4.7893e-07,3.5008e+06,-42.819,-47.178,4.6776e-14,0.12298,3.3996
0.0061049,0.0066326,-0.003,0.0061049,0.0066326,-0.003,0.74216,0.0061049,0.0066326,-0.003,371.54,336.44,0,0,0,0,-5.5142e+05,2.2857e+05,7.3082e-06,0.020132,0.97141,0,7.1908e+07,70286,11.773,0.72612,2.2019e-06,-2.0314e-06,3.4664e+06,-42.579,-46.561,-7.6141e-15,0.12899,3.4552
0.0063892,0.0069432,-0.003,0.0063892,0.0069432,-0.003,0.75342,0.0063905,0.006942,-0.003,423.46,336.3,0,0,0,0,-2.0395e+05,-6.6015e+05,2.3298e-06,0.020122,0.86704,0,7.2648e+07,69544,11.773,0.71885,1.8035e-06,-1.6657e-06,3.6497e+06,-44.906,-48.94,-3.3985e-14,0.135,3.5668
0.0066731,0.0072542,-0.003,0.0066731,0.0072542,-0.003,0.75023,0.006671,0.0072561,-0.003,469.05,336.34,0,0,0,0,43814,2.0165e+05,-4.4308e-06,0.020121,0.65469,0,7.2435e+07,69754,11.773,0.72088,-6.0629e-07,5.6322e-07,2.9738e+06,-36.617,-39.859,2.4188e-14,0.14101,3.3524
0.0069589,0.0075634,-0.003,0.0069589,0.0075634,-0.003,0.75105,0.0069599,0.0075625,-0.003,493.62,336.36,0,0,0,0,-9.2095e+05,-2.3194e+05,-2.7521e-07,0.020116,0.69623,0,7.2503e+07,69701,11.773,0.72026,-5.7695e-07,5.3761e-07,3.5985e+06,-44.395,-48.148,5.2446e-14,0.14701,3.6287
0.0072445,0.0078729,-0.003,0.0072445,0.0078729,-0.003,0.76049,0.0072448,0.0078726,-0.003,557.53,336.22,0,0,0,0,-1.0561e+05,-2.6208e+05,-3.6974e-07,0.020107,0.63437,0,7.3101e+07,69079,11.773,0.7142,1.1013e-07,-1.0035e-07,3.591e+06,-44.347,-48.009,1.1436e-14,0.15302,3.6369
0.00753,0.0081824,-0.003,0.00753,0.0081824,-0.003,0.75444,0.0075284,0.0081838,-0.003,579.13,336.23,0,0,0,0,-39180,-12700,-4.4648e-06,0.020102,0.55653,0,7.2688e+07,69477,11.773,0.71824,1.3015e-07,-1.1758e-07,3.406e+06,-42.108,-45.493,2.7484e-14,0.15903,3.5715
0.0078162,0.0084913,-0.003,0.0078162,0.0084913,-0.003,0.76092,0.0078182,0.0084894,-0.003,617.59,336.16,0,0,0,0,-7.6961e+05,-6.4362e+05,-1.803e-06,0.020095,0.62296,0,7.3151e+07,69050,11.773,0.714,-1.1688e-06,1.0645e-06,4.0042e+06,-49.412,-53.546,-1.2633e-13,0.16503,3.7748
0.0081002,0.0088022,-0.003,0.0081002,0.0088022,-0.003,0.76735,0.0080998,0.0088025,-0.003,630.08,336.1,0,0,0,0,2.8255e+05,2.3458e+05,1.5752e-06,0.020096,0.44794,0,7.3556e+07,68626,11.773,0.7098,-4.2818e-07,3.8906e-07,3.0456e+06,-37.511,-40.809,-1.2771e-13,0.17104,3.354
0.0083849,0.0091124,-0.003,0.0083849,0.0091124,-0.003,0.75614,0.0083828,0.0091143,-0.003,632.79,336.21,0,0,0,0,-74326,1.5239e+05,-6.7139e-08,0.020099,0.35578,0,7.2816e+07,69365,11.773,0.71708,9.737e-07,-8.9849e-07,2.7436e+06,-33.913,-36.653,-1.3054e-14,0.17705,3.3044
0.0086713,0.009421,-0.003,0.0086713,0.009421,-0.003,0.76649,0.0086741,0.0094185,-0.003,655.79,336.17,0,0,0,0,-9.3885e+05,-6.9281e+05,-5.8305e-06,0.02009,0.45542,0,7.3571e+07,68683,11.773,0.71017,1.2782e-07,-1.3155e-07,3.6024e+06,-44.466,-48.152,-4.4214e-14,0.18306,3.715
0.0089555,0.0097318,-0.003,0.0089555,0.0097318,-0.003,0.77106,0.0089543,0.0097329,-0.003,668.46,336.09,0,0,0,0,77304,6.7772e+05,-2.4426e-06,0.020095,0.31339,0,7.3821e+07,68381,11.773,0.70728,-1.3271e-07,1.1781e-07,2.6038e+06,-32.123,-34.841,-1.5671e-14,0.18906,3.2587
0.0092413,0.010041,-0.003,0.0092413,0.010041,-0.003,0.7593,0.0092394,0.010043,-0.003,645.08,336.22,0,0,0,0,-6.3456e+05,6.7687e+05,-1.0498e-06,0.020098,0.23933,0,7.3004e+07,69157,11.773,0.71489,-3.1618e-07,3.0245e-07,2.2517e+06,-27.927,-30.002,7.597e-14,0.19507,3.1421
0.0095309,0.010347,-0.003,0.0095309,0.010347,-0.003,0.77007,0.0095322,0.010346,-0.003,639.06,336.17,0,0,0,0,-1.7888e+06,-8.5994e+05,-6.0538e-06,0.020079,0.52042,0,7.3791e+07,68447,11.773,0.70768,1.1083e-07,-9.9186e-08,4.0535e+06,-50.37,-53.881,1.0104e-13,0.20107,3.919
0.0098181,0.010655,-0.003,0.0098181,0.010655,-0.003,0.78328,0.0098197,0.010653,-0.003,672.09,335.96,0,0,0,0,-1.2701e+05,-4.7295e+05,-6.6224e-06,0.02007,0.53627,0,7.4676e+07,67575,11.773,0.69924,1.4252e-06,-1.3076e-06,4.016e+06,-49.85,-53.43,1.6304e-13,0.20708,3.8968
0.010102,0.010965,-0.003,0.010102,0.010965,-0.003,0.77574,0.010101,0.010967,-0.003,677.2,336.02,0,0,0,0,5.5645e+05,7.2023e+05,-2.1956e-06,0.020076,0.28754,0,7.4131e+07,68072,11.773,0.70418,1.1581e-06,-1.0545e-06,2.6178e+06,-32.28,-35.038,1.0817e-13,0.21309,3.327
0.010388,0.011274,-0.003,0.010388,0.011274,-0.003,0.77147,0.010389,0.011274,-0.003,684.35,336.1,0,0,0,0,-7.5039e+05,-1.1252e+05,-1.4806e-06,0.020072,0.36008,0,7.3862e+07,68354,11.773,0.70686,1.7532e-07,-1.6135e-07,3.2461e+06,-40.036,-43.444,-4.2217e-14,0.21909,3.5778
0.010674,0.011584,-0.003,0.010674,0.011584,-0.003,0.7834,0.010676,0.011582,-0.003,722.33,335.99,0,0,0,0,-10623,-6.6722e+05,-1.4754e-06,0.020069,0.36805,0,7.4713e+07,67567,11.773,0.69905,2.3562e-07,-2.1001e-07,3.291e+06,-40.675,-43.956,3.4e-14,0.2251,3.5969
0.010958,0.011895,-0.003,0.010958,0.011895,-0.003,0.77795,0.010956,0.011897,-0.003,692.35,336.08,0,0,0,0,2.6692e+05,5.1087e+05,1.2419e-06,0.020071,0.2233,0,7.4338e+07,67927,11.773,0.70253,1.5013e-06,-1.3956e-06,2.3689e+06,-29.193,-31.723,-1.5065e-13,0.23111,3.214
0.011244,0.012204,-0.003,0.011244,0.012204,-0.003,0.77616,0.011245,0.012202,-0.003,699.21,336.13,0,0,0,0,-1.0425e+06,-18571,-3.3865e-06,0.020065,0.32227,0,7.4229e+07,68045,11.773,0.70361,2.9481e-06,-2.7365e-06,3.1257e+06,-38.511,-41.864,-1.3012e-13,0.23712,3.5658
0.011529,0.012513,-0.003,0.011529,0.012513,-0.003,0.78724,0.01153,0.012512,-0.003,727.6,336.03,0,0,0,0,-35013,-1.0746e+05,-1.1623e-06,0.02006,0.33839,0,7.4996e+07,67314,11.773,0.69632,1.5616e-06,-1.444e-06,3.1982e+06,-39.419,-42.83,6.1586e-14,0.24312,3.5734
0.011814,0.012823,-0.003,0.011814,0.012823,-0.003,0.7775,0.011812,0.012826,-0.003,721.11,336.11,0,0,0,0,2.9871e+05,-7.2758e+05,3.0722e-06,0.020058,0.33066,0,7.4362e+07,67957,11.773,0.70274,2.9965e-07,-2.929e-07,3.1534e+06,-38.906,-42.193,-3.799e-14,0.24913,3.5299
0.012098,0.013134,-0.003,0.012098,0.013134,-0.003,0.7916,0.012103,0.01313,-0.003,747.68,336.05,0,0,0,0,2.4713e+05,-1.4489e+06,-7.6275e-07,0.020056,0.33191,0,7.5488e+07,67026,11.773,0.69332,1.3728e-06,-1.2326e-06,3.1708e+06,-39.067,-42.439,2.5737e-13,0.25514,3.5631
0.01238,0.013447,-0.003,0.01238,0.013447,-0.003,0.7893,0.012375,0.013451,-0.003,738.39,336.19,0,0,0,0,72305,1.0767e+06,-1.3057e-06,0.020062,0.18021,0,7.534e+07,67178,11.773,0.69457,3.1572e-07,-2.3656e-07,2.0364e+06,-24.854,-27.469,4.5188e-13,0.26114,3.1057
0.012664,0.013757,-0.003,0.012664,0.013757,-0.003,0.78076,0.012666,0.013755,-0.003,752.32,336.32,0,0,0,0,-1.5638e+06,9.3715e+05,-3.1772e-06,0.020058,0.24183,0,7.4663e+07,67741,11.773,0.70005,-1.383e-06,1.2675e-06,2.5742e+06,-31.412,-34.757,1.3995e-13,0.26715,3.3897
0.012948,0.014068,-0.003,0.012948,0.014068,-0.003,0.79396,0.012948,0.014068,-0.003,735.3,336.18,0,0,0,0,-7.5529e+05,-1.2283e+05,-4.5525e-06,0.02005,0.30256,0,7.5511e+07,66870,11.773,0.69141,-4.78e-07,4.3097e-07,3.0959e+06,-37.835,-41.747,-1.1078e-14,0.27316,3.6911
0.01323,0.014381,-0.003,0.01323,0.014381,-0.003,0.78853,0.01323,0.014381,-0.003,708.71,336.2,0,0,0,0,2.4851e+05,3.0986e+05,-2.7831e-06,0.02005,0.24458,0,7.5079e+07,67228,11.773,0.69505,7.7276e-07,-6.9709e-07,2.677e+06,-32.596,-36.209,1.0124e-14,0.27917,3.5737
0.013511,0.014694,-0.003,0.013511,0.014694,-0.003,0.78889,0.013512,0.014694,-0.003,709.81,336.21,0,0,0,0,-1.7866e+05,-5.3422e+05,1.9041e-06,0.020043,0.26864,0,7.5135e+07,67205,11.773,0.6948,1.013e-06,-9.1083e-07,2.8961e+06,-35.15,-39.271,4.2182e-14,0.28518,3.6992
0.01379,0.01501,-0.003,0.01379,0.01501,-0.003,0.79532,0.013792,0.015008,-0.003,730.01,336.14,0,0,0,0,6.139e+05,-3.3689e+05,2.0476e-06,0.020044,0.19716,0,7.5618e+07,66780,11.773,0.69062,5.4436e-07,-4.8848e-07,2.2381e+06,-27.153,-30.353,4.4188e-14,0.29119,3.372
0.014067,0.015327,-0.003,0.014067,0.015327,-0.003,0.78694,0.014065,0.015329,-0.003,714.13,336.21,0,0,0,0,7.1083e+05,1.0339e+06,-6.4541e-07,0.020054,0.089887,0,7.5022e+07,67333,11.773,0.69613,3.22e-07,-2.8743e-07,1.3166e+06,-15.826,-17.983,-6.8754e-14,0.2972,2.9447
0.014346,0.015642,-0.003,0.014346,0.015642,-0.003,0.77923,0.014348,0.015641,-0.003,718.51,336.34,0,0,0,0,-6.8441e+05,3.4211e+05,2.4392e-07,0.020046,0.18099,0,7.4489e+07,67843,11.773,0.70107,-1.2422e-06,1.0935e-06,2.1785e+06,-26.062,-29.872,-7.245e-14,0.30321,3.4571
