"C:0","C:1","C:2","Cx","Cy","Cz","Mas","Points:0","Points:1","Points:2","Ret","T","U:0","U:1","U:2","alphat","grad(p):0","grad(p):1","grad(p):2","im","k","nut","omega","p","pseudoCoField","rho","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","xc","yPlus"
0.00031763,2.789e-05,-0.003,0.00031763,2.789e-05,-0.003,0.71985,0.0003178,2.7595e-05,-0.003,482.68,325.51,0,0,0,0,-3.7599e+06,-8.9529e+07,2.6941e-05,0.037537,59.886,0,6.7869e+07,71751,13.95,0.76914,1.654e-06,-2.712e-06,3.5149e+07,-545.95,-311.13,-3.3122e-14,0.0036096,8.0602
0.0003415,4.266e-05,-0.003,0.0003415,4.266e-05,-0.003,0.73587,0.00034163,4.2456e-05,-0.003,478.5,326.69,0,0,0,0,3.0015e+06,-6.4697e+07,-4.3094e-05,0.033384,60.208,0,6.9136e+07,70699,13.95,0.75493,2.3395e-06,-3.6657e-06,3.3675e+07,-512.8,-320.12,3.3117e-13,0.0039906,7.8035
0.00036516,5.8514e-05,-0.003,0.00036516,5.8514e-05,-0.003,0.74687,0.00036494,5.8134e-05,-0.003,474.64,327.87,0,0,0,0,8.3633e+05,-5.1141e+07,-2.7359e-05,0.03069,59.674,0,7.0189e+07,69976,13.95,0.74431,1.5646e-06,-2.3842e-06,3.2111e+07,-480.52,-321.46,1.0587e-12,0.0043815,7.539
0.00038962,7.6029e-05,-0.003,0.00038962,7.6029e-05,-0.003,0.76148,0.00038914,7.533e-05,-0.003,470.94,328.92,0,0,0,0,1.4688e+06,-4.8974e+07,-6.8605e-05,0.028342,58.264,0,7.1452e+07,69013,13.95,0.73204,1.207e-06,-1.7583e-06,3.0572e+07,-449.46,-319.16,1.3577e-12,0.0047979,7.2698
0.00041622,9.6281e-05,-0.003,0.00041622,9.6281e-05,-0.003,0.77487,0.00041527,9.5321e-05,-0.003,467.03,330.08,0,0,0,0,1.3784e+06,-4.7662e+07,-6.7949e-05,0.026408,55.817,0,7.2618e+07,68130,13.95,0.72058,-1.803e-06,2.2203e-06,2.8649e+07,-414.24,-309.81,8.7768e-14,0.0052637,6.9573
0.00044603,0.00012057,-0.003,0.00044603,0.00012057,-0.003,0.79636,0.00044519,0.00011915,-0.003,463.05,331.39,0,0,0,0,5.5137e+06,-5.7278e+07,1.4484e-05,0.024276,51.854,0,7.4343e+07,66712,13.95,0.70402,-1.3262e-06,1.8775e-06,2.607e+07,-369.67,-290.95,-7.9107e-13,0.0058033,6.5772
0.00047942,0.00015026,-0.003,0.00047942,0.00015026,-0.003,0.82075,0.00047846,0.00014864,-0.003,458.42,332.97,0,0,0,0,1.834e+07,-5.729e+07,3.9756e-05,0.021704,45.58,0,7.6352e+07,65102,13.95,0.68455,1.6838e-06,-1.803e-06,2.176e+07,-300.56,-252.07,-5.4576e-13,0.0064348,5.8591
0.00051643,0.00018667,-0.003,0.00051643,0.00018667,-0.003,0.8314,0.00051555,0.00018461,-0.003,454.22,334.11,0,0,0,0,2.8833e+07,-3.8322e+07,3.5167e-05,0.020461,36.298,0,7.7501e+07,64400,13.95,0.67395,-1.2219e-06,1.2293e-06,1.5671e+07,-209.68,-189.21,-2.2431e-12,0.007173,4.6344
0.00055726,0.00023111,-0.003,0.00055726,0.00023111,-0.003,0.82581,0.00055617,0.00022883,-0.003,450.03,334.52,0,0,0,0,3.3054e+07,-1.6945e+07,6.8545e-07,0.020071,24.268,0,7.7294e+07,64769,13.95,0.67539,-2.2501e-06,2.1979e-06,9.4218e+06,-121.63,-118.48,-2.2576e-12,0.0080341,2.9611
0.00060263,0.00028465,-0.003,0.00060263,0.00028465,-0.003,0.80438,0.00060116,0.0002822,-0.003,448.29,335.48,0,0,0,0,2.8026e+07,1.2276e+06,-2.3544e-05,0.019705,13.067,0,7.5964e+07,66182,13.95,0.68669,-7.4133e-07,6.5565e-07,4.6611e+06,-58.109,-60.868,-5.6887e-13,0.0090363,1.7521
0.00065384,0.00034818,-0.003,0.00065384,0.00034818,-0.003,0.77712,0.00065206,0.00034539,-0.003,451.16,336.79,0,0,0,0,1.9208e+07,1.0035e+07,-1.3383e-06,0.019689,6.6314,0,7.4335e+07,67982,13.95,0.70186,-6.4261e-07,5.2713e-07,2.3659e+06,-27.861,-32.486,-2.7053e-13,0.010201,1.7872
0.00071202,0.00042308,-0.003,0.00071202,0.00042308,-0.003,0.74946,0.00071009,0.00041975,-0.003,439.54,338.43,0,0,0,0,1.2057e+07,8.7937e+06,1.0396e-05,0.01962,3.9975,0,7.2808e+07,69806,13.95,0.71689,-1.8999e-07,1.5832e-07,2.0831e+06,-22.797,-30.164,-6.0793e-14,0.011555,2.1192
0.00077815,0.00051129,-0.003,0.00077815,0.00051129,-0.003,0.73442,0.00077586,0.00050745,-0.003,418.79,340.03,0,0,0,0,4.3513e+06,-1.5495e+06,1.7541e-05,0.019124,2.314,0,7.2117e+07,70794,13.95,0.72377,2.6822e-07,-2.0908e-07,1.8824e+06,-20.772,-27.236,1.4308e-13,0.013126,2.2535
0.00085378,0.00061473,-0.003,0.00085378,0.00061473,-0.003,0.7498,0.00085079,0.00061051,-0.003,422.16,339.88,0,0,0,0,-2.3278e+06,-8.4901e+06,-8.8569e-06,0.019506,1.2737,0,7.3147e+07,69783,13.95,0.71359,1.241e-07,-8.8359e-08,-49112,-0.84759,1.7438,-2.5808e-14,0.014952,2.4957
0.00094137,0.0007352,-0.003,0.00094137,0.0007352,-0.003,0.76942,0.00093767,0.00073046,-0.003,438.97,338.83,0,0,0,0,2.6151e+06,-4.4014e+06,-2.4762e-05,0.0207,1.304,0,7.4313e+07,68490,13.95,0.70229,-2.2422e-07,1.6543e-07,-3.0383e+06,31.716,45.347,-1.5283e-14,0.017073,2.805
0.0010436,0.00087494,-0.003,0.0010436,0.00087494,-0.003,0.75372,0.0010393,0.00086938,-0.003,436.19,339.52,0,0,0,0,8.138e+06,4.3653e+06,-9.5912e-06,0.021059,1.5019,0,7.3358e+07,69525,13.95,0.71178,-2.8871e-07,2.0303e-07,-5.0712e+06,54.346,74.591,1.2233e-13,0.01954,2.9503
0.0011626,0.0010372,-0.003,0.0011626,0.0010372,-0.003,0.72068,0.0011579,0.0010305,-0.003,422.42,341.14,0,0,0,0,3.7228e+06,9.7992e+06,-3.5716e-07,0.020806,1.2322,0,7.1431e+07,71696,13.95,0.73108,-1.0384e-07,7.5437e-08,-4.8092e+06,51.336,70.876,9.0878e-15,0.022407,2.871
0.0013015,0.0012254,-0.003,0.0013015,0.0012254,-0.003,0.68798,0.0012952,0.0012182,-0.003,416.03,342.36,0,0,0,0,3.0797e+05,9.2721e+06,-5.0021e-06,0.020772,0.81144,0,6.9648e+07,73830,13.95,0.74977,-1.4901e-08,3.7251e-09,-2.7779e+06,30.11,40.636,8.7756e-14,0.025739,2.7394
0.0014657,0.001442,-0.003,0.0014657,0.001442,-0.003,0.66164,0.0014575,0.0014345,-0.003,411.2,342.64,0,0,0,0,2.3025e+05,5.1063e+06,4.0089e-06,0.02128,0.69284,0,6.8176e+07,75534,13.95,0.76593,7.6834e-08,-6.4349e-08,-7.5021e+05,8.8476,10.447,1.2904e-13,0.029616,2.5163
0.0016624,0.0016892,-0.003,0.0016624,0.0016892,-0.003,0.65192,0.0016525,0.0016808,-0.003,422.63,341.84,0,0,0,0,-1.323e+05,1.5067e+06,5.001e-06,0.022758,1.134,0,6.7456e+07,76157,13.95,0.77415,-4.2957e-08,3.5419e-08,4.5214e+05,-4.8455,-6.678,3.7742e-14,0.034125,1.9455
0.0018955,0.0019651,-0.003,0.0018955,0.0019651,-0.003,0.65213,0.0018872,0.0019606,-0.003,422.89,341.05,0,0,0,0,-1.5228e+06,-2.0993e+05,2.3167e-07,0.023138,1.8737,0,6.7321e+07,76144,13.95,0.77583,5.227e-08,-5.0175e-08,1.6116e+06,-18.88,-22.449,-3.647e-15,0.039283,1.927
0.002156,0.0022643,-0.003,0.002156,0.0022643,-0.003,0.66694,0.002155,0.0022584,-0.003,397.06,340.52,0,0,0,0,-1.7869e+06,-1.1733e+06,1.4454e-06,0.021867,2.1173,0,6.8088e+07,75192,13.95,0.76746,3.1432e-07,-2.7055e-07,2.9012e+06,-34.447,-39.998,-7.0943e-15,0.044949,2.9045
0.0024269,0.00258,-0.003,0.0024269,0.00258,-0.003,0.67863,0.002427,0.0025799,-0.003,375.79,340.18,0,0,0,0,1.2106e+05,1.9956e+05,-1.8161e-06,0.020901,1.6887,0,6.8693e+07,74436,13.95,0.76061,1.8859e-07,-1.6089e-07,2.3581e+06,-28.041,-32.514,1.7438e-14,0.050888,3.1787
0.0027033,0.0028974,-0.003,0.0027033,0.0028974,-0.003,0.66335,0.0026985,0.0029017,-0.003,352.96,340.22,0,0,0,0,-4.4063e+05,4.4688e+05,2.2678e-07,0.020611,1.8848,0,6.7875e+07,75424,13.95,0.77044,-2.9174e-07,2.6985e-07,2.6225e+06,-31.696,-35.672,8.2975e-14,0.056898,3.2938
0.0029844,0.0032106,-0.003,0.0029844,0.0032106,-0.003,0.67799,0.0029893,0.0032062,-0.003,334.08,340.13,0,0,0,0,-2.2213e+06,-7.0267e+05,1.9949e-06,0.020437,2.4196,0,6.8792e+07,74478,13.95,0.76103,-4.2841e-07,3.865e-07,4.9116e+06,-59.052,-67.037,6.0939e-14,0.062905,3.9174
0.0032633,0.0035259,-0.003,0.0032633,0.0035259,-0.003,0.68997,0.0032605,0.0035283,-0.003,322.83,339.99,0,0,0,0,-9.1834e+05,3.4808e+05,2.983e-06,0.020213,1.9193,0,6.9378e+07,73701,13.95,0.75355,3.1083e-07,-2.9011e-07,4.2959e+06,-51.685,-58.672,-1.0088e-14,0.068915,3.6375
0.0035433,0.0038404,-0.003,0.0035433,0.0038404,-0.003,0.68267,0.003543,0.0038407,-0.003,316.1,340,0,0,0,0,-4.935e+05,3.5971e+05,5.3084e-06,0.020139,1.4164,0,6.8874e+07,74175,13.95,0.75826,4.5984e-07,-4.156e-07,3.1289e+06,-38.224,-42.261,-5.6733e-17,0.074926,3.2938
0.0038283,0.0041505,-0.003,0.0038283,0.0041505,-0.003,0.69044,0.0038269,0.0041518,-0.003,307.5,339.84,0,0,0,0,-1.2442e+06,-9.7128e+05,2.4502e-06,0.020103,1.623,0,6.9315e+07,73670,13.95,0.75341,-3.6601e-07,3.4575e-07,4.3542e+06,-53.644,-58.334,5.4059e-15,0.080933,3.6798
0.0041143,0.0044594,-0.003,0.0041143,0.0044594,-0.003,0.70294,0.0041163,0.0044575,-0.003,304.07,339.57,0,0,0,0,-1.0397e+06,-1.249e+06,-4.5216e-07,0.020083,1.7219,0,7.0039e+07,72856,13.95,0.74578,-3.3574e-07,3.1805e-07,5.1664e+06,-63.758,-69.089,1.0511e-14,0.08694,3.9021
0.0043989,0.0047698,-0.003,0.0043989,0.0047698,-0.003,0.71168,0.0043977,0.0047709,-0.003,300.72,339.47,0,0,0,0,-4.3967e+05,-4.4662e+05,7.0385e-07,0.020042,1.397,0,7.0529e+07,72285,13.95,0.74016,-3.4785e-07,3.2363e-07,4.321e+06,-53.199,-57.92,-1.0795e-14,0.092948,3.6111
0.0046845,0.0050793,-0.003,0.0046845,0.0050793,-0.003,0.71093,0.0046839,0.0050798,-0.003,299.32,339.39,0,0,0,0,-8.7496e+05,-5.8758e+05,-5.7765e-07,0.020032,1.3309,0,7.0476e+07,72335,13.95,0.74077,-5.5414e-07,5.1595e-07,4.4829e+06,-55.416,-59.885,-1.2792e-15,0.098955,3.6926
0.0049701,0.0053886,-0.003,0.0049701,0.0053886,-0.003,0.72484,0.0049723,0.0053866,-0.003,306.04,339.19,0,0,0,0,-3.8954e+05,-9.4597e+05,3.0319e-06,0.020017,1.3048,0,7.1375e+07,71424,13.95,0.73192,-3.4226e-07,3.1432e-07,4.7568e+06,-58.68,-63.638,-9.6362e-15,0.10496,3.8011
0.0052546,0.0056991,-0.003,0.0052546,0.0056991,-0.003,0.72336,0.005252,0.0057015,-0.003,305.1,339.19,0,0,0,0,-27953,-4.2597e+05,5.4101e-06,0.020002,1.0908,0,7.13e+07,71521,13.95,0.7329,-3.0315e-07,2.7893e-07,4.1081e+06,-50.56,-55.071,-8.6924e-15,0.11097,3.6217
0.0055388,0.0060096,-0.003,0.0055388,0.0060096,-0.003,0.72913,0.005542,0.0060068,-0.003,313.35,339.1,0,0,0,0,-5.4938e+05,-5.4684e+05,5.8943e-06,0.02,1.0376,0,7.168e+07,71142,13.95,0.72923,1.085e-07,-8.7544e-08,4.2311e+06,-51.918,-56.849,4.3727e-14,0.11698,3.6758
0.0058214,0.0063215,-0.003,0.0058214,0.0063215,-0.003,0.73342,0.0058194,0.0063233,-0.003,312.89,339.06,0,0,0,0,-1.2882e+05,4.8906e+05,9.0292e-07,0.019983,0.81908,0,7.1904e+07,70860,13.95,0.72644,5.1782e-07,-4.6776e-07,3.4575e+06,-42.252,-46.628,2.2656e-14,0.12298,3.3965
0.0061049,0.0066326,-0.003,0.0061049,0.0066326,-0.003,0.72551,0.0061049,0.0066326,-0.003,318.68,339.09,0,0,0,0,-5.7632e+05,2.3079e+05,2.6648e-06,0.019981,0.75145,0,7.1365e+07,71379,13.95,0.73163,2.1551e-06,-1.9853e-06,3.4362e+06,-42.185,-46.178,-4.6565e-14,0.12899,3.4525
0.0063892,0.0069432,-0.003,0.0063892,0.0069432,-0.003,0.7362,0.0063905,0.006942,-0.003,330.76,338.93,0,0,0,0,-2.4613e+05,-6.0414e+05,6.9442e-06,0.019975,0.72894,0,7.2048e+07,70677,13.95,0.72483,1.7635e-06,-1.6277e-06,3.616e+06,-44.458,-48.52,-4.6193e-14,0.135,3.5637
0.0066731,0.0072542,-0.003,0.0066731,0.0072542,-0.003,0.73344,0.006671,0.0072561,-0.003,332.86,338.96,0,0,0,0,-2937.9,2.018e+05,3.6694e-07,0.019967,0.5868,0,7.1864e+07,70859,13.95,0.72659,-5.9349e-07,5.5064e-07,2.9561e+06,-36.375,-39.644,3.2649e-14,0.14101,3.3487
0.0069589,0.0075634,-0.003,0.0069589,0.0075634,-0.003,0.73424,0.0069599,0.0075625,-0.003,340.29,338.94,0,0,0,0,-8.9151e+05,-1.8858e+05,-8.9826e-07,0.019971,0.66438,0,7.1922e+07,70807,13.95,0.72608,-5.6322e-07,5.248e-07,3.5454e+06,-43.72,-47.454,5.1572e-14,0.14701,3.6245
0.0072445,0.0078729,-0.003,0.0072445,0.0078729,-0.003,0.74304,0.0072448,0.0078726,-0.003,345.1,338.78,0,0,0,0,-1.6584e+05,-2.4294e+05,-1.6395e-06,0.019968,0.6342,0,7.2458e+07,70228,13.95,0.72054,1.0733e-07,-9.7789e-08,3.5322e+06,-43.592,-47.25,1.0852e-14,0.15302,3.6325
0.00753,0.0081824,-0.003,0.00753,0.0081824,-0.003,0.73798,0.0075284,0.0081838,-0.003,341.23,338.74,0,0,0,0,-1.1034e+05,-20345,-4.6816e-06,0.019967,0.58507,0,7.2111e+07,70560,13.95,0.72399,1.2736e-07,-1.1455e-07,3.3345e+06,-41.209,-44.552,1.9442e-14,0.15903,3.5663
0.0078162,0.0084913,-0.003,0.0078162,0.0084913,-0.003,0.74417,0.0078182,0.0084894,-0.003,355.3,338.63,0,0,0,0,-7.3978e+05,-5.7338e+05,-4.177e-06,0.019973,0.65823,0,7.2532e+07,70153,13.95,0.72008,-1.1157e-06,1.0156e-06,3.8703e+06,-47.744,-51.769,-1.1281e-13,0.16503,3.7686
0.0081002,0.0088022,-0.003,0.0081002,0.0088022,-0.003,0.74999,0.0080998,0.0088025,-0.003,352.27,338.55,0,0,0,0,2.1945e+05,2.2799e+05,1.2499e-06,0.019963,0.49412,0,7.288e+07,69770,13.95,0.71638,-4.0396e-07,3.6671e-07,2.95e+06,-36.305,-39.555,-1.1704e-13,0.17104,3.3477
0.0083849,0.0091124,-0.003,0.0083849,0.0091124,-0.003,0.74,0.0083828,0.0091143,-0.003,353.31,338.61,0,0,0,0,-1.3629e+05,1.4298e+05,4.4076e-06,0.019962,0.42634,0,7.2233e+07,70428,13.95,0.72288,9.3435e-07,-8.6101e-07,2.6644e+06,-32.92,-35.608,-2.748e-14,0.17705,3.2972
0.0086713,0.009421,-0.003,0.0086713,0.009421,-0.003,0.74976,0.0086741,0.0094185,-0.003,367.35,338.52,0,0,0,0,-9.0126e+05,-6.2723e+05,-4.4471e-06,0.019969,0.52651,0,7.2915e+07,69786,13.95,0.71654,1.234e-07,-1.2643e-07,3.4599e+06,-42.692,-46.262,-4.7565e-14,0.18306,3.7063
0.0089555,0.0097318,-0.003,0.0089555,0.0097318,-0.003,0.75399,0.0089543,0.0097329,-0.003,370.82,338.46,0,0,0,0,68411,5.7939e+05,-2.3984e-06,0.019958,0.38002,0,7.3138e+07,69507,13.95,0.71387,-1.2573e-07,1.1176e-07,2.5112e+06,-30.952,-33.626,-1.6976e-14,0.18906,3.2496
0.0092413,0.010041,-0.003,0.0092413,0.010041,-0.003,0.74357,0.0092394,0.010043,-0.003,361.61,338.56,0,0,0,0,-5.7258e+05,5.8655e+05,6.9884e-06,0.019957,0.32937,0,7.2428e+07,70193,13.95,0.72058,-2.9732e-07,2.8475e-07,2.1639e+06,-26.828,-28.842,6.7359e-14,0.19507,3.1321
0.0095309,0.010347,-0.003,0.0095309,0.010347,-0.003,0.75332,0.0095322,0.010346,-0.003,365.72,338.42,0,0,0,0,-1.6261e+06,-7.6531e+05,9.0385e-07,0.019973,0.6007,0,7.3107e+07,69551,13.95,0.71429,1.0175e-07,-9.1968e-08,3.8325e+06,-47.613,-50.953,1.0877e-13,0.20107,3.9076
0.0098181,0.010655,-0.003,0.0098181,0.010655,-0.003,0.76525,0.0098197,0.010653,-0.003,387.49,338.18,0,0,0,0,-1.4484e+05,-4.5099e+05,-3.1542e-06,0.019975,0.59699,0,7.3874e+07,68765,13.95,0.70684,1.3423e-06,-1.2319e-06,3.811e+06,-47.277,-50.729,1.5964e-13,0.20708,3.8857
0.010102,0.010965,-0.003,0.010102,0.010965,-0.003,0.75894,0.010101,0.010967,-0.003,389.96,338.21,0,0,0,0,4.5422e+05,6.086e+05,-1.6054e-06,0.019968,0.36503,0,7.3421e+07,69180,13.95,0.71098,1.0924e-06,-9.9465e-07,2.509e+06,-30.925,-33.593,1.0168e-13,0.21309,3.3168
0.010388,0.011274,-0.003,0.010388,0.011274,-0.003,0.75539,0.010389,0.011274,-0.003,399.84,338.22,0,0,0,0,-7.1921e+05,-1.2692e+05,-2.4235e-06,0.019971,0.43054,0,7.3194e+07,69415,13.95,0.71331,1.6368e-07,-1.525e-07,3.0754e+06,-37.927,-41.163,-1.4668e-14,0.21909,3.5672
0.010674,0.011584,-0.003,0.010674,0.011584,-0.003,0.76646,0.010676,0.011582,-0.003,420.38,338.07,0,0,0,0,-55483,-6.397e+05,9.0455e-07,0.019971,0.42489,0,7.3953e+07,68685,13.95,0.70623,2.1933e-07,-1.9721e-07,3.1108e+06,-38.432,-41.563,4.6926e-14,0.2251,3.5858
0.010958,0.011895,-0.003,0.010958,0.011895,-0.003,0.762,0.010956,0.011897,-0.003,411.76,338.11,0,0,0,0,2.2487e+05,4.3835e+05,-1.3988e-06,0.019965,0.29303,0,7.3646e+07,68979,13.95,0.7091,1.4023e-06,-1.3039e-06,2.2439e+06,-27.644,-30.056,-1.5979e-13,0.23111,3.2036
0.011244,0.012204,-0.003,0.011244,0.012204,-0.003,0.76027,0.011245,0.012202,-0.003,425.66,338.11,0,0,0,0,-9.3534e+05,-18240,-5.3647e-06,0.01997,0.3856,0,7.3535e+07,69093,13.95,0.71024,2.7486e-06,-2.5497e-06,2.9381e+06,-36.195,-39.356,-1.5668e-13,0.23712,3.5554
0.011529,0.012513,-0.003,0.011529,0.012513,-0.003,0.77035,0.01153,0.012512,-0.003,441.69,337.98,0,0,0,0,-65826,-1.3307e+05,-1.8915e-06,0.019972,0.38845,0,7.4204e+07,68428,13.95,0.70375,1.454e-06,-1.3432e-06,3.0037e+06,-37.009,-40.237,3.923e-14,0.24312,3.5632
0.011814,0.012823,-0.003,0.011814,0.012823,-0.003,0.76212,0.011812,0.012826,-0.003,443.12,338.01,0,0,0,0,2.255e+05,-6.8959e+05,-2.2778e-06,0.019971,0.37696,0,7.3682e+07,68971,13.95,0.70922,2.7614e-07,-2.6892e-07,2.945e+06,-36.333,-39.407,-4.9445e-14,0.24913,3.5198
0.012098,0.013134,-0.003,0.012098,0.013134,-0.003,0.77498,0.012103,0.01313,-0.003,461.31,337.9,0,0,0,0,1.9888e+05,-1.3128e+06,-4.271e-06,0.019973,0.36916,0,7.4673e+07,68122,13.95,0.7008,1.2687e-06,-1.1371e-06,2.9528e+06,-36.367,-39.534,2.099e-13,0.25514,3.5531
0.01238,0.013447,-0.003,0.01238,0.013447,-0.003,0.77303,0.012375,0.013451,-0.003,467.55,337.98,0,0,0,0,38697,9.5311e+05,2.2529e-06,0.019965,0.23031,0,7.4541e+07,68251,13.95,0.70192,2.9104e-07,-2.163e-07,1.9091e+06,-23.292,-25.762,3.9493e-13,0.26114,3.0966
0.012664,0.013757,-0.003,0.012664,0.013757,-0.003,0.7656,0.012666,0.013755,-0.003,483.58,338.05,0,0,0,0,-1.4312e+06,8.3278e+05,2.5975e-06,0.019969,0.28682,0,7.3951e+07,68742,13.95,0.70675,-1.2722e-06,1.1672e-06,2.3926e+06,-29.198,-32.305,1.1453e-13,0.26715,3.3799
0.012948,0.014068,-0.003,0.012948,0.014068,-0.003,0.77753,0.012948,0.014068,-0.003,489.66,337.89,0,0,0,0,-7.0607e+05,-1.248e+05,-1.3078e-06,0.019971,0.33009,0,7.4686e+07,67954,13.95,0.69904,-4.3772e-07,3.9558e-07,2.8679e+06,-35.037,-38.682,-2.2675e-14,0.27316,3.6806
0.01323,0.014381,-0.003,0.01323,0.014381,-0.003,0.77296,0.01323,0.014381,-0.003,490.92,337.88,0,0,0,0,1.6824e+05,2.2746e+05,1.0158e-06,0.019968,0.27064,0,7.432e+07,68256,13.95,0.70216,7.0548e-07,-6.3633e-07,2.4787e+06,-30.176,-33.531,8.3283e-15,0.27917,3.5637
0.013511,0.014694,-0.003,0.013511,0.014694,-0.003,0.77393,0.013512,0.014694,-0.003,504.96,337.78,0,0,0,0,-2.1578e+05,-5.1211e+05,-1.9469e-06,0.019973,0.28215,0,7.4395e+07,68192,13.95,0.70171,9.2061e-07,-8.2818e-07,2.6624e+06,-32.311,-36.104,4.4366e-14,0.28518,3.689
0.01379,0.01501,-0.003,0.01379,0.01501,-0.003,0.77983,0.013792,0.015008,-0.003,529.17,337.65,0,0,0,0,5.0805e+05,-3.0274e+05,1.0255e-06,0.019971,0.21031,0,7.4815e+07,67803,13.95,0.69804,4.9407e-07,-4.4308e-07,2.0626e+06,-25.008,-27.986,3.6293e-14,0.29119,3.3623
0.014067,0.015327,-0.003,0.014067,0.015327,-0.003,0.77254,0.014065,0.015329,-0.003,536.89,337.7,0,0,0,0,5.883e+05,9.0148e+05,6.4638e-06,0.019958,0.11763,0,7.4305e+07,68284,13.95,0.70281,2.95e-07,-2.631e-07,1.2337e+06,-14.821,-16.86,-6.6104e-14,0.2972,2.9357
0.014346,0.015642,-0.003,0.014346,0.015642,-0.003,0.76604,0.014348,0.015641,-0.003,547.68,337.76,0,0,0,0,-6.5634e+05,2.8132e+05,5.3666e-06,0.019962,0.19719,0,7.3859e+07,68712,13.95,0.70705,-1.1271e-06,9.9186e-07,2.0174e+06,-24.133,-27.666,-6.157e-14,0.30321,3.4472
