"C:0","C:1","C:2","Cx","Cy","Cz","Mas","Points:0","Points:1","Points:2","Ret","T","U:0","U:1","U:2","alphat","grad(p):0","grad(p):1","grad(p):2","im","k","nut","omega","p","pseudoCoField","rho","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","xc","yPlus"
0.00051643,0.00018667,-0.003,0.00051643,0.00018667,-0.003,0.85305,0.00051555,0.00018461,-0.003,463.14,332.84,0,0,0,0,3.1118e+07,-3.7149e+07,2.4498e-05,0.020261,35.237,0,7.8912e+07,62977,16.127,0.6618,-1.1995e-06,1.207e-06,1.5112e+07,-203.36,-181.2,-2.1965e-12,0.007173,4.6206
0.00055726,0.00023111,-0.003,0.00055726,0.00023111,-0.003,0.84404,0.00055617,0.00022883,-0.003,459.56,333.12,0,0,0,0,3.5999e+07,-1.5375e+07,-4.4405e-06,0.01997,22.909,0,7.8407e+07,63569,16.127,0.66574,-2.1979e-06,2.1495e-06,8.5802e+06,-111.83,-106.75,-2.2361e-12,0.0080341,2.9526
0.00060263,0.00028465,-0.003,0.00060263,0.00028465,-0.003,0.81949,0.00060116,0.0002822,-0.003,460.51,334,0,0,0,0,3.0213e+07,2.8771e+06,-2.9944e-05,0.019587,11.762,0,7.6783e+07,65186,16.127,0.67933,-6.9477e-07,6.2399e-07,3.7369e+06,-47.385,-47.966,-6.5921e-13,0.0090363,1.746
0.00065384,0.00034818,-0.003,0.00065384,0.00034818,-0.003,0.78919,0.00065206,0.00034539,-0.003,458.34,335.34,0,0,0,0,2.0639e+07,1.0378e+07,-1.1916e-05,0.019393,5.7152,0,7.4891e+07,67185,16.127,0.69664,-5.2899e-07,4.489e-07,1.5683e+06,-18.897,-21.138,-4.309e-13,0.010201,1.7823
0.00071202,0.00042308,-0.003,0.00071202,0.00042308,-0.003,0.76244,0.00071009,0.00041975,-0.003,439.08,336.74,0,0,0,0,1.1603e+07,5.4982e+06,-2.3661e-06,0.019208,3.1848,0,7.333e+07,68950,16.127,0.71173,-1.8068e-07,1.5413e-07,1.0639e+06,-12.07,-15.114,-1.3656e-13,0.011555,2.1222
0.00077815,0.00051129,-0.003,0.00077815,0.00051129,-0.003,0.75758,0.00077586,0.00050745,-0.003,428.42,337.08,0,0,0,0,3.6859e+06,-7.2538e+06,-1.3737e-05,0.0193,1.6975,0,7.3047e+07,69271,16.127,0.71453,1.0888e-07,-9.7119e-08,2.3967e+05,-4.0928,-2.417,2.2461e-13,0.013126,2.2619
0.00085378,0.00061473,-0.003,0.00085378,0.00061473,-0.003,0.78014,0.00085079,0.00061051,-0.003,446.97,335.95,0,0,0,0,5.3322e+06,-1.5697e+07,-9.995e-06,0.020413,1.3014,0,7.4428e+07,67782,16.127,0.70131,1.0329e-07,-7.8027e-08,-2.184e+06,22.013,33.212,4.7367e-14,0.014952,2.4979
0.00094137,0.0007352,-0.003,0.00094137,0.0007352,-0.003,0.79505,0.00093767,0.00073046,-0.003,460.79,335.31,0,0,0,0,9.6061e+06,-6.4722e+06,-9.9465e-06,0.02154,1.6114,0,7.538e+07,66798,16.127,0.69236,-2.645e-07,1.9558e-07,-5.0679e+06,53.988,74.819,-1.7956e-14,0.017073,2.7921
0.0010436,0.00087494,-0.003,0.0010436,0.00087494,-0.003,0.77213,0.0010393,0.00086938,-0.003,446.41,336.76,0,0,0,0,7.1697e+06,7.9985e+06,-1.1465e-05,0.021449,1.6076,0,7.4023e+07,68311,16.127,0.70543,-3.9581e-07,2.8219e-07,-6.3002e+06,67.27,92.837,1.1088e-13,0.01954,2.9263
0.0011626,0.0010372,-0.003,0.0011626,0.0010372,-0.003,0.7338,0.0011579,0.0010305,-0.003,426.3,338.99,0,0,0,0,2.7751e+06,1.183e+07,-2.4457e-06,0.021114,1.2068,0,7.1848e+07,70835,16.127,0.72686,-1.1828e-07,8.7079e-08,-5.3755e+06,57.522,79.136,-6.7098e-15,0.022407,2.8528
0.0013015,0.0012254,-0.003,0.0013015,0.0012254,-0.003,0.69988,0.0012952,0.0012182,-0.003,414.19,340.43,0,0,0,0,-5.0473e+05,1.0012e+07,3.837e-06,0.021647,0.89716,0,6.9969e+07,73056,16.127,0.74633,2.3051e-08,-2.0722e-08,-3.3063e+06,35.714,48.463,2.063e-14,0.025739,2.7374
0.0014657,0.001442,-0.003,0.0014657,0.001442,-0.003,0.67518,0.0014575,0.0014345,-0.003,404.98,340.7,0,0,0,0,-1.2498e+05,5.5278e+06,2.5292e-06,0.023253,1.145,0,6.8564e+07,74660,16.127,0.7616,1.1374e-07,-8.7836e-08,-1.5579e+06,17.643,22.236,7.912e-14,0.029616,2.523
0.0016624,0.0016892,-0.003,0.0016624,0.0016892,-0.003,0.66167,0.0016525,0.0016808,-0.003,413.48,340.47,0,0,0,0,-1.1079e+05,2.616e+06,-5.7393e-07,0.025137,1.9073,0,6.7757e+07,75532,16.127,0.77076,-3.1665e-08,2.4797e-08,-4.2311e+05,5.3288,5.6004,5.1614e-14,0.034125,1.9469
0.0018955,0.0019651,-0.003,0.0018955,0.0019651,-0.003,0.65557,0.0018872,0.0019606,-0.003,404.66,340.35,0,0,0,0,-1.6445e+06,9.4948e+05,1.58e-06,0.024455,2.5154,0,6.7387e+07,75924,16.127,0.77511,7.4622e-08,-6.8277e-08,1.0472e+06,-12.116,-14.707,-1.216e-14,0.039283,1.928
0.002156,0.0022643,-0.003,0.002156,0.0022643,-0.003,0.66778,0.002155,0.0022584,-0.003,391.5,340.1,0,0,0,0,-1.8278e+06,-6.8791e+05,-7.8324e-07,0.022135,2.3315,0,6.8054e+07,75138,16.127,0.76786,3.3388e-07,-2.8522e-07,2.9209e+06,-34.514,-40.409,-3.3416e-14,0.044949,2.9067
0.0024269,0.00258,-0.003,0.0024269,0.00258,-0.003,0.67802,0.002427,0.0025799,-0.003,383.28,339.95,0,0,0,0,54965,4.2696e+05,-6.465e-06,0.02094,1.5413,0,6.8607e+07,74476,16.127,0.76155,2.0815e-07,-1.7649e-07,2.6941e+06,-32.001,-37.181,4.1244e-15,0.050888,3.1755
0.0027033,0.0028974,-0.003,0.0027033,0.0028974,-0.003,0.66259,0.0026985,0.0029017,-0.003,375.26,340.01,0,0,0,0,-6.4336e+05,3.5547e+05,-3.8876e-06,0.020584,1.3688,0,6.7784e+07,75472,16.127,0.77143,-3.2689e-07,3.0384e-07,3.024e+06,-36.579,-41.112,7.2109e-14,0.056898,3.2891
0.0029844,0.0032106,-0.003,0.0029844,0.0032106,-0.003,0.68004,0.0029893,0.0032062,-0.003,371,339.76,0,0,0,0,-2.4255e+06,-9.5259e+05,-7.8417e-07,0.020403,1.7588,0,6.8838e+07,74345,16.127,0.76054,-4.7544e-07,4.2934e-07,5.4239e+06,-65.29,-73.961,6.6044e-14,0.062905,3.9134
0.0032633,0.0035259,-0.003,0.0032633,0.0035259,-0.003,0.69345,0.0032605,0.0035283,-0.003,355.65,339.59,0,0,0,0,-9.8579e+05,2.6121e+05,-4.2375e-08,0.020217,1.3869,0,6.9504e+07,73475,16.127,0.75216,3.241e-07,-3.0454e-07,4.6325e+06,-55.771,-63.234,1.0345e-14,0.068915,3.6349
0.0035433,0.0038404,-0.003,0.0035433,0.0038404,-0.003,0.68615,0.003543,0.0038407,-0.003,350.25,339.67,0,0,0,0,-5.1362e+05,3.0145e+05,3.6677e-06,0.020162,0.94871,0,6.901e+07,73949,16.127,0.75674,4.8801e-07,-4.4191e-07,3.2921e+06,-40.256,-44.43,1.1354e-14,0.074926,3.2922
0.0038283,0.0041505,-0.003,0.0038283,0.0041505,-0.003,0.69463,0.0038269,0.0041518,-0.003,337.13,339.48,0,0,0,0,-1.2895e+06,-1.0856e+06,-1.5226e-06,0.020134,1.1874,0,6.9493e+07,73398,16.127,0.75145,-3.8277e-07,3.6042e-07,4.5464e+06,-56.039,-60.887,2.1128e-14,0.080933,3.6782
0.0041143,0.0044594,-0.003,0.0041143,0.0044594,-0.003,0.70787,0.0041163,0.0044575,-0.003,339.9,339.18,0,0,0,0,-1.0575e+06,-1.3654e+06,-1.1688e-06,0.020129,1.3817,0,7.0265e+07,72534,16.127,0.74337,-3.5111e-07,3.3015e-07,5.3825e+06,-66.45,-71.954,4.3853e-14,0.08694,3.9002
0.0043989,0.0047698,-0.003,0.0043989,0.0047698,-0.003,0.71711,0.0043977,0.0047709,-0.003,336.06,339.1,0,0,0,0,-4.311e+05,-5.3232e+05,8.6753e-06,0.020112,1.1557,0,7.0794e+07,71930,16.127,0.73738,-3.6322e-07,3.3528e-07,4.4948e+06,-55.364,-60.227,2.448e-14,0.092948,3.6094
0.0046845,0.0050793,-0.003,0.0046845,0.0050793,-0.003,0.71658,0.0046839,0.0050798,-0.003,342.01,339.03,0,0,0,0,-9.0962e+05,-6.6854e+05,6.1046e-06,0.020112,1.1411,0,7.0757e+07,71965,16.127,0.73782,-5.7695e-07,5.3691e-07,4.6567e+06,-57.589,-62.186,2.4194e-15,0.098955,3.6904
0.0049701,0.0053886,-0.003,0.0049701,0.0053886,-0.003,0.73131,0.0049723,0.0053866,-0.003,361.78,338.79,0,0,0,0,-4.1311e+05,-1.0438e+06,-2.8289e-07,0.020106,1.1537,0,7.1713e+07,70999,16.127,0.72847,-3.5437e-07,3.2736e-07,4.9345e+06,-60.899,-65.99,-3.5833e-14,0.10496,3.7983
0.0052546,0.0056991,-0.003,0.0052546,0.0056991,-0.003,0.73013,0.005252,0.0057015,-0.003,367.81,338.78,0,0,0,0,-20673,-5.1633e+05,-7.1805e-07,0.020101,0.95425,0,7.1656e+07,71076,16.127,0.72926,-3.1479e-07,2.8964e-07,4.2501e+06,-52.335,-56.952,-9.0947e-15,0.11097,3.6187
0.0055388,0.0060096,-0.003,0.0055388,0.0060096,-0.003,0.73639,0.005542,0.0060068,-0.003,387.72,338.69,0,0,0,0,-5.4694e+05,-6.337e+05,3.1553e-06,0.0201,0.91518,0,7.2074e+07,70665,16.127,0.72525,1.1176e-07,-9.127e-08,4.3757e+06,-53.719,-58.769,6.1156e-14,0.11698,3.6726
0.0058214,0.0063215,-0.003,0.0058214,0.0063215,-0.003,0.74098,0.0058194,0.0063233,-0.003,384.18,338.67,0,0,0,0,-1.1491e+05,4.5115e+05,6.9216e-06,0.02009,0.71421,0,7.2325e+07,70363,16.127,0.72221,5.3574e-07,-4.8499e-07,3.5734e+06,-43.694,-48.169,3.7616e-14,0.12298,3.3933
0.0061049,0.0066326,-0.003,0.0061049,0.0066326,-0.003,0.73301,0.0061049,0.0066326,-0.003,392.35,338.73,0,0,0,0,-5.8755e+05,1.9496e+05,3.3569e-06,0.020088,0.65813,0,7.1782e+07,70887,16.127,0.72739,2.234e-06,-2.0612e-06,3.5532e+06,-43.642,-47.731,-5.604e-15,0.12899,3.4486
0.0063892,0.0069432,-0.003,0.0063892,0.0069432,-0.003,0.7442,0.0063905,0.006942,-0.003,406.37,338.58,0,0,0,0,-2.4541e+05,-6.6735e+05,-2.015e-06,0.020083,0.65466,0,7.2508e+07,70152,16.127,0.72022,1.8284e-06,-1.6901e-06,3.742e+06,-46.031,-50.189,-1.5479e-14,0.135,3.5589
0.0066731,0.0072542,-0.003,0.0066731,0.0072542,-0.003,0.74152,0.006671,0.0072561,-0.003,399.31,338.64,0,0,0,0,-33.094,1.5831e+05,-3.4161e-06,0.020081,0.52046,0,7.2332e+07,70328,16.127,0.72188,-6.1747e-07,5.7276e-07,3.0593e+06,-37.667,-41.007,3.5671e-14,0.14101,3.3434
0.0069589,0.0075634,-0.003,0.0069589,0.0075634,-0.003,0.74261,0.0069599,0.0075625,-0.003,408.34,338.62,0,0,0,0,-9.1574e+05,-2.5192e+05,-3.5828e-06,0.020081,0.61465,0,7.2413e+07,70256,16.127,0.72115,-5.8603e-07,5.4692e-07,3.6805e+06,-45.407,-49.243,4.2113e-14,0.14701,3.6184
0.0072445,0.0078729,-0.003,0.0072445,0.0078729,-0.003,0.75192,0.0072448,0.0078726,-0.003,414.12,338.46,0,0,0,0,-1.6138e+05,-3.0524e+05,-1.0243e-06,0.020078,0.60495,0,7.2992e+07,69643,16.127,0.71526,1.1222e-07,-1.0151e-07,3.6787e+06,-45.422,-49.188,1.5462e-15,0.15302,3.6258
0.00753,0.0081824,-0.003,0.00753,0.0081824,-0.003,0.7469,0.0075284,0.0081838,-0.003,403.04,338.43,0,0,0,0,-1.0836e+05,-78266,1.9005e-06,0.020076,0.56511,0,7.2645e+07,69974,16.127,0.71867,1.3271e-07,-1.1968e-07,3.4832e+06,-43.068,-46.519,2.4524e-14,0.15903,3.5588
0.0078162,0.0084913,-0.003,0.0078162,0.0084913,-0.003,0.75358,0.0078182,0.0084894,-0.003,416.45,338.32,0,0,0,0,-7.562e+05,-6.5637e+05,6.4261e-08,0.020076,0.65497,0,7.3106e+07,69534,16.127,0.71443,-1.1716e-06,1.0664e-06,4.0496e+06,-49.979,-54.148,-1.1721e-13,0.16503,3.7603
0.0081002,0.0088022,-0.003,0.0081002,0.0088022,-0.003,0.75982,0.0080998,0.0088025,-0.003,410.2,338.24,0,0,0,0,2.2949e+05,1.9007e+05,-1.3239e-06,0.020078,0.4935,0,7.3492e+07,69122,16.127,0.71041,-4.2329e-07,3.8324e-07,3.0905e+06,-38.056,-41.418,-1.0929e-13,0.17104,3.3399
0.0083849,0.0091124,-0.003,0.0083849,0.0091124,-0.003,0.74967,0.0083828,0.0091143,-0.003,411.24,338.31,0,0,0,0,-1.4728e+05,1.0481e+05,4.8442e-06,0.020079,0.42319,0,7.2824e+07,69791,16.127,0.71701,9.8301e-07,-9.0664e-07,2.7961e+06,-34.567,-37.35,-1.8206e-14,0.17705,3.2892
0.0086713,0.009421,-0.003,0.0086713,0.009421,-0.003,0.76004,0.0086741,0.0094185,-0.003,428.34,338.2,0,0,0,0,-9.285e+05,-7.0202e+05,4.048e-06,0.020078,0.5366,0,7.3559e+07,69108,16.127,0.71028,1.3039e-07,-1.3178e-07,3.6395e+06,-44.928,-48.646,-7.3479e-14,0.18306,3.6972
0.0089555,0.0097318,-0.003,0.0089555,0.0097318,-0.003,0.7646,0.0089543,0.0097329,-0.003,436.77,338.12,0,0,0,0,70337,5.6899e+05,-2.2091e-06,0.02008,0.38688,0,7.3805e+07,68808,16.127,0.70742,-1.3225e-07,1.1781e-07,2.6497e+06,-32.68,-35.464,-2.1446e-14,0.18906,3.2412
0.0092413,0.010041,-0.003,0.0092413,0.010041,-0.003,0.75393,0.0092394,0.010043,-0.003,426.73,338.24,0,0,0,0,-6.2771e+05,5.6453e+05,3.8212e-06,0.02008,0.32723,0,7.3067e+07,69511,16.127,0.71427,-3.1502e-07,3.0105e-07,2.2905e+06,-28.415,-30.512,7.9736e-14,0.19507,3.1236
0.0095309,0.010347,-0.003,0.0095309,0.010347,-0.003,0.7646,0.0095322,0.010346,-0.003,432.63,338.09,0,0,0,0,-1.7335e+06,-8.6165e+05,2.8831e-06,0.020074,0.62239,0,7.3823e+07,68807,16.127,0.70737,1.0733e-07,-9.5693e-08,4.0532e+06,-50.376,-53.868,9.758e-14,0.20107,3.8974
0.0098181,0.010655,-0.003,0.0098181,0.010655,-0.003,0.77744,0.0098197,0.010653,-0.003,459.14,337.81,0,0,0,0,-1.6063e+05,-5.1473e+05,-3.1115e-06,0.020074,0.62587,0,7.4663e+07,67960,16.127,0.69937,1.4203e-06,-1.3025e-06,4.0275e+06,-49.983,-53.592,1.5537e-13,0.20708,3.8754
0.010102,0.010965,-0.003,0.010102,0.010965,-0.003,0.77096,0.010101,0.010967,-0.003,470.85,337.84,0,0,0,0,4.7042e+05,6.0026e+05,-3.2515e-06,0.020079,0.37122,0,7.4187e+07,68388,16.127,0.70363,1.1576e-06,-1.0533e-06,2.6521e+06,-32.706,-35.495,9.8175e-14,0.21309,3.3075
0.010388,0.011274,-0.003,0.010388,0.011274,-0.003,0.76752,0.010389,0.011274,-0.003,480.78,337.87,0,0,0,0,-7.6156e+05,-1.6861e+05,-1.4581e-06,0.020076,0.44242,0,7.3968e+07,68615,16.127,0.70585,1.7509e-07,-1.6158e-07,3.2577e+06,-40.191,-43.589,-3.6208e-14,0.21909,3.5576
0.010674,0.011584,-0.003,0.010674,0.011584,-0.003,0.77923,0.010676,0.011582,-0.003,510.95,337.68,0,0,0,0,-58447,-6.9819e+05,1.253e-06,0.020078,0.44034,0,7.4784e+07,67842,16.127,0.69838,2.3376e-07,-2.0955e-07,3.2996e+06,-40.78,-44.073,3.8091e-14,0.2251,3.5758
0.010958,0.011895,-0.003,0.010958,0.011895,-0.003,0.7747,0.010956,0.011897,-0.003,499.46,337.72,0,0,0,0,2.1631e+05,4.1741e+05,3.7183e-06,0.020081,0.29308,0,7.4463e+07,68141,16.127,0.70133,1.4929e-06,-1.3895e-06,2.3868e+06,-29.419,-31.958,-1.3782e-13,0.23111,3.1942
0.011244,0.012204,-0.003,0.011244,0.012204,-0.003,0.77331,0.011245,0.012202,-0.003,509.29,337.73,0,0,0,0,-1.0061e+06,-69307,-5.8487e-07,0.020076,0.39369,0,7.4375e+07,68233,16.127,0.70222,2.9285e-06,-2.7192e-06,3.1309e+06,-38.585,-41.925,-1.1674e-13,0.23712,3.5459
0.011529,0.012513,-0.003,0.011529,0.012513,-0.003,0.78414,0.01153,0.012512,-0.003,535.86,337.56,0,0,0,0,-80116,-1.8252e+05,-5.1509e-06,0.020077,0.40035,0,7.5109e+07,67518,16.127,0.69528,1.5495e-06,-1.4328e-06,3.2006e+06,-39.45,-42.86,6.13e-14,0.24312,3.5539
0.011814,0.012823,-0.003,0.011814,0.012823,-0.003,0.77575,0.011812,0.012826,-0.003,539.7,337.58,0,0,0,0,2.1176e+05,-7.5356e+05,-3.6813e-06,0.020075,0.38634,0,7.456e+07,68072,16.127,0.70087,2.936e-07,-2.8731e-07,3.1378e+06,-38.723,-41.976,-3.4594e-14,0.24913,3.5107
0.012098,0.013134,-0.003,0.012098,0.013134,-0.003,0.78949,0.012103,0.01313,-0.003,565.49,337.44,0,0,0,0,1.8255e+05,-1.4141e+06,-7.7449e-06,0.02008,0.38096,0,7.5638e+07,67165,16.127,0.69191,1.3558e-06,-1.2165e-06,3.1539e+06,-38.853,-42.218,2.4488e-13,0.25514,3.544
0.01238,0.013447,-0.003,0.01238,0.013447,-0.003,0.78776,0.012375,0.013451,-0.003,567.75,337.51,0,0,0,0,26536,9.4376e+05,-3.5632e-06,0.020088,0.22718,0,7.5513e+07,67279,16.127,0.69292,3.1013e-07,-2.3027e-07,2.0467e+06,-24.984,-27.606,4.245e-13,0.26114,3.0882
0.012664,0.013757,-0.003,0.012664,0.013757,-0.003,0.7803,0.012666,0.013755,-0.003,581.06,337.58,0,0,0,0,-1.5148e+06,8.3479e+05,1.6326e-06,0.020081,0.28797,0,7.4908e+07,67771,16.127,0.69775,-1.3667e-06,1.2538e-06,2.5629e+06,-31.291,-34.59,1.2436e-13,0.26715,3.3708
0.012948,0.014068,-0.003,0.012948,0.014068,-0.003,0.79296,0.012948,0.014068,-0.003,578.61,337.39,0,0,0,0,-7.4556e+05,-1.4713e+05,2.0128e-06,0.020076,0.34289,0,7.5706e+07,66936,16.127,0.68963,-4.6822e-07,4.2329e-07,3.0827e+06,-37.674,-41.569,-2.6186e-14,0.27316,3.6709
0.01323,0.014381,-0.003,0.01323,0.014381,-0.003,0.78821,0.01323,0.014381,-0.003,566.79,337.36,0,0,0,0,1.6838e+05,2.1169e+05,2.3805e-06,0.020076,0.28276,0,7.5314e+07,67249,16.127,0.69289,7.6648e-07,-6.9034e-07,2.6875e+06,-32.729,-36.348,-4.5728e-15,0.27917,3.5542
0.013511,0.014694,-0.003,0.013511,0.014694,-0.003,0.78951,0.013512,0.014694,-0.003,573.27,337.3,0,0,0,0,-2.4157e+05,-5.8138e+05,1.232e-06,0.020073,0.3029,0,7.5422e+07,67164,16.127,0.69216,1.0056e-06,-9.0408e-07,2.9073e+06,-35.295,-39.415,4.1273e-14,0.28518,3.6793
0.01379,0.01501,-0.003,0.01379,0.01501,-0.003,0.79597,0.013792,0.015008,-0.003,593.37,337.12,0,0,0,0,5.3609e+05,-3.4944e+05,2.6543e-08,0.020082,0.225,0,7.5888e+07,66737,16.127,0.68817,5.411e-07,-4.851e-07,2.2611e+06,-27.427,-30.668,3.7619e-14,0.29119,3.3529
0.014067,0.015327,-0.003,0.014067,0.015327,-0.003,0.78833,0.014065,0.015329,-0.003,585.92,337.14,0,0,0,0,6.1343e+05,9.2755e+05,-3.2107e-06,0.020089,0.11597,0,7.533e+07,67242,16.127,0.69326,3.241e-07,-2.8918e-07,1.3565e+06,-16.313,-18.525,-7.1088e-14,0.2972,2.927
0.014346,0.015642,-0.003,0.014346,0.015642,-0.003,0.78173,0.014348,0.015641,-0.003,593.07,337.23,0,0,0,0,-6.977e+05,2.5801e+05,-6.9625e-07,0.020078,0.20847,0,7.4868e+07,67677,16.127,0.69752,-1.2356e-06,1.0877e-06,2.2118e+06,-26.481,-30.31,-7.2333e-14,0.30321,3.4375
