"C:0","C:1","C:2","Cx","Cy","Cz","Ma","Mas","Points:0","Points:1","Points:2","Ret","T","U:0","U:1","U:2","alphat","grad(p):0","grad(p):1","grad(p):2","im","k","nut","omega","p","pseudoCoField","rho","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","xc","yPlus"
0.00038962,7.6029e-05,-0.003,0.00038962,7.6029e-05,-0.003,0,0.68471,0.00038914,7.533e-05,-0.003,456.37,339.55,0,0,0,0,-3.1085e+06,-5.1255e+07,-5.1737e-05,0.029781,60.331,0,6.8819e+07,74043,14.716,0.76041,1.356e-06,-1.7881e-06,3.1786e+07,-465.87,-333.67,-5.0473e-13,0.0047979,7.5628
0.00041622,9.6281e-05,-0.003,0.00041622,9.6281e-05,-0.003,0,0.7006,0.00041527,9.5321e-05,-0.003,453.55,340.33,0,0,0,0,-2.175e+06,-4.9781e+07,-3.0875e-05,0.027866,58.49,0,6.9947e+07,73009,14.716,0.74846,-1.803e-06,2.265e-06,3.0326e+07,-436.81,-330.01,-4.3876e-13,0.0052637,7.2662
0.00044603,0.00012057,-0.003,0.00044603,0.00012057,-0.003,0,0.72479,0.00044519,0.00011915,-0.003,450.5,341.37,0,0,0,0,3.211e+06,-6.0384e+07,-3.4869e-05,0.025625,55.3,0,7.1594e+07,71427,14.716,0.73141,-1.3858e-06,1.8626e-06,2.8299e+07,-399.25,-318.22,2.8822e-13,0.0058033,6.9137
0.00047942,0.00015026,-0.003,0.00047942,0.00015026,-0.003,0,0.75273,0.00047846,0.00014864,-0.003,446.72,342.85,0,0,0,0,1.6217e+07,-6.2583e+07,-2.3901e-05,0.022596,49.908,0,7.3588e+07,69590,14.716,0.71064,1.7732e-06,-1.967e-06,2.4527e+07,-336.76,-286.57,3.1064e-13,0.0064348,6.2266
0.00051643,0.00018667,-0.003,0.00051643,0.00018667,-0.003,0,0.7693,0.00051555,0.00018461,-0.003,443.17,344.64,0,0,0,0,2.7056e+07,-4.5261e+07,8.7619e-06,0.02084,41.562,0,7.5158e+07,68497,14.716,0.69534,-1.356e-06,1.289e-06,1.859e+07,-247.12,-226.34,-1.5123e-12,0.007173,4.9716
0.00055726,0.00023111,-0.003,0.00055726,0.00023111,-0.003,0,0.76906,0.00055617,0.00022883,-0.003,440.29,345.45,0,0,0,0,3.2015e+07,-2.1417e+07,-6.5863e-06,0.020391,30.147,0,7.5436e+07,68513,14.716,0.69232,-2.5555e-06,2.4587e-06,1.2137e+07,-155.16,-154.31,-2.1067e-12,0.0080341,3.2513
0.00060263,0.00028465,-0.003,0.00060263,0.00028465,-0.003,0,0.74922,0.00060116,0.0002822,-0.003,436.77,346.29,0,0,0,0,2.7798e+07,-2.0389e+06,-5.649e-05,0.020242,18.206,0,7.4315e+07,69821,14.716,0.70217,-9.3505e-07,8.2701e-07,6.9984e+06,-86.002,-92.748,-7.2622e-13,0.0090363,1.8379
0.00065384,0.00034818,-0.003,0.00065384,0.00034818,-0.003,0,0.72615,0.00065206,0.00034539,-0.003,432.16,347.53,0,0,0,0,1.8867e+07,4.46e+06,-2.9195e-05,0.020148,9.7892,0,7.3075e+07,71337,14.716,0.71407,-8.6799e-07,7.1526e-07,4.0704e+06,-48.16,-55.915,-4.1508e-13,0.010201,1.7207
0.00071202,0.00042308,-0.003,0.00071202,0.00042308,-0.003,0,0.70697,0.00071009,0.00041975,-0.003,426.28,348.6,0,0,0,0,1.2175e+07,4.4959e+06,2.7016e-05,0.02024,5.5395,0,7.2078e+07,72593,14.716,0.7242,-2.7008e-07,2.2165e-07,2.6464e+06,-30.472,-37.187,-4.4205e-14,0.011555,2.0582
0.00077815,0.00051129,-0.003,0.00077815,0.00051129,-0.003,0,0.69234,0.00077586,0.00050745,-0.003,416.07,349.73,0,0,0,0,8.4944e+06,2.9287e+06,2.0169e-05,0.02028,3.2487,0,7.1373e+07,73547,14.716,0.73137,3.7905e-07,-2.957e-07,1.3949e+06,-16.389,-19.403,2.1017e-13,0.013126,2.172
0.00085378,0.00061473,-0.003,0.00085378,0.00061473,-0.003,0,0.6808,0.00085079,0.00061051,-0.003,405.81,350.92,0,0,0,0,6.9723e+06,1.845e+06,-2.1044e-05,0.020333,1.8553,0,7.087e+07,74296,14.716,0.7364,9.2434e-08,-7.1479e-08,7149.1,-1.3319,0.83586,6.1579e-14,0.014952,2.4959
0.00094137,0.0007352,-0.003,0.00094137,0.0007352,-0.003,0,0.66847,0.00093767,0.00073046,-0.003,402.13,352.13,0,0,0,0,5.3731e+06,2.6877e+06,-3.0132e-05,0.020564,1.2283,0,7.0376e+07,75094,14.716,0.74159,-5.1805e-09,5.2969e-09,-8.7176e+05,8.6766,13.341,-2.613e-14,0.017073,2.9435
0.0010436,0.00087494,-0.003,0.0010436,0.00087494,-0.003,0,0.65316,0.0010393,0.00086938,-0.003,399.72,353.39,0,0,0,0,3.1683e+06,4.0377e+06,-4.5497e-06,0.020751,0.94532,0,6.9756e+07,76078,14.716,0.74838,3.2597e-08,-2.5117e-08,-1.0534e+06,11.336,15.485,1.8393e-14,0.01954,3.2167
0.0011626,0.0010372,-0.003,0.0011626,0.0010372,-0.003,0,0.63807,0.0011579,0.0010305,-0.003,394.87,354.46,0,0,0,0,2.122e+06,3.9578e+06,1.0696e-05,0.020601,0.71833,0,6.9112e+07,77042,14.716,0.7555,1.8452e-08,-1.2893e-08,-7.9497e+05,8.7864,11.506,-9.0724e-15,0.022407,3.14
0.0013015,0.0012254,-0.003,0.0013015,0.0012254,-0.003,0,0.62279,0.0012952,0.0012182,-0.003,389.11,355.08,0,0,0,0,1.4059e+06,3.9496e+06,7.4685e-06,0.020349,0.53117,0,6.8376e+07,78011,14.716,0.7636,-3.9115e-08,2.7707e-08,-3.7933e+05,4.4202,5.315,2.777e-14,0.025739,2.7981
0.0014657,0.001442,-0.003,0.0014657,0.001442,-0.003,0,0.606,0.0014575,0.0014345,-0.003,388.99,355.2,0,0,0,0,5.0003e+05,3.3787e+06,7.0049e-06,0.020486,0.48139,0,6.7493e+07,79065,14.716,0.77365,-3.085e-08,2.0314e-08,2.6435e+05,-2.6647,-4.0302,4.3159e-14,0.029616,2.3728
0.0016624,0.0016892,-0.003,0.0016624,0.0016892,-0.003,0,0.59619,0.0016525,0.0016808,-0.003,388.07,354.81,0,0,0,0,-7.5064e+05,1.9668e+06,3.0221e-07,0.020735,0.60717,0,6.6908e+07,79676,14.716,0.78046,-7.0897e-08,5.879e-08,1.1019e+06,-12.384,-15.814,3.1427e-14,0.034125,1.7729
0.0018955,0.0019651,-0.003,0.0018955,0.0019651,-0.003,0,0.5961,0.0018872,0.0019606,-0.003,372.45,354.17,0,0,0,0,-1.9967e+06,-17301,-7.5693e-06,0.020784,0.99986,0,6.6794e+07,79681,14.716,0.7819,7.8697e-08,-7.6368e-08,2.7975e+06,-32.952,-38.819,-7.2431e-15,0.039283,1.9072
0.002156,0.0022643,-0.003,0.002156,0.0022643,-0.003,0,0.61383,0.002155,0.0022584,-0.003,380.59,353.54,0,0,0,0,-2.0002e+06,-1.5681e+06,-6.9174e-06,0.020684,1.4479,0,6.7637e+07,78574,14.716,0.77255,5.1036e-07,-4.4145e-07,4.9577e+06,-58.931,-68.293,1.0307e-14,0.044949,3.0494
0.0024269,0.00258,-0.003,0.0024269,0.00258,-0.003,0,0.62927,0.002427,0.0025799,-0.003,381.98,353.28,0,0,0,0,2.2873e+05,-3.9563e+05,-4.8883e-06,0.020463,1.1707,0,6.8416e+07,77601,14.716,0.76366,3.0454e-07,-2.5961e-07,4.0175e+06,-47.839,-55.322,2.5554e-14,0.050888,3.3487
0.0027033,0.0028974,-0.003,0.0027033,0.0028974,-0.003,0,0.61519,0.0026985,0.0029017,-0.003,388.83,353.39,0,0,0,0,-6.9034e+05,12655,-5.3758e-06,0.02044,1.0629,0,6.7736e+07,78489,14.716,0.77196,-3.8371e-07,3.574e-07,3.6939e+06,-44.77,-50.145,7.1026e-14,0.056898,3.5093
0.0029844,0.0032106,-0.003,0.0029844,0.0032106,-0.003,0,0.63506,0.0029893,0.0032062,-0.003,408.94,353.1,0,0,0,0,-2.7411e+06,-1.0763e+06,-4.4443e-06,0.020417,1.6477,0,6.8865e+07,77234,14.716,0.76028,-5.5181e-07,4.9919e-07,6.2697e+06,-75.499,-85.475,6.7221e-14,0.062905,4.2055
0.0032633,0.0035259,-0.003,0.0032633,0.0035259,-0.003,0,0.65071,0.0032605,0.0035283,-0.003,401.9,353.05,0,0,0,0,-1.1735e+06,1.5856e+05,-1.2154e-06,0.020287,1.4045,0,6.9635e+07,76235,14.716,0.75074,3.7253e-07,-3.5018e-07,5.3657e+06,-64.622,-73.22,1.3251e-14,0.068915,3.9166
0.0035433,0.0038404,-0.003,0.0035433,0.0038404,-0.003,0,0.64399,0.003543,0.0038407,-0.003,385.87,353.3,0,0,0,0,-7.155e+05,2.1749e+05,1.5863e-06,0.02024,0.9275,0,6.9233e+07,76665,14.716,0.75432,5.6019e-07,-5.0897e-07,3.8168e+06,-46.712,-51.475,3.5981e-14,0.074926,3.5454
0.0038283,0.0041505,-0.003,0.0038283,0.0041505,-0.003,0,0.65444,0.0038269,0.0041518,-0.003,370.55,353.09,0,0,0,0,-1.491e+06,-1.3218e+06,3.8592e-06,0.020205,1.2001,0,6.9804e+07,75996,14.716,0.7481,-4.3213e-07,4.0792e-07,5.206e+06,-64.204,-69.688,1.0101e-14,0.080933,3.9383
0.0041143,0.0044594,-0.003,0.0041143,0.0044594,-0.003,0,0.6701,0.0041163,0.0044575,-0.003,360.35,352.73,0,0,0,0,-1.2028e+06,-1.6555e+06,-1.9674e-06,0.020187,1.4737,0,7.0678e+07,74988,14.716,0.73905,-3.9535e-07,3.7532e-07,6.1371e+06,-75.792,-82.018,1.6723e-15,0.08694,4.1601
0.0043989,0.0047698,-0.003,0.0043989,0.0047698,-0.003,0,0.68132,0.0043977,0.0047709,-0.003,334.74,352.68,0,0,0,0,-5.4899e+05,-7.7394e+05,-7.1384e-06,0.020171,1.2744,0,7.1312e+07,74263,14.716,0.73203,-4.0885e-07,3.7905e-07,5.132e+06,-63.241,-68.738,5.265e-15,0.092948,3.8479
0.0046845,0.0050793,-0.003,0.0046845,0.0050793,-0.003,0,0.68225,0.0046839,0.0050798,-0.003,322.72,352.6,0,0,0,0,-1.1214e+06,-8.8065e+05,-4.7644e-06,0.020166,1.3189,0,7.1366e+07,74202,14.716,0.73153,-6.4727e-07,6.0117e-07,5.2729e+06,-65.256,-70.373,1.8e-14,0.098955,3.9222
0.0049701,0.0053886,-0.003,0.0049701,0.0053886,-0.003,0,0.69952,0.0049723,0.0053866,-0.003,316.31,352.26,0,0,0,0,-5.6522e+05,-1.2777e+06,-6.0396e-07,0.020164,1.4024,0,7.2438e+07,73080,14.716,0.72121,-3.9348e-07,3.6182e-07,5.5428e+06,-68.438,-74.094,-1.6894e-14,0.10496,4.0248
0.0052546,0.0056991,-0.003,0.0052546,0.0056991,-0.003,0,0.69948,0.005252,0.0057015,-0.003,303.39,352.22,0,0,0,0,-1.2557e+05,-7.5278e+05,1.2419e-06,0.020172,1.2378,0,7.245e+07,73082,14.716,0.72127,-3.4692e-07,3.2131e-07,4.7565e+06,-58.599,-63.711,-3.8047e-14,0.11097,3.8277
0.0055388,0.0060096,-0.003,0.0055388,0.0060096,-0.003,0,0.70779,0.005542,0.0060068,-0.003,302.77,352.11,0,0,0,0,-6.7288e+05,-8.8874e+05,4.9453e-06,0.020173,1.2558,0,7.2993e+07,72540,14.716,0.71617,1.248e-07,-1.0012e-07,4.8986e+06,-60.164,-65.769,4.2092e-14,0.11698,3.8777
0.0058214,0.0063215,-0.003,0.0058214,0.0063215,-0.003,0,0.71393,0.0058194,0.0063233,-0.003,296.51,352.16,0,0,0,0,-2.3014e+05,3.1341e+05,6.8545e-06,0.020188,1.0487,0,7.3352e+07,72138,14.716,0.71211,5.9744e-07,-5.411e-07,4.0248e+06,-49.232,-54.238,4.4063e-14,0.12298,3.5835
0.0061049,0.0066326,-0.003,0.0061049,0.0066326,-0.003,0,0.70669,0.0061049,0.0066326,-0.003,297.78,352.28,0,0,0,0,-7.6056e+05,69636,-3.6382e-07,0.020164,1.0171,0,7.2877e+07,72612,14.716,0.71647,2.5132e-06,-2.3195e-06,4.0268e+06,-49.486,-54.068,2.1723e-15,0.12899,3.6335
0.0063892,0.0069432,-0.003,0.0063892,0.0069432,-0.003,0,0.71985,0.0063905,0.006942,-0.003,306.54,352.09,0,0,0,0,-3.4172e+05,-8.5515e+05,-2.6581e-06,0.02018,1.0288,0,7.3718e+07,71751,14.716,0.70843,2.055e-06,-1.9013e-06,4.2499e+06,-52.296,-56.983,5.4654e-15,0.135,3.7402
0.0066731,0.0072542,-0.003,0.0066731,0.0072542,-0.003,0,0.71786,0.006671,0.0072561,-0.003,300.86,352.15,0,0,0,0,-1.3728e+05,-158.23,-6.7009e-07,0.020161,0.87114,0,7.3591e+07,71881,14.716,0.70955,-7.0594e-07,6.5425e-07,3.5033e+06,-43.148,-46.945,4.8857e-14,0.14101,3.51
0.0069589,0.0075634,-0.003,0.0069589,0.0075634,-0.003,0,0.72094,0.0069599,0.0075625,-0.003,304.69,352.1,0,0,0,0,-1.1492e+06,-4.7761e+05,-4.1868e-06,0.020119,1.0233,0,7.38e+07,71679,14.716,0.70763,-6.7055e-07,6.2585e-07,4.2356e+06,-52.278,-56.649,4.7428e-14,0.14701,3.792
0.0072445,0.0078729,-0.003,0.0072445,0.0078729,-0.003,0,0.73248,0.0072448,0.0078726,-0.003,303.88,351.94,0,0,0,0,-2.4729e+05,-4.859e+05,-3.9984e-06,0.020219,1.0297,0,7.4527e+07,70922,14.716,0.70055,1.3132e-07,-1.1921e-07,4.2426e+06,-52.402,-56.714,7.2528e-15,0.15302,3.798
0.00753,0.0081824,-0.003,0.00753,0.0081824,-0.003,0,0.72769,0.0075284,0.0081838,-0.003,295.29,351.95,0,0,0,0,-2.1829e+05,-1.9719e+05,1.9728e-06,0.019976,1.0549,0,7.4207e+07,71237,14.716,0.70356,1.5134e-07,-1.3737e-07,4.0543e+06,-50.138,-54.138,4.1863e-14,0.15903,3.7228
0.0078162,0.0084913,-0.003,0.0078162,0.0084913,-0.003,0,0.73621,0.0078182,0.0084894,-0.003,287.06,351.8,0,0,0,0,-9.5787e+05,-9.0309e+05,1.5418e-06,0.020183,1.3634,0,7.4791e+07,70677,14.716,0.69839,-1.4128e-06,1.2857e-06,4.787e+06,-59.086,-64.001,-1.3955e-13,0.16503,3.9271
0.0081002,0.0088022,-0.003,0.0081002,0.0088022,-0.003,0,0.74475,0.0080998,0.0088025,-0.003,260.66,351.74,0,0,0,0,1.8133e+05,47288,4.1265e-06,0.019774,1.2978,0,7.5343e+07,70115,14.716,0.69299,-4.7218e-07,4.2864e-07,3.7075e+06,-45.658,-49.685,-1.4842e-13,0.17104,3.4908
0.0083849,0.0091124,-0.003,0.0083849,0.0091124,-0.003,0,0.73401,0.0083828,0.0091143,-0.003,236.6,351.92,0,0,0,0,-2.2525e+05,1.6627e+05,9.1579e-06,0.019562,1.9398,0,7.4657e+07,70822,14.716,0.69948,1.2587e-06,-1.1602e-06,3.4915e+06,-43.137,-46.661,-3.9373e-14,0.17705,3.4333
0.0086713,0.009421,-0.003,0.0086713,0.009421,-0.003,0,0.74503,0.0086741,0.0094185,-0.003,213.7,351.78,0,0,0,0,-1.0327e+06,-8.0184e+05,2.5509e-06,0.02016,3.2486,0,7.5446e+07,70097,14.716,0.69266,1.5832e-07,-1.6205e-07,4.7759e+06,-58.899,-63.888,-8.9398e-14,0.18306,3.847
0.0089555,0.0097318,-0.003,0.0089555,0.0097318,-0.003,0,0.75087,0.0089543,0.0097329,-0.003,184.6,351.76,0,0,0,0,-27311,5.4669e+05,1.7234e-06,0.018299,4.4359,0,7.58e+07,69712,14.716,0.68898,-1.7579e-07,1.56e-07,3.6543e+06,-45.03,-48.949,-2.3996e-14,0.18906,3.3682
0.0092413,0.010041,-0.003,0.0092413,0.010041,-0.003,0,0.73988,0.0092394,0.010043,-0.003,162.47,352.07,0,0,0,0,-1.0466e+06,8.536e+05,4.4471e-07,0.019118,11.447,0,7.5111e+07,70436,14.716,0.69533,-5.0641e-07,4.8196e-07,3.5264e+06,-43.686,-47.028,1.5056e-13,0.19507,3.2459
0.0095309,0.010347,-0.003,0.0095309,0.010347,-0.003,0,0.7517,0.0095322,0.010346,-0.003,146.96,351.85,0,0,0,0,-2.0886e+06,-8.2151e+05,-4.7425e-06,0.023015,23.488,0,7.6003e+07,69658,14.716,0.68807,2.184e-07,-1.9558e-07,6.8453e+06,-84.938,-91.1,1.3935e-13,0.20107,4.0589
0.0098181,0.010655,-0.003,0.0098181,0.010655,-0.003,0,0.76628,0.0098197,0.010653,-0.003,133.47,351.63,0,0,0,0,-84885,-7.078e+05,-2.7379e-06,0.024736,30.38,0,7.7021e+07,68697,14.716,0.67919,2.637e-06,-2.4056e-06,7.5283e+06,-93.148,-100.44,1.5833e-13,0.20708,4.0506
0.010102,0.010965,-0.003,0.010102,0.010965,-0.003,0,0.7593,0.010101,0.010967,-0.003,123.18,352.08,0,0,0,0,3.3722e+05,7.3709e+05,-6.7241e-07,0.026897,39.695,0,7.664e+07,69157,14.716,0.68277,2.2813e-06,-2.0699e-06,5.7778e+06,-71.116,-77.464,9.8215e-14,0.21309,3.4636
0.010388,0.011274,-0.003,0.010388,0.011274,-0.003,0,0.75613,0.010389,0.011274,-0.003,116.29,352.09,0,0,0,0,-1.1628e+06,-38813,-2.3119e-06,0.030715,55.713,0,7.6509e+07,69366,14.716,0.68474,3.6694e-07,-3.404e-07,7.3187e+06,-90.285,-97.926,-5.2618e-14,0.21909,3.7151
0.010674,0.011584,-0.003,0.010674,0.011584,-0.003,0,0.76991,0.010676,0.011582,-0.003,111.97,351.81,0,0,0,0,-67315,-8.6436e+05,-4.1103e-06,0.032922,61.99,0,7.7494e+07,68457,14.716,0.67645,5.5926e-07,-4.9919e-07,7.8115e+06,-96.294,-104.57,6.6611e-14,0.2251,3.7339
0.010958,0.011895,-0.003,0.010958,0.011895,-0.003,0,0.76503,0.010956,0.011897,-0.003,107.83,352.15,0,0,0,0,9964.4,4.3141e+05,-3.6485e-06,0.03484,68.897,0,7.7242e+07,68779,14.716,0.6789,3.5767e-06,-3.3332e-06,6.3207e+06,-77.844,-84.7,-2.8769e-13,0.23111,3.3415
0.011244,0.012204,-0.003,0.011244,0.012204,-0.003,0,0.76559,0.011245,0.012202,-0.003,105.3,351.97,0,0,0,0,-1.4784e+06,-2.674e+05,5.5786e-07,0.035656,79.454,0,7.7307e+07,68742,14.716,0.67881,6.8462e-06,-6.3619e-06,7.9692e+06,-98.322,-106.61,-2.5067e-13,0.23712,3.7023
0.011529,0.012513,-0.003,0.011529,0.012513,-0.003,0,0.7805,0.01153,0.012512,-0.003,103.41,351.61,0,0,0,0,-1.9405e+05,-5.8928e+05,9.7882e-07,0.034698,77.939,0,7.8307e+07,67758,14.716,0.66991,3.5316e-06,-3.2629e-06,8.1032e+06,-99.785,-108.6,9.6894e-14,0.24312,3.7104
0.011814,0.012823,-0.003,0.011814,0.012823,-0.003,0,0.77288,0.011812,0.012826,-0.003,101.38,351.69,0,0,0,0,-5159.2,-8.4436e+05,-2.0135e-06,0.035551,81.501,0,7.7831e+07,68262,14.716,0.67465,6.4913e-07,-6.3842e-07,7.8659e+06,-97.115,-105.18,-5.6413e-14,0.24913,3.6657
0.012098,0.013134,-0.003,0.012098,0.013134,-0.003,0,0.78859,0.012103,0.01313,-0.003,100.41,351.4,0,0,0,0,2e+05,-1.6404e+06,-3.1106e-06,0.034895,80.339,0,7.9063e+07,67225,14.716,0.66504,3.3602e-06,-2.9858e-06,8.1867e+06,-100.5,-109.92,3.368e-13,0.25514,3.7015
0.01238,0.013447,-0.003,0.01238,0.013447,-0.003,0,0.78693,0.012375,0.013451,-0.003,98.764,351.69,0,0,0,0,-62818,8.4799e+05,-1.1763e-06,0.03576,78.717,0,7.8984e+07,67334,14.716,0.66551,6.8964e-07,-4.5495e-07,6.1733e+06,-75.257,-83.4,6.3805e-13,0.26114,3.2349
0.012664,0.013757,-0.003,0.012664,0.013757,-0.003,0,0.78098,0.012666,0.013755,-0.003,97.489,351.65,0,0,0,0,-2.0852e+06,7.028e+05,-8.0843e-06,0.036998,87.479,0,7.8488e+07,67727,14.716,0.66936,-3.5982e-06,3.3085e-06,7.4256e+06,-90.874,-100.03,2.8837e-13,0.26715,3.5268
0.012948,0.014068,-0.003,0.012948,0.014068,-0.003,0,0.79828,0.012948,0.014068,-0.003,96.491,351.11,0,0,0,0,-9.8936e+05,-5.2873e+05,-7.0762e-06,0.035796,87.043,0,7.9588e+07,66585,14.716,0.6592,-1.1474e-06,1.0282e-06,8.7388e+06,-106.68,-117.94,5.8769e-14,0.27316,3.8357
0.01323,0.014381,-0.003,0.01323,0.014381,-0.003,0,0.79469,0.01323,0.014381,-0.003,95.576,351.14,0,0,0,0,80829,-45189,-6.2346e-07,0.03581,84.577,0,7.9267e+07,66822,14.716,0.66149,2.0368e-06,-1.8361e-06,7.9139e+06,-96.397,-107.02,9.7115e-15,0.27917,3.7147
0.013511,0.014694,-0.003,0.013511,0.014694,-0.003,0,0.79807,0.013512,0.014694,-0.003,94.723,350.92,0,0,0,0,-3.2304e+05,-9.0675e+05,-4.3496e-06,0.035241,82.831,0,7.95e+07,66599,14.716,0.65972,2.6831e-06,-2.4107e-06,8.428e+06,-102.29,-114.28,8.9552e-14,0.28518,3.8462
0.01379,0.01501,-0.003,0.01379,0.01501,-0.003,0,0.80634,0.013792,0.015008,-0.003,94.201,350.73,0,0,0,0,7.243e+05,-5.7748e+05,-3.6666e-06,0.034729,74.948,0,8.0092e+07,66053,14.716,0.65476,1.4454e-06,-1.2936e-06,7.1998e+06,-86.907,-98.036,6.9025e-14,0.29119,3.5148
0.014067,0.015327,-0.003,0.014067,0.015327,-0.003,0,0.7974,0.014065,0.015329,-0.003,93.073,351.06,0,0,0,0,3.6012e+05,9.9949e+05,-5.1362e-07,0.036858,77.581,0,7.9495e+07,66643,14.716,0.65983,1.071e-06,-9.6066e-07,5.4001e+06,-64.86,-73.835,-1.6671e-13,0.2972,3.0773
