"C:0","C:1","C:2","Cx","Cy","Cz","Ma","Mas","Points:0","Points:1","Points:2","Ret","T","U:0","U:1","U:2","alphat","grad(p):0","grad(p):1","grad(p):2","im","k","nut","omega","p","pseudoCoField","rho","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","xc","yPlus"
0.043647,0.053037,-0.003,0.043647,0.053037,-0.003,0,0.66036,0.043653,0.053043,-0.003,41.966,357.71,0,0,0,0,1.7049e+05,1.4223e+05,8.3978e-06,0.18738,1.2299,0,7.112e+07,75616,14.157,0.73476,1.0515e-07,-1.392e-07,2.8519e+05,4.0252,3.2712,6.3074e-15,0.98119,2.1677
0.043473,0.052891,-0.003,0.043473,0.052891,-0.003,0,0.66113,0.043479,0.052898,-0.003,42.14,357.75,0,0,0,0,1.7996e+05,1.477e+05,-1.901e-06,0.18745,1.2405,0,7.114e+07,75566,14.157,0.73421,-1.4034e-07,1.658e-07,2.8199e+05,3.9339,3.2939,3.9206e-15,0.97799,2.1245
0.043268,0.052721,-0.003,0.043268,0.052721,-0.003,0,0.66217,0.043279,0.052726,-0.003,42.329,357.86,0,0,0,0,1.966e+05,1.5892e+05,2.4033e-06,0.1807,1.2889,0,7.12e+07,75500,14.157,0.73334,-1.8314e-07,2.2352e-07,2.8057e+05,3.9473,3.2431,5.0531e-15,0.97425,1.7889
0.043031,0.052529,-0.003,0.043031,0.052529,-0.003,0,0.66336,0.043037,0.052534,-0.003,42.613,357.9,0,0,0,0,1.8373e+05,1.6769e+05,2.94e-06,0.17807,1.3134,0,7.1295e+07,75423,14.157,0.73251,-4.1221e-07,5.1697e-07,2.8644e+05,4.068,3.2621,-4.6012e-16,0.96997,1.9275
0.042768,0.052319,-0.003,0.042768,0.052319,-0.003,0,0.66462,0.042772,0.052322,-0.003,43,357.89,0,0,0,0,1.834e+05,1.7529e+05,5.6459e-06,0.17895,1.3411,0,7.1349e+07,75342,14.157,0.73174,-6.4213e-07,8.0132e-07,2.9096e+05,4.1274,3.3175,-1.136e-14,0.96526,2.2051
0.042492,0.052099,-0.003,0.042492,0.052099,-0.003,0,0.66607,0.042493,0.052098,-0.003,43.433,357.91,0,0,0,0,2.0173e+05,1.8113e+05,7.0434e-06,0.17979,1.3699,0,7.1419e+07,75248,14.157,0.73079,-4.4939e-07,5.6082e-07,2.957e+05,4.1987,3.3662,-7.8223e-15,0.96032,2.4848
0.042214,0.051875,-0.003,0.042214,0.051875,-0.003,0,0.66761,0.042213,0.051876,-0.003,43.892,357.92,0,0,0,0,2.0683e+05,1.6215e+05,3.9263e-07,0.18068,1.3981,0,7.1543e+07,75149,14.157,0.7298,3.363e-08,-3.59e-08,2.9979e+05,4.24,3.4314,2.4124e-15,0.95531,2.8997
0.041937,0.051648,-0.003,0.041937,0.051648,-0.003,0,0.669,0.041936,0.051649,-0.003,44.348,357.99,0,0,0,0,2.2679e+05,1.5302e+05,-1.9639e-06,0.17611,1.4817,0,7.1662e+07,75059,14.157,0.7288,3.4166e-07,-4.0815e-07,3.0088e+05,4.2174,3.4922,7.8004e-15,0.95029,2.8118
0.041662,0.05142,-0.003,0.041662,0.05142,-0.003,0,0.67064,0.041663,0.051418,-0.003,44.802,358.11,0,0,0,0,2.4142e+05,1.8326e+05,-4.3871e-06,0.16706,1.5688,0,7.1782e+07,74954,14.157,0.72753,2.633e-07,-3.1601e-07,3.0909e+05,4.3577,3.5598,4.7732e-15,0.94526,2.4632
0.041384,0.051195,-0.003,0.041384,0.051195,-0.003,0,0.67233,0.041383,0.051196,-0.003,45.362,358.14,0,0,0,0,2.2307e+05,1.9277e+05,-5.7998e-06,0.16304,1.6031,0,7.1893e+07,74844,14.157,0.72638,6.9994e-09,-9.9243e-09,3.1515e+05,4.4744,3.5897,-2.7208e-15,0.94025,2.5548
0.041104,0.050972,-0.003,0.041104,0.050972,-0.003,0,0.67388,0.041104,0.050972,-0.003,46.024,358.13,0,0,0,0,2.2622e+05,1.8609e+05,3.342e-06,0.16251,1.6567,0,7.197e+07,74744,14.157,0.72544,8.9742e-08,-1.1214e-07,3.1197e+05,4.4258,3.5565,-5.4498e-16,0.93524,2.6998
0.040825,0.050749,-0.003,0.040825,0.050749,-0.003,0,0.67557,0.040825,0.050749,-0.003,46.69,358.16,0,0,0,0,2.4786e+05,2.0292e+05,2.5068e-06,0.16101,1.7387,0,7.2061e+07,74635,14.157,0.72432,7.4695e-08,-9.2958e-08,3.0727e+05,4.3635,3.4978,-1.2658e-16,0.93023,2.7201
0.040545,0.050526,-0.003,0.040545,0.050526,-0.003,0,0.67742,0.040545,0.050526,-0.003,47.357,358.18,0,0,0,0,2.5668e+05,2.0102e+05,-2.6845e-08,0.16003,1.8176,0,7.219e+07,74515,14.157,0.72312,-1.6006e-07,2.0038e-07,3.0142e+05,4.2786,3.4318,-1.5485e-15,0.92522,2.9249
0.040267,0.050301,-0.003,0.040267,0.050301,-0.003,0,0.67917,0.040266,0.050302,-0.003,48.026,358.19,0,0,0,0,2.6682e+05,1.7482e+05,5.1746e-06,0.15875,1.9391,0,7.2319e+07,74402,14.157,0.72201,-2.283e-07,2.7574e-07,2.9968e+05,4.2145,3.4594,-2.3201e-14,0.92021,3.1231
0.039991,0.050074,-0.003,0.039991,0.050074,-0.003,0,0.68092,0.039992,0.050073,-0.003,48.679,358.26,0,0,0,0,2.858e+05,1.8913e+05,2.8676e-06,0.15347,2.1105,0,7.2429e+07,74289,14.157,0.72076,-3.7139e-07,4.4415e-07,3.0576e+05,4.2753,3.5627,-5.0211e-14,0.91519,2.8662
0.039715,0.049847,-0.003,0.039715,0.049847,-0.003,0,0.68293,0.039715,0.049846,-0.003,49.348,358.36,0,0,0,0,2.8357e+05,2.1924e+05,4.9765e-06,0.14652,2.2535,0,7.257e+07,74158,14.157,0.71929,-3.2871e-07,3.9962e-07,3.0867e+05,4.3487,3.5588,-3.2853e-14,0.91017,2.5284
0.039436,0.049622,-0.003,0.039436,0.049622,-0.003,0,0.68487,0.039437,0.049622,-0.003,50.037,358.39,0,0,0,0,2.7924e+05,2.4989e+05,7.0365e-06,0.14274,2.3711,0,7.2702e+07,74032,14.157,0.71801,-6.1264e-08,7.5219e-08,2.9909e+05,4.2427,3.4117,-8.396e-15,0.90515,2.5906
0.039157,0.049399,-0.003,0.039157,0.049399,-0.003,0,0.68706,0.039157,0.049399,-0.003,50.674,358.39,0,0,0,0,2.7364e+05,2.4646e+05,-2.4495e-06,0.14346,2.4901,0,7.2857e+07,73890,14.157,0.71664,-5.9737e-09,7.1306e-09,2.7218e+05,3.8629,3.0995,-2.8565e-16,0.90014,2.9255
0.03888,0.049173,-0.003,0.03888,0.049173,-0.003,0,0.68892,0.038878,0.049175,-0.003,51.231,358.4,0,0,0,0,3.0533e+05,2.1435e+05,1.4568e-06,0.14484,2.6666,0,7.3007e+07,73770,14.157,0.71543,-1.1907e-07,1.4195e-07,2.4871e+05,3.4829,2.8886,-2.3296e-14,0.89513,3.0695
0.038604,0.048946,-0.003,0.038604,0.048946,-0.003,0,0.69114,0.038605,0.048944,-0.003,51.72,358.46,0,0,0,0,3.3391e+05,2.6053e+05,6.2786e-06,0.14272,2.8372,0,7.3158e+07,73625,14.157,0.71391,-4.1189e-08,4.4733e-08,2.3448e+05,3.2776,2.733,-2.7815e-14,0.8901,2.9193
0.038328,0.048718,-0.003,0.038328,0.048718,-0.003,0,0.69357,0.038327,0.048719,-0.003,52.212,358.45,0,0,0,0,2.9106e+05,2.6318e+05,-1.3227e-06,0.14172,2.9862,0,7.3308e+07,73467,14.157,0.7124,4.1326e-08,-4.8805e-08,2.0645e+05,2.893,2.3965,1.9478e-14,0.88508,3.0613
0.038054,0.048489,-0.003,0.038054,0.048489,-0.003,0,0.69544,0.038053,0.04849,-0.003,52.695,358.38,0,0,0,0,3.1083e+05,2.1635e+05,2.7323e-06,0.14411,3.2094,0,7.3401e+07,73345,14.157,0.71135,-4.6583e-09,2.9958e-09,1.8819e+05,2.5942,2.2345,-2.4602e-14,0.88005,3.2518
0.037782,0.048257,-0.003,0.037782,0.048257,-0.003,0,0.6977,0.037782,0.048257,-0.003,53.104,358.38,0,0,0,0,3.6564e+05,2.1918e+05,3.8346e-06,0.14574,3.4068,0,7.3532e+07,73198,14.157,0.70992,-2.1506e-08,2.0815e-08,1.8782e+05,2.5748,2.2483,-5.1024e-14,0.87502,3.1336
0.03751,0.048025,-0.003,0.03751,0.048025,-0.003,0,0.70005,0.03751,0.048025,-0.003,53.486,358.4,0,0,0,0,3.7035e+05,2.2781e+05,-1.4862e-06,0.14639,3.5431,0,7.3695e+07,73045,14.157,0.7084,-4.3882e-09,1.7843e-09,1.8295e+05,2.5084,2.1898,-3.9635e-14,0.86998,3.0134
0.037238,0.047793,-0.003,0.037238,0.047793,-0.003,0,0.7024,0.037238,0.047793,-0.003,53.85,358.39,0,0,0,0,3.7431e+05,2.3473e+05,-5.8281e-06,0.14741,3.6733,0,7.3854e+07,72891,14.157,0.70692,-1.0168e-08,1.0463e-08,1.7361e+05,2.3785,2.0801,-1.7102e-14,0.86494,2.9691
0.036966,0.04756,-0.003,0.036966,0.04756,-0.003,0,0.70484,0.036966,0.04756,-0.003,54.199,358.39,0,0,0,0,3.8638e+05,2.4138e+05,-5.7304e-06,0.14797,3.813,0,7.4014e+07,72733,14.157,0.7054,-4.6947e-08,6.0136e-08,1.6092e+05,2.2016,1.9317,6.0565e-14,0.8599,2.9391
0.036694,0.047328,-0.003,0.036694,0.047328,-0.003,0,0.70733,0.036694,0.047328,-0.003,54.546,358.37,0,0,0,0,3.9838e+05,2.4803e+05,-5.1149e-07,0.1471,3.9899,0,7.4178e+07,72569,14.157,0.70384,-4.9431e-08,6.2049e-08,1.4454e+05,1.9737,1.7395,4.8744e-14,0.85486,2.9168
0.036422,0.047096,-0.003,0.036422,0.047096,-0.003,0,0.70991,0.036422,0.047096,-0.003,54.891,358.35,0,0,0,0,4.0921e+05,2.56e+05,4.0031e-06,0.14403,4.2488,0,7.4347e+07,72401,14.157,0.70224,-1.1776e-08,1.4421e-08,1.2321e+05,1.6778,1.4883,7.3359e-15,0.84982,2.9042
0.03615,0.046864,-0.003,0.03615,0.046864,-0.003,0,0.71255,0.03615,0.046864,-0.003,55.231,358.32,0,0,0,0,4.1699e+05,2.5868e+05,3.6079e-06,0.13909,4.616,0,7.4522e+07,72228,14.157,0.70062,6.819e-08,-8.1643e-08,95610,1.2942,1.164,-2.1269e-14,0.84479,2.8972
0.035878,0.046632,-0.003,0.035878,0.046632,-0.003,0,0.71521,0.035878,0.046632,-0.003,55.555,358.29,0,0,0,0,4.3441e+05,2.7399e+05,-7.1297e-07,0.13328,5.1037,0,7.4694e+07,72054,14.157,0.69899,1.0687e-07,-1.2781e-07,63969,0.85471,0.79219,-3.1867e-14,0.83975,2.8943
0.035606,0.0464,-0.003,0.035606,0.0464,-0.003,0,0.71813,0.035606,0.0464,-0.003,55.855,358.25,0,0,0,0,3.284e+05,4.3816e+05,-3.1376e-06,0.1252,5.8037,0,7.4882e+07,71863,14.157,0.69724,6.8612e-08,-8.1098e-08,14306,0.18547,0.18442,-9.4241e-15,0.83471,2.9665
0.035335,0.046166,-0.003,0.035335,0.046166,-0.003,0,0.72108,0.035334,0.046167,-0.003,56.135,358.17,0,0,0,0,2.6784e+05,4.2915e+05,-5.7885e-06,0.11797,6.7592,0,7.509e+07,71670,14.157,0.69551,1.0099e-08,-1.2136e-08,-47291,-0.65881,-0.5538,4.9057e-15,0.82967,3.169
0.035066,0.045931,-0.003,0.035066,0.045931,-0.003,0,0.72338,0.035065,0.045932,-0.003,56.416,358.16,0,0,0,0,4.0758e+05,3.7749e+05,-2.1926e-06,0.11877,7.3942,0,7.5257e+07,71519,14.157,0.69405,-2.0023e-08,2.3225e-08,-46394,-0.65826,-0.53009,4.0262e-14,0.82462,3.106
0.034798,0.045694,-0.003,0.034798,0.045694,-0.003,0,0.72712,0.034799,0.045693,-0.003,56.765,358.18,0,0,0,0,4.2725e+05,4.4584e+05,-4.153e-06,0.11576,7.8987,0,7.5544e+07,71274,14.157,0.69164,-3.0387e-07,3.5486e-07,-66732,-0.92117,-0.79147,4.6877e-14,0.81957,2.9534
0.034529,0.045458,-0.003,0.034529,0.045458,-0.003,0,0.73009,0.034528,0.04546,-0.003,57.166,358.12,0,0,0,0,3.8941e+05,3.9999e+05,-8.3402e-06,0.10826,9.0052,0,7.5777e+07,71079,14.157,0.68986,-4.289e-07,4.9386e-07,-1.4029e+05,-1.9354,-1.6663,3.2358e-14,0.81452,2.9451
0.034261,0.045221,-0.003,0.034261,0.045221,-0.003,0,0.73318,0.034263,0.045219,-0.003,57.531,358.07,0,0,0,0,3.9492e+05,4.5974e+05,-5.3066e-06,0.10195,10.297,0,7.598e+07,70876,14.157,0.68798,-5.0262e-07,5.7786e-07,-2.0194e+05,-2.7698,-2.4152,-6.4483e-15,0.80947,2.8612
0.033993,0.044985,-0.003,0.033993,0.044985,-0.003,0,0.73663,0.033991,0.044987,-0.003,57.906,357.91,0,0,0,0,3.1245e+05,4.0653e+05,6.4867e-07,0.093974,12.223,0,7.6181e+07,70650,14.157,0.68608,-9.1211e-08,1.2049e-07,-3.8413e+05,-5.2233,-4.6442,-3.6995e-14,0.80442,3.0871
0.033726,0.044747,-0.003,0.033726,0.044747,-0.003,0,0.73863,0.033726,0.044747,-0.003,58.277,357.74,0,0,0,0,3.6035e+05,3.1065e+05,2.2814e-06,0.095607,14.387,0,7.6263e+07,70518,14.157,0.68512,6.4977e-07,-7.198e-07,-4.898e+05,-6.6581,-5.9263,-6.2143e-14,0.79936,3.2811
0.033462,0.044506,-0.003,0.033462,0.044506,-0.003,0,0.74176,0.033462,0.044506,-0.003,58.676,357.7,0,0,0,0,4.725e+05,3.544e+05,2.8921e-06,0.10087,15.614,0,7.6462e+07,70312,14.157,0.68318,-8.1782e-07,9.0705e-07,-4.5614e+05,-6.1893,-5.5332,8.5868e-14,0.7943,3.1194
0.033198,0.044265,-0.003,0.033198,0.044265,-0.003,0,0.74501,0.033198,0.044265,-0.003,59.132,357.65,0,0,0,0,4.6855e+05,3.7762e+05,1.3126e-06,0.10037,16.647,0,7.6699e+07,70098,14.157,0.68119,-1.0334e-06,1.1447e-06,-4.9812e+05,-6.7489,-6.0538,1.2212e-13,0.78924,3.0124
0.032933,0.044024,-0.003,0.032933,0.044024,-0.003,0,0.74828,0.032933,0.044024,-0.003,59.552,357.57,0,0,0,0,4.757e+05,3.8469e+05,6.233e-07,0.09821,18.086,0,7.6927e+07,69883,14.157,0.67926,8.4983e-09,-9.7789e-09,-5.7552e+05,-7.7918,-7.0004,-2.9698e-15,0.78418,2.9919
0.032669,0.043783,-0.003,0.032669,0.043783,-0.003,0,0.75164,0.032669,0.043784,-0.003,59.945,357.47,0,0,0,0,5.0313e+05,3.9854e+05,2.7291e-06,0.095614,19.825,0,7.7156e+07,69662,14.157,0.67728,7.1013e-09,-7.4506e-09,-6.5475e+05,-8.8574,-7.9721,1.3037e-15,0.77911,2.9663
0.032405,0.043543,-0.003,0.032405,0.043543,-0.003,0,0.75522,0.032405,0.043543,-0.003,60.318,357.35,0,0,0,0,5.5764e+05,4.407e+05,-3.7461e-06,0.0919,21.908,0,7.7394e+07,69426,14.157,0.67521,-7.7416e-08,8.5915e-08,-7.6129e+05,-10.281,-9.2878,1.1292e-14,0.77405,2.9802
0.032141,0.043301,-0.003,0.032141,0.043301,-0.003,0,0.75933,0.03214,0.043302,-0.003,60.68,357.14,0,0,0,0,5.3859e+05,4.4058e+05,-5.2055e-06,0.087073,24.562,0,7.7673e+07,69155,14.157,0.67296,3.1921e-07,-3.4296e-07,-9.3857e+05,-12.594,-11.534,-5.5653e-15,0.76899,3.1302
0.031879,0.043058,-0.003,0.031879,0.043058,-0.003,0,0.76274,0.031878,0.043059,-0.003,61.056,356.93,0,0,0,0,5.1497e+05,3.0751e+05,2.5197e-06,0.085212,28.302,0,7.7915e+07,68930,14.157,0.67116,1.8155e-06,-1.922e-06,-1.1157e+06,-14.838,-13.852,-2.0478e-13,0.76392,3.3595
0.03162,0.042811,-0.003,0.03162,0.042811,-0.003,0,0.76562,0.03162,0.042811,-0.003,61.574,356.89,0,0,0,0,6.4064e+05,2.928e+05,5.5276e-06,0.087817,30.376,0,7.8121e+07,68740,14.157,0.66937,9.5577e-08,-9.2434e-08,-1.0029e+06,-13.309,-12.492,2.628e-14,0.75884,3.1435
0.031362,0.042564,-0.003,0.031362,0.042564,-0.003,0,0.76995,0.031363,0.042563,-0.003,62.241,356.83,0,0,0,0,6.2992e+05,4.551e+05,1.3085e-07,0.086354,30.168,0,7.8434e+07,68454,14.157,0.66669,-2.1613e-06,2.2999e-06,-9.4009e+05,-12.495,-11.691,2.245e-13,0.75376,2.8529
0.031102,0.042318,-0.003,0.031102,0.042318,-0.003,0,0.774,0.031101,0.042319,-0.003,62.743,356.57,0,0,0,0,5.2125e+05,4.3953e+05,2.6164e-07,0.080852,32.512,0,7.8706e+07,68187,14.157,0.66459,1.1267e-06,-1.1572e-06,-1.2641e+06,-16.74,-15.776,-1.1525e-13,0.74869,3.072
0.030843,0.042072,-0.003,0.030843,0.042072,-0.003,0,0.7773,0.030842,0.042072,-0.003,63.074,356.33,0,0,0,0,6.1653e+05,3.3337e+05,1.1422e-06,0.079437,36.933,0,7.8914e+07,67970,14.157,0.66287,8.9267e-07,-9.4937e-07,-1.4276e+06,-18.834,-17.893,2.5789e-14,0.74361,3.2327
0.030586,0.041823,-0.003,0.030586,0.041823,-0.003,0,0.78126,0.030586,0.041823,-0.003,63.436,356.2,0,0,0,0,7.2498e+05,3.3501e+05,-5.0111e-07,0.080235,39.846,0,7.9191e+07,67708,14.157,0.66055,-1.8408e-06,1.9138e-06,-1.3893e+06,-18.274,-17.475,2.4271e-13,0.73853,3.1572
0.03033,0.041573,-0.003,0.03033,0.041573,-0.003,0,0.78544,0.03033,0.041573,-0.003,63.739,356.05,0,0,0,0,7.4954e+05,3.5516e+05,-2.4872e-06,0.080124,41.355,0,7.9492e+07,67432,14.157,0.65813,-3.567e-06,3.702e-06,-1.3927e+06,-18.302,-17.536,4.7679e-13,0.73345,3.0518
0.030073,0.041324,-0.003,0.030073,0.041324,-0.003,0,0.78976,0.030073,0.041324,-0.003,63.945,355.87,0,0,0,0,7.8019e+05,3.7972e+05,-6.4954e-07,0.0793,42.577,0,7.9795e+07,67148,14.157,0.65568,-4.2836e-06,4.4473e-06,-1.4021e+06,-18.431,-17.65,5.6974e-13,0.72837,2.9689
0.029817,0.041075,-0.003,0.029817,0.041075,-0.003,0,0.79436,0.029817,0.041075,-0.003,64.12,355.62,0,0,0,0,8.4206e+05,4.5316e+05,7.8062e-06,0.077432,44.077,0,8.0097e+07,66844,14.157,0.65316,-3.5437e-06,3.6808e-06,-1.4717e+06,-19.336,-18.535,4.0549e-13,0.72329,2.946
0.029561,0.040825,-0.003,0.029561,0.040825,-0.003,0,0.79973,0.02956,0.040826,-0.003,64.24,355.25,0,0,0,0,7.5444e+05,4.7622e+05,3.761e-06,0.074334,46.615,0,8.0461e+07,66489,14.157,0.65037,-2.0151e-06,2.0973e-06,-1.6967e+06,-22.161,-21.493,2.4774e-13,0.71821,3.09
0.029307,0.040574,-0.003,0.029307,0.040574,-0.003,0,0.80382,0.029305,0.040576,-0.003,64.33,354.86,0,0,0,0,6.6976e+05,3.2774e+05,-1.4816e-06,0.073669,51.907,0,8.0741e+07,66220,14.157,0.64843,2.9725e-06,-2.9071e-06,-1.9279e+06,-24.851,-24.747,-3.8037e-13,0.71312,3.3669
0.029056,0.040318,-0.003,0.029056,0.040318,-0.003,0,0.80731,0.029056,0.040318,-0.003,64.633,354.63,0,0,0,0,7.9908e+05,3.0925e+05,5.2934e-06,0.075923,55.803,0,8.0967e+07,65989,14.157,0.64657,5.8925e-06,-5.7358e-06,-1.8946e+06,-24.168,-24.584,-8.1206e-13,0.70803,3.3889
0.028808,0.040061,-0.003,0.028808,0.040061,-0.003,0,0.81222,0.028809,0.040061,-0.003,65.142,354.46,0,0,0,0,8.5206e+05,3.3645e+05,3.4219e-06,0.077379,56.331,0,8.1332e+07,65665,14.157,0.6437,5.1786e-06,-5.0419e-06,-1.8128e+06,-23.08,-23.578,-7.4073e-13,0.70293,3.2336
0.028561,0.039803,-0.003,0.028561,0.039803,-0.003,0,0.81631,0.02856,0.039803,-0.003,65.649,354.28,0,0,0,0,1.0182e+06,2.8599e+05,7.957e-07,0.079492,56.382,0,8.165e+07,65396,14.157,0.64137,1.3302e-06,-1.3013e-06,-1.6306e+06,-20.845,-21.131,-1.3865e-13,0.69784,2.9491
0.028312,0.039546,-0.003,0.028312,0.039546,-0.003,0,0.82212,0.028313,0.039545,-0.003,66.168,354.03,0,0,0,0,1.0539e+06,5.6242e+05,4.4893e-06,0.079032,53.331,0,8.2046e+07,65012,14.157,0.63807,-1.6633e-06,1.6543e-06,-1.4045e+06,-18.039,-18.117,2.3528e-13,0.69274,2.6576
0.028061,0.039292,-0.003,0.028061,0.039292,-0.003,0,0.82876,0.02806,0.039293,-0.003,66.387,353.51,0,0,0,0,7.1356e+05,3.9623e+05,4.902e-06,0.074619,54.644,0,8.2506e+07,64575,14.157,0.63475,-2.8277e-06,2.8075e-06,-2.0211e+06,-25.784,-26.218,1.9215e-13,0.68765,3.0553
0.027812,0.039035,-0.003,0.027812,0.039035,-0.003,0,0.83057,0.02781,0.039037,-0.003,66.459,353.11,0,0,0,0,8.5812e+05,-11968,-2.6872e-06,0.076217,63.273,0,8.2647e+07,64456,14.157,0.63425,-1.7358e-06,1.7181e-06,-2.2668e+06,-28.706,-29.605,1.0312e-13,0.68256,3.2707
0.027568,0.038774,-0.003,0.027568,0.038774,-0.003,0,0.83495,0.02757,0.038772,-0.003,66.971,352.98,0,0,0,0,1.1492e+06,4.4871e+05,-7.0943e-06,0.080795,62.862,0,8.2955e+07,64167,14.157,0.63163,-7.8883e-07,7.8254e-07,-1.5004e+06,-18.944,-19.664,8.229e-14,0.67746,2.7878
0.027321,0.038515,-0.003,0.027321,0.038515,-0.003,0,0.84279,0.027321,0.038515,-0.003,67.454,352.53,0,0,0,0,8.6185e+05,8.0845e+05,-1.9913e-06,0.078538,58.887,0,8.3473e+07,63651,14.157,0.62742,-9.5181e-07,9.3179e-07,-1.6402e+06,-20.63,-21.571,1.1117e-13,0.67237,2.9582
0.027076,0.038255,-0.003,0.027076,0.038255,-0.003,0,0.84786,0.027074,0.038257,-0.003,67.618,351.96,0,0,0,0,7.8015e+05,3.9752e+05,1.3974e-06,0.078036,65.768,0,8.3821e+07,63318,14.157,0.62512,2.472e-06,-2.2652e-06,-2.2571e+06,-28.093,-29.946,-4.4655e-13,0.66727,3.499
0.026834,0.037991,-0.003,0.026834,0.037991,-0.003,0,0.85156,0.026834,0.037991,-0.003,68.076,351.76,0,0,0,0,1.1222e+06,2.1383e+05,4.1121e-06,0.084476,70.037,0,8.4108e+07,63075,14.157,0.62303,1.8554e-06,-1.7008e-06,-1.764e+06,-21.918,-23.457,-2.7822e-13,0.66217,3.1087
0.026601,0.037735,-0.003,0.026601,0.037735,-0.003,0,0.85756,0.026596,0.037725,-0.003,68.708,351.49,0,0,0,0,1.0328e+06,7.1877e+05,3.5011e-06,0.086064,65.012,0,8.4542e+07,62681,14.157,0.61968,8.2981e-07,-8.3237e-07,-1.2953e+06,-16.139,-17.181,1.5986e-13,0.65722,2.7177
0.026385,0.037503,-0.003,0.026385,0.037503,-0.003,0,0.86408,0.026377,0.037498,-0.003,68.972,350.96,0,0,0,0,7.5167e+05,4.5424e+05,2.0168e-06,0.084142,68.617,0,8.5076e+07,62254,14.157,0.6164,8.6403e-07,-8.6543e-07,-2.0252e+06,-24.926,-27.126,9.3357e-14,0.65271,3.2845
0.026201,0.037299,-0.003,0.026201,0.037299,-0.003,0,0.86555,0.026192,0.037292,-0.003,69.309,350.73,0,0,0,0,1.2528e+06,-1.9156e+05,1.3682e-06,0.091443,76.974,0,8.5269e+07,62157,14.157,0.61574,-4.3958e-07,4.0745e-07,-1.8438e+06,-22.738,-24.647,3.0786e-14,0.64879,3.159
0.026042,0.037117,-0.003,0.026042,0.037117,-0.003,0,0.86913,0.026044,0.037114,-0.003,70.056,350.72,0,0,0,0,1.4714e+06,6.5142e+05,-3.9918e-06,0.098093,67.519,0,8.5488e+07,61923,14.157,0.61348,9.4739e-07,-8.7952e-07,-7.438e+05,-9.2434,-9.8949,-3.4482e-14,0.64534,2.238
0.025889,0.03695,-0.003,0.025889,0.03695,-0.003,0,0.87599,0.025889,0.036949,-0.003,70.426,350.27,0,0,0,0,7.7035e+05,1.277e+06,-6.2623e-06,0.091138,59.645,0,8.5917e+07,61474,14.157,0.60993,7.8348e-07,-7.3749e-07,-1.079e+06,-13.294,-14.444,5.6109e-15,0.6421,2.5977
0.025737,0.036787,-0.003,0.025737,0.036787,-0.003,0,0.87938,0.025734,0.036789,-0.003,70.367,349.73,0,0,0,0,5.83e+05,7.5251e+05,-3.4925e-08,0.08799,70.68,0,8.6161e+07,61252,14.157,0.60864,3.2661e-06,-2.8308e-06,-1.8533e+06,-22.585,-24.986,-5.1828e-13,0.63892,3.508
0.025593,0.036622,-0.003,0.025593,0.036622,-0.003,0,0.88213,0.025591,0.036622,-0.003,70.692,349.57,0,0,0,0,1.0365e+06,4.6127e+05,7.4739e-08,0.095736,79.627,0,8.634e+07,61073,14.157,0.60705,2.6727e-06,-2.3313e-06,-1.7016e+06,-20.38,-23.278,-3.0448e-13,0.6358,3.5491
0.025455,0.036457,-0.003,0.025455,0.036457,-0.003,0,0.88602,0.025455,0.036456,-0.003,71.318,349.56,0,0,0,0,1.2191e+06,4.5775e+05,-2.5595e-06,0.10371,74.877,0,8.6628e+07,60819,14.157,0.60456,-1.6405e-06,1.4e-06,-1.1265e+06,-13.477,-15.45,1.0432e-12,0.63272,3.0633
0.025318,0.036294,-0.003,0.025318,0.036294,-0.003,0,0.88963,0.025319,0.036293,-0.003,71.913,349.45,0,0,0,0,1.0916e+06,6.0811e+05,8.2026e-07,0.10839,64.828,0,8.6913e+07,60584,14.157,0.60243,-1.1127e-06,9.5996e-07,-7.5165e+05,-9.1109,-10.223,8.9536e-13,0.62968,2.612
0.025181,0.036136,-0.003,0.025181,0.036136,-0.003,0,0.89373,0.025181,0.036135,-0.003,72.377,349.17,0,0,0,0,9.1095e+05,8.7675e+05,-1.7392e-06,0.1068,60.412,0,8.7211e+07,60317,14.157,0.60031,1.01e-06,-9.2294e-07,-7.769e+05,-9.4375,-10.537,1.1183e-14,0.62669,2.6359
0.025043,0.035982,-0.003,0.025043,0.035982,-0.003,0,0.89779,0.025042,0.035982,-0.003,72.636,348.77,0,0,0,0,7.8158e+05,8.8184e+05,1.5089e-06,0.10398,63.676,0,8.7532e+07,60053,14.157,0.59838,-1.3225e-07,8.6846e-08,-1.065e+06,-12.873,-14.478,5.1737e-14,0.62374,3.0603
0.024908,0.035828,-0.003,0.024908,0.035828,-0.003,0,0.90113,0.024907,0.035829,-0.003,72.883,348.48,0,0,0,0,9.2077e+05,7.0903e+05,7.0056e-06,0.1068,68.351,0,8.7787e+07,59836,14.157,0.59668,2.0324e-06,-1.7039e-06,-1.1972e+06,-14.384,-16.348,-7.5408e-13,0.62083,3.3261
0.024778,0.035674,-0.003,0.024778,0.035674,-0.003,0,0.90478,0.024778,0.035674,-0.003,73.29,348.32,0,0,0,0,1.1134e+06,6.7353e+05,-1.4616e-06,0.11335,67.064,0,8.8047e+07,59599,14.157,0.59455,2.0186e-06,-1.7262e-06,-9.7298e+05,-11.657,-13.324,-4.67e-13,0.61795,3.1989
