"C:0","C:1","C:2","Cx","Cy","Cz","Mas","Points:0","Points:1","Points:2","Ret","T","U:0","U:1","U:2","alphat","grad(p):0","grad(p):1","grad(p):2","im","k","nut","omega","p","pseudoCoField","rho","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","xc","yPlus"
0.0013015,0.0012254,-0.003,0.0013015,0.0012254,-0.003,0.77876,0.0012952,0.0012182,-0.003,422.14,333.34,0,0,0,0,1.3087e+05,1.3064e+06,9.3542e-06,0.024706,13.064,0,7.3806e+07,67873,11.125,0.70801,4.014e-07,-3.0082e-07,-5.4428e+06,57.657,80.639,-3.8186e-14,0.025739,2.7203
0.0014657,0.001442,-0.003,0.0014657,0.001442,-0.003,0.73246,0.0014575,0.0014345,-0.003,445.54,334.82,0,0,0,0,1.2645e+07,6.677e+06,1.695e-06,0.028679,20.284,0,7.1019e+07,70923,11.125,0.73692,4.2282e-07,-3.0501e-07,-7.3979e+06,81.623,107.17,-1.4945e-13,0.029616,2.5059
0.0016624,0.0016892,-0.003,0.0016624,0.0016892,-0.003,0.65861,0.0016525,0.0016808,-0.003,481.4,338.49,0,0,0,0,5.4881e+06,1.0958e+07,6.8545e-07,0.031593,24.468,0,6.724e+07,75729,11.125,0.77847,-5.123e-09,-4.8889e-09,-4.8808e+06,55.329,69.591,4.8074e-14,0.034125,1.9164
0.0018955,0.0019651,-0.003,0.0018955,0.0019651,-0.003,0.6135,0.0018872,0.0019606,-0.003,412.5,340.98,0,0,0,0,-4.2764e+06,8.7714e+06,7.7821e-06,0.029578,19.191,0,6.5262e+07,78595,11.125,0.80146,1.4563e-07,-1.2421e-07,-1.1797e+06,13.971,16.381,-2.0724e-14,0.039283,1.9508
0.002156,0.0022643,-0.003,0.002156,0.0022643,-0.003,0.61489,0.002155,0.0022584,-0.003,355.27,341.6,0,0,0,0,-2.1081e+06,4.0462e+05,2.6596e-06,0.024757,10.393,0,6.5473e+07,78508,11.125,0.79863,2.7718e-07,-2.3178e-07,1.9198e+06,-22.123,-27.018,-8.0583e-14,0.044949,2.9939
0.0024269,0.00258,-0.003,0.0024269,0.00258,-0.003,0.62783,0.002427,0.0025799,-0.003,358.46,341.16,0,0,0,0,-2.593e+05,45597,-3.6898e-06,0.02173,5.729,0,6.6033e+07,77692,11.125,0.79151,1.8976e-07,-1.5926e-07,2.492e+06,-29.451,-34.535,-1.9051e-14,0.050888,3.2434
0.0027033,0.0028974,-0.003,0.0027033,0.0028974,-0.003,0.61652,0.0026985,0.0029017,-0.003,334.07,340.86,0,0,0,0,-8.9423e+05,-1.0184e+05,-8.7509e-07,0.021091,4.4933,0,6.543e+07,78405,11.125,0.79939,-3.3341e-07,3.1036e-07,3.1417e+06,-37.966,-42.745,6.716e-14,0.056898,3.3358
0.0029844,0.0032106,-0.003,0.0029844,0.0032106,-0.003,0.63682,0.0029893,0.0032062,-0.003,337.66,340.64,0,0,0,0,-2.539e+06,-1.1898e+06,5.9931e-06,0.020733,4.2704,0,6.6547e+07,77122,11.125,0.78692,-4.8755e-07,4.4331e-07,5.6145e+06,-67.606,-76.543,2.287e-14,0.062905,3.9499
0.0032633,0.0035259,-0.003,0.0032633,0.0035259,-0.003,0.65142,0.0032605,0.0035283,-0.003,349.06,340.46,0,0,0,0,-1.0333e+06,2.6289e+05,2.4256e-06,0.020401,2.8215,0,6.7204e+07,76190,11.125,0.77801,3.539e-07,-3.2829e-07,4.8465e+06,-58.368,-66.139,-3.9194e-14,0.068915,3.66
0.0035433,0.0038404,-0.003,0.0035433,0.0038404,-0.003,0.64343,0.003543,0.0038407,-0.003,382.96,340.52,0,0,0,0,-6.2703e+05,3.5799e+05,8.9617e-07,0.020299,1.6828,0,6.6705e+07,76700,11.125,0.78294,5.234e-07,-4.7404e-07,3.5049e+06,-42.863,-47.297,1.3245e-14,0.074926,3.3114
0.0038283,0.0041505,-0.003,0.0038283,0.0041505,-0.003,0.653,0.0038269,0.0041518,-0.003,390.45,340.38,0,0,0,0,-1.4558e+06,-1.215e+06,5.0196e-06,0.02023,1.6231,0,6.7215e+07,76088,11.125,0.77695,-4.191e-07,3.9395e-07,4.9469e+06,-60.981,-66.244,3.236e-14,0.080933,3.698
0.0041143,0.0044594,-0.003,0.0041143,0.0044594,-0.003,0.66822,0.0041163,0.0044575,-0.003,439.71,340.07,0,0,0,0,-1.1524e+06,-1.5744e+06,1.668e-06,0.020192,1.6155,0,6.8034e+07,75109,11.125,0.76777,-3.8464e-07,3.6275e-07,5.9133e+06,-73.015,-79.039,3.367e-14,0.08694,3.9193
0.0043989,0.0047698,-0.003,0.0043989,0.0047698,-0.003,0.67867,0.0043977,0.0047709,-0.003,465.24,339.96,0,0,0,0,-4.6333e+05,-6.6541e+05,-3.1951e-06,0.020159,1.21,0,6.8584e+07,74434,11.125,0.76114,-3.9861e-07,3.6927e-07,4.94e+06,-60.863,-66.178,9.0176e-15,0.092948,3.6255
0.0046845,0.0050793,-0.003,0.0046845,0.0050793,-0.003,0.67858,0.0046839,0.0050798,-0.003,504.42,339.84,0,0,0,0,-1.0404e+06,-8.0445e+05,-6.0108e-06,0.020154,1.0922,0,6.8568e+07,74440,11.125,0.76138,-6.3237e-07,5.886e-07,5.1064e+06,-63.17,-68.173,9.0469e-16,0.098955,3.7058
0.0049701,0.0053886,-0.003,0.0049701,0.0053886,-0.003,0.69546,0.0049723,0.0053866,-0.003,560.88,339.55,0,0,0,0,-4.7443e+05,-1.2028e+06,-5.3875e-06,0.020142,1.0731,0,6.9575e+07,73344,11.125,0.75087,-3.8557e-07,3.5623e-07,5.3931e+06,-66.58,-72.102,-3.9093e-14,0.10496,3.8145
0.0052546,0.0056991,-0.003,0.0052546,0.0056991,-0.003,0.69433,0.005252,0.0057015,-0.003,574.62,339.53,0,0,0,0,-24531,-6.417e+05,-2.8168e-06,0.020137,0.83769,0,6.9523e+07,73417,11.125,0.75165,-3.404e-07,3.1432e-07,4.613e+06,-56.822,-61.797,-2.4772e-14,0.11097,3.6346
0.0055388,0.0060096,-0.003,0.0055388,0.0060096,-0.003,0.70181,0.005542,0.0060068,-0.003,614.51,339.39,0,0,0,0,-5.9539e+05,-7.6748e+05,-9.3039e-07,0.020139,0.79666,0,6.9982e+07,72930,11.125,0.74697,1.2107e-07,-9.7323e-08,4.7276e+06,-58.061,-63.473,4.4978e-14,0.11698,3.6885
0.0058214,0.0063215,-0.003,0.0058214,0.0063215,-0.003,0.70699,0.0058194,0.0063233,-0.003,610.09,339.33,0,0,0,0,-93878,4.8539e+05,-1.5548e-06,0.020137,0.60241,0,7.024e+07,72592,11.125,0.74367,5.7742e-07,-5.2154e-07,3.8381e+06,-46.951,-51.718,2.5258e-14,0.12298,3.4085
0.0061049,0.0066326,-0.003,0.0061049,0.0066326,-0.003,0.69788,0.0061049,0.0066326,-0.003,629.76,339.39,0,0,0,0,-6.2438e+05,2.0525e+05,-2.4198e-06,0.020138,0.54813,0,6.966e+07,73186,11.125,0.74954,2.393e-06,-2.2077e-06,3.7932e+06,-46.606,-50.94,-9.6882e-15,0.12899,3.4646
0.0063892,0.0069432,-0.003,0.0063892,0.0069432,-0.003,0.71044,0.0063905,0.006942,-0.003,662.74,339.2,0,0,0,0,-2.4033e+05,-7.5702e+05,-4.5233e-07,0.020134,0.559,0,7.0415e+07,72366,11.125,0.74163,1.9576e-06,-1.81e-06,3.989e+06,-49.087,-53.485,-1.0433e-14,0.135,3.5772
0.0066731,0.0072542,-0.003,0.0066731,0.0072542,-0.003,0.70726,0.006671,0.0072561,-0.003,655.65,339.26,0,0,0,0,10658,1.6796e+05,1.7043e-07,0.020135,0.41596,0,7.0222e+07,72574,11.125,0.74358,-6.5798e-07,6.1025e-07,3.2518e+06,-40.049,-43.578,3.8759e-14,0.14101,3.3633
0.0069589,0.0075634,-0.003,0.0069589,0.0075634,-0.003,0.70864,0.0069599,0.0075625,-0.003,678.4,339.25,0,0,0,0,-1.0337e+06,-3.1133e+05,-4.2317e-06,0.020131,0.51398,0,7.0318e+07,72484,11.125,0.74264,-6.2399e-07,5.8184e-07,3.923e+06,-48.408,-52.479,5.1339e-14,0.14701,3.6404
0.0072445,0.0078729,-0.003,0.0072445,0.0078729,-0.003,0.71934,0.0072448,0.0078726,-0.003,688.4,339.05,0,0,0,0,-1.7882e+05,-3.7174e+05,-8.306e-06,0.020127,0.51848,0,7.0938e+07,71784,11.125,0.73598,1.1921e-07,-1.0803e-07,3.9224e+06,-48.445,-52.434,4.3882e-15,0.15302,3.6491
0.00753,0.0081824,-0.003,0.00753,0.0081824,-0.003,0.71374,0.0075284,0.0081838,-0.003,654.72,339.02,0,0,0,0,-1.1668e+05,-1.2301e+05,-7.543e-06,0.020125,0.47157,0,7.0576e+07,72150,11.125,0.73974,1.4249e-07,-1.2713e-07,3.7037e+06,-45.806,-49.452,7.2947e-15,0.15903,3.5845
0.0078162,0.0084913,-0.003,0.0078162,0.0084913,-0.003,0.72149,0.0078182,0.0084894,-0.003,674.96,338.89,0,0,0,0,-8.38e+05,-7.5946e+05,1.0943e-06,0.020123,0.56896,0,7.1075e+07,71643,11.125,0.73486,-1.2419e-06,1.1325e-06,4.2988e+06,-53.07,-57.465,-1.5311e-13,0.16503,3.7888
0.0081002,0.0088022,-0.003,0.0081002,0.0088022,-0.003,0.72844,0.0080998,0.0088025,-0.003,657.26,338.8,0,0,0,0,2.7083e+05,2.2309e+05,5.4456e-06,0.020128,0.41654,0,7.1478e+07,71187,11.125,0.73043,-4.5262e-07,4.1025e-07,3.2636e+06,-40.204,-43.723,-1.219e-13,0.17104,3.3675
0.0083849,0.0091124,-0.003,0.0083849,0.0091124,-0.003,0.71687,0.0083828,0.0091143,-0.003,647.54,338.92,0,0,0,0,-1.6678e+05,98959,7.9787e-07,0.02013,0.33421,0,7.0769e+07,71945,11.125,0.73783,1.0375e-06,-9.5787e-07,2.9454e+06,-36.421,-39.338,-6.3381e-15,0.17705,3.3183
0.0086713,0.009421,-0.003,0.0086713,0.009421,-0.003,0.72888,0.0086741,0.0094185,-0.003,670.38,338.8,0,0,0,0,-1.0406e+06,-8.1745e+05,-4.583e-06,0.020128,0.45524,0,7.1567e+07,71159,11.125,0.73008,1.3737e-07,-1.3947e-07,3.8427e+06,-47.451,-51.348,-6.9786e-14,0.18306,3.7305
0.0089555,0.0097318,-0.003,0.0089555,0.0097318,-0.003,0.73397,0.0089543,0.0097329,-0.003,669.98,338.7,0,0,0,0,58703,6.9022e+05,-1.8904e-06,0.020138,0.31872,0,7.1827e+07,70824,11.125,0.72692,-1.3993e-07,1.248e-07,2.7791e+06,-34.295,-37.176,-2.4491e-14,0.18906,3.2738
0.0092413,0.010041,-0.003,0.0092413,0.010041,-0.003,0.72168,0.0092394,0.010043,-0.003,638.5,338.87,0,0,0,0,-7.5167e+05,6.6606e+05,7.8112e-06,0.020137,0.24283,0,7.1037e+07,71631,11.125,0.73468,-3.3411e-07,3.1944e-07,2.4062e+06,-29.856,-32.048,8.2381e-14,0.19507,3.1574
0.0095309,0.010347,-0.003,0.0095309,0.010347,-0.003,0.73408,0.0095322,0.010346,-0.003,636.61,338.75,0,0,0,0,-1.9866e+06,-1.002e+06,-2.6326e-06,0.020121,0.55678,0,7.1869e+07,70817,11.125,0.72662,1.1781e-07,-1.0454e-07,4.3128e+06,-53.608,-57.315,9.453e-14,0.20107,3.9361
0.0098181,0.010655,-0.003,0.0098181,0.010655,-0.003,0.74885,0.0098197,0.010653,-0.003,667.44,338.45,0,0,0,0,-1.8013e+05,-5.8325e+05,-9.3698e-06,0.02012,0.58645,0,7.2783e+07,69845,11.125,0.71744,1.5083e-06,-1.3832e-06,4.2769e+06,-53.099,-56.892,1.6474e-13,0.20708,3.9142
0.010102,0.010965,-0.003,0.010102,0.010965,-0.003,0.74129,0.010101,0.010967,-0.003,669.71,338.51,0,0,0,0,5.5037e+05,6.8658e+05,-4.7688e-06,0.02013,0.31711,0,7.2268e+07,70343,11.125,0.72233,1.2256e-06,-1.1162e-06,2.7931e+06,-34.454,-37.372,1.1748e-13,0.21309,3.3432
0.010388,0.011274,-0.003,0.010388,0.011274,-0.003,0.73736,0.010389,0.011274,-0.003,677.32,338.59,0,0,0,0,-8.472e+05,-1.9176e+05,-3.5452e-06,0.020125,0.39838,0,7.2039e+07,70601,11.125,0.72476,1.8394e-07,-1.7113e-07,3.454e+06,-42.617,-46.211,-1.9797e-14,0.21909,3.5939
0.010674,0.011584,-0.003,0.010674,0.011584,-0.003,0.75056,0.010676,0.011582,-0.003,713.31,338.42,0,0,0,0,-49868,-7.8516e+05,2.9662e-06,0.020128,0.41056,0,7.2913e+07,69733,11.125,0.7163,2.475e-07,-2.2282e-07,3.5012e+06,-43.285,-46.753,5.186e-14,0.2251,3.6133
0.010958,0.011895,-0.003,0.010958,0.011895,-0.003,0.74532,0.010956,0.011897,-0.003,683.69,338.5,0,0,0,0,2.381e+05,4.5618e+05,4.4541e-06,0.020134,0.25218,0,7.2572e+07,70078,11.125,0.71962,1.5895e-06,-1.4785e-06,2.5266e+06,-31.15,-33.822,-1.7181e-13,0.23111,3.2295
0.011244,0.012204,-0.003,0.011244,0.012204,-0.003,0.74406,0.011245,0.012202,-0.003,691.01,338.53,0,0,0,0,-1.1514e+06,-1.0899e+05,-2.0564e-06,0.020125,0.36416,0,7.2504e+07,70161,11.125,0.72036,3.1246e-06,-2.9008e-06,3.3366e+06,-41.126,-44.673,-1.3893e-13,0.23712,3.5817
0.011529,0.012513,-0.003,0.011529,0.012513,-0.003,0.75643,0.01153,0.012512,-0.003,720.38,338.38,0,0,0,0,-80017,-2.0972e+05,1.2605e-06,0.020125,0.38434,0,7.3304e+07,69346,11.125,0.71239,1.655e-06,-1.5309e-06,3.4174e+06,-42.133,-45.753,7.1874e-14,0.24312,3.5892
0.011814,0.012823,-0.003,0.011814,0.012823,-0.003,0.74675,0.011812,0.012826,-0.003,715.57,338.45,0,0,0,0,2.5282e+05,-8.5065e+05,3.4701e-06,0.020122,0.37553,0,7.2708e+07,69984,11.125,0.71873,3.1618e-07,-3.0897e-07,3.3637e+06,-41.517,-44.992,-4.2511e-14,0.24913,3.5455
0.012098,0.013134,-0.003,0.012098,0.013134,-0.003,0.76236,0.012103,0.01313,-0.003,743.78,338.33,0,0,0,0,2.0513e+05,-1.6198e+06,-1.3784e-06,0.020127,0.37846,0,7.3874e+07,68955,11.125,0.7085,1.4605e-06,-1.3111e-06,3.3908e+06,-41.785,-45.378,2.7274e-13,0.25514,3.5788
0.01238,0.013447,-0.003,0.01238,0.013447,-0.003,0.76057,0.012375,0.013451,-0.003,738.13,338.46,0,0,0,0,14847,1.0352e+06,-6.9197e-07,0.020141,0.20984,0,7.3766e+07,69073,11.125,0.7094,3.3271e-07,-2.4796e-07,2.2002e+06,-26.867,-29.668,4.7553e-13,0.26114,3.1204
0.012664,0.013757,-0.003,0.012664,0.013757,-0.003,0.75238,0.012666,0.013755,-0.003,754.34,338.58,0,0,0,0,-1.7385e+06,9.0134e+05,-7.5675e-06,0.020132,0.28025,0,7.3144e+07,69613,11.125,0.71462,-1.4841e-06,1.3607e-06,2.7819e+06,-33.968,-37.543,1.4348e-13,0.26715,3.405
0.012948,0.014068,-0.003,0.012948,0.014068,-0.003,0.76708,0.012948,0.014068,-0.003,736.42,338.38,0,0,0,0,-8.3265e+05,-2.0307e+05,-6.2364e-06,0.020123,0.35259,0,7.4037e+07,68644,11.125,0.70518,-5.0874e-07,4.5961e-07,3.3566e+06,-41.032,-45.252,-2.4357e-14,0.27316,3.7072
0.01323,0.014381,-0.003,0.01323,0.014381,-0.003,0.7616,0.01323,0.014381,-0.003,712.33,338.37,0,0,0,0,2.2088e+05,2.4585e+05,2.0316e-06,0.020123,0.29057,0,7.3615e+07,69005,11.125,0.70888,8.4285e-07,-7.5856e-07,2.9338e+06,-35.735,-39.673,-1.2688e-14,0.27917,3.5893
0.013511,0.014694,-0.003,0.013511,0.014694,-0.003,0.76285,0.013512,0.014694,-0.003,712.92,338.32,0,0,0,0,-2.8052e+05,-6.6603e+05,-1.4119e-06,0.020119,0.32575,0,7.372e+07,68923,11.125,0.70815,1.1146e-06,-1.0016e-06,3.2126e+06,-39.002,-43.553,4.0546e-14,0.28518,3.715
0.01379,0.01501,-0.003,0.01379,0.01501,-0.003,0.77053,0.013792,0.015008,-0.003,739.18,338.23,0,0,0,0,6.01e+05,-4.3638e+05,-5.1331e-06,0.020127,0.24365,0,7.4266e+07,68417,11.125,0.70321,6.021e-07,-5.3993e-07,2.5138e+06,-30.5,-34.09,4.3927e-14,0.29119,3.3873
0.014067,0.015327,-0.003,0.014067,0.015327,-0.003,0.76195,0.014065,0.015329,-0.003,715.72,338.32,0,0,0,0,6.8631e+05,1.0189e+06,6.4215e-07,0.020136,0.11243,0,7.3688e+07,68982,11.125,0.70873,3.6275e-07,-3.2457e-07,1.5052e+06,-18.105,-20.551,-6.7171e-14,0.2972,2.9592
0.014346,0.015642,-0.003,0.014346,0.015642,-0.003,0.75475,0.014348,0.015641,-0.003,720.35,338.49,0,0,0,0,-8.3108e+05,2.7306e+05,3.1406e-06,0.020118,0.22562,0,7.3224e+07,69457,11.125,0.7132,-1.3961e-06,1.2291e-06,2.4745e+06,-29.63,-33.909,-8.3806e-14,0.30321,3.4727
