"C:0","C:1","C:2","Cx","Cy","Cz","Ma","Mas","Points:0","Points:1","Points:2","Ret","T","U:0","U:1","U:2","alphat","grad(p):0","grad(p):1","grad(p):2","im","k","nut","omega","p","pseudoCoField","rho","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","xc","yPlus"
0.0010436,0.00087494,-0.003,0.0010436,0.00087494,-0.003,0,0.62991,0.0010393,0.00086938,-0.003,385.79,346.3,0,0,0,0,1.592e+06,1.334e+06,5.6757e-06,0.019372,0.78846,0,6.7068e+07,77560,12.922,0.77835,1.3132e-07,-9.6392e-08,8.2329e+05,-8.6345,-12.282,4.0703e-15,0.01954,2.9672
0.0011626,0.0010372,-0.003,0.0011626,0.0010372,-0.003,0,0.63184,0.0011579,0.0010305,-0.003,388.16,345.76,0,0,0,0,1.5949e+06,-1.599e+06,1.6811e-05,0.019769,0.5228,0,6.7057e+07,77437,12.922,0.77862,-2.6776e-09,-1.9227e-09,2.1825e+05,-3.0059,-2.7316,5.6772e-14,0.022407,2.8569
0.0013015,0.0012254,-0.003,0.0013015,0.0012254,-0.003,0,0.63303,0.0012952,0.0012182,-0.003,401.4,344.22,0,0,0,0,2.5451e+06,-2.7843e+05,5.9549e-06,0.020928,0.71399,0,6.6826e+07,77362,12.922,0.78131,9.0688e-08,-7.0957e-08,-1.2539e+06,13.121,18.706,3.9291e-14,0.025739,2.7203
0.0014657,0.001442,-0.003,0.0014657,0.001442,-0.003,0,0.61872,0.0014575,0.0014345,-0.003,404.55,343.56,0,0,0,0,2.844e+06,2.4158e+06,2.885e-06,0.021636,0.96956,0,6.5953e+07,78267,12.922,0.79178,8.0909e-08,-5.8906e-08,-1.9299e+06,21.616,27.726,4.0578e-15,0.029616,2.5059
0.0016624,0.0016892,-0.003,0.0016624,0.0016892,-0.003,0,0.5971,0.0016525,0.0016808,-0.003,412.28,344.03,0,0,0,0,-5.3892e+05,4.484e+06,4.146e-06,0.02146,0.93861,0,6.4937e+07,79619,12.922,0.80421,-4.4587e-08,3.2684e-08,-1.0354e+06,12.433,14.173,6.3128e-14,0.034125,1.9164
0.0018955,0.0019651,-0.003,0.0018955,0.0019651,-0.003,0,0.58617,0.0018872,0.0019606,-0.003,398.38,344.39,0,0,0,0,-3.3695e+06,2.8153e+06,5.7491e-06,0.020958,1.1121,0,6.4477e+07,80296,12.922,0.81,1.1036e-07,-1.0154e-07,1.3447e+06,-15.184,-19.193,-8.8028e-15,0.039283,1.9508
0.002156,0.0022643,-0.003,0.002156,0.0022643,-0.003,0,0.60006,0.002155,0.0022584,-0.003,371.93,344.13,0,0,0,0,-2.0807e+06,-6.865e+05,3.0836e-06,0.0205,1.5298,0,6.5134e+07,79436,12.922,0.80223,4.475e-07,-3.8138e-07,4.1854e+06,-49.41,-57.945,-6.7769e-14,0.044949,2.9939
0.0024269,0.00258,-0.003,0.0024269,0.00258,-0.003,0,0.61215,0.002427,0.0025799,-0.003,356.17,343.86,0,0,0,0,1.4787e+05,84240,-3.0405e-06,0.020166,1.3186,0,6.5691e+07,78680,12.922,0.79536,2.7753e-07,-2.3376e-07,3.8352e+06,-45.533,-52.937,-1.5971e-14,0.050888,3.2434
0.0027033,0.0028974,-0.003,0.0027033,0.0028974,-0.003,0,0.59749,0.0026985,0.0029017,-0.003,343.02,343.78,0,0,0,0,-6.2707e+05,92943,7.3691e-07,0.020127,1.3145,0,6.4986e+07,79595,12.922,0.80464,-3.5577e-07,3.3155e-07,3.58e+06,-43.362,-48.63,6.1648e-14,0.056898,3.3358
0.0029844,0.0032106,-0.003,0.0029844,0.0032106,-0.003,0,0.61672,0.0029893,0.0032062,-0.003,341.55,343.39,0,0,0,0,-2.5637e+06,-1.0451e+06,7.5484e-06,0.020193,1.8378,0,6.5982e+07,78393,12.922,0.79343,-5.0291e-07,4.5681e-07,5.7223e+06,-68.964,-77.963,4.2333e-14,0.062905,3.9499
0.0032633,0.0035259,-0.003,0.0032633,0.0035259,-0.003,0,0.63142,0.0032605,0.0035283,-0.003,346.83,343.14,0,0,0,0,-9.8679e+05,1.4391e+05,5.5707e-06,0.020111,1.4989,0,6.6616e+07,77464,12.922,0.78477,3.1572e-07,-2.9616e-07,4.7124e+06,-56.726,-64.327,-4.6882e-15,0.068915,3.66
0.0035433,0.0038404,-0.003,0.0035433,0.0038404,-0.003,0,0.62417,0.003543,0.0038407,-0.003,351.62,343.17,0,0,0,0,-4.7272e+05,2.7779e+05,6.4102e-06,0.020078,1.0252,0,6.6169e+07,77923,12.922,0.78923,4.8336e-07,-4.3912e-07,3.2456e+06,-39.676,-43.814,3.0469e-14,0.074926,3.3114
0.0038283,0.0041505,-0.003,0.0038283,0.0041505,-0.003,0,0.63247,0.0038269,0.0041518,-0.003,348.89,343,0,0,0,0,-1.2746e+06,-9.6836e+05,2.2579e-06,0.020068,1.2051,0,6.6589e+07,77398,12.922,0.78424,-3.8091e-07,3.5763e-07,4.4892e+06,-55.304,-60.147,3.4741e-14,0.080933,3.698
0.0041143,0.0044594,-0.003,0.0041143,0.0044594,-0.003,0,0.64516,0.0041163,0.0044575,-0.003,364.84,342.74,0,0,0,0,-1.03e+06,-1.2299e+06,-1.8557e-06,0.020051,1.3338,0,6.7246e+07,76590,12.922,0.77673,-3.4878e-07,3.2783e-07,5.3633e+06,-66.177,-71.73,4.5493e-14,0.08694,3.9193
0.0043989,0.0047698,-0.003,0.0043989,0.0047698,-0.003,0,0.65393,0.0043977,0.0047709,-0.003,361.51,342.69,0,0,0,0,-4.2715e+05,-4.1948e+05,6.6101e-07,0.020006,1.0679,0,6.769e+07,76029,12.922,0.77119,-3.6415e-07,3.3621e-07,4.5011e+06,-55.41,-60.341,2.3565e-14,0.092948,3.6255
0.0046845,0.0050793,-0.003,0.0046845,0.0050793,-0.003,0,0.65293,0.0046839,0.0050798,-0.003,371.17,342.62,0,0,0,0,-9.1873e+05,-5.7312e+05,-3.3833e-06,0.019996,1.0242,0,6.7631e+07,76093,12.922,0.77191,-5.7835e-07,5.3737e-07,4.6751e+06,-57.789,-62.456,1.3484e-14,0.098955,3.7058
0.0049701,0.0053886,-0.003,0.0049701,0.0053886,-0.003,0,0.66757,0.0049723,0.0053866,-0.003,382.6,342.42,0,0,0,0,-4.266e+05,-9.8035e+05,-3.994e-06,0.019982,1.036,0,6.8478e+07,75151,12.922,0.76287,-3.5576e-07,3.2503e-07,4.9608e+06,-61.191,-66.372,1.2748e-14,0.10496,3.8145
0.0052546,0.0056991,-0.003,0.0052546,0.0056991,-0.003,0,0.66627,0.005252,0.0057015,-0.003,373.69,342.41,0,0,0,0,-39749,-4.5258e+05,-1.2345e-06,0.019968,0.85895,0,6.8422e+07,75236,12.922,0.76371,-3.1525e-07,2.8778e-07,4.2709e+06,-52.565,-57.253,2.167e-14,0.11097,3.6346
0.0055388,0.0060096,-0.003,0.0055388,0.0060096,-0.003,0,0.6723,0.005542,0.0060068,-0.003,379.27,342.31,0,0,0,0,-5.5798e+05,-5.7381e+05,-7.4506e-07,0.019969,0.84168,0,6.8776e+07,74846,12.922,0.76,1.1036e-07,-8.9407e-08,4.3851e+06,-53.805,-58.922,5.2169e-14,0.11698,3.6885
0.0058214,0.0063215,-0.003,0.0058214,0.0063215,-0.003,0,0.67682,0.0058194,0.0063233,-0.003,363.67,342.29,0,0,0,0,-1.4863e+05,4.6426e+05,-2.5337e-06,0.019952,0.67477,0,6.8991e+07,74554,12.922,0.7571,5.3365e-07,-4.8266e-07,3.5897e+06,-43.862,-48.418,3.1113e-14,0.12298,3.4085
0.0061049,0.0066326,-0.003,0.0061049,0.0066326,-0.003,0,0.66903,0.0061049,0.0066326,-0.003,365.48,342.32,0,0,0,0,-6.2491e+05,2.0894e+05,-1.3106e-06,0.019952,0.64013,0,6.8516e+07,75057,12.922,0.76206,2.2193e-06,-2.0463e-06,3.5619e+06,-43.73,-47.865,-2.3862e-14,0.12899,3.4646
0.0063892,0.0069432,-0.003,0.0063892,0.0069432,-0.003,0,0.68029,0.0063905,0.006942,-0.003,372.24,342.19,0,0,0,0,-2.6962e+05,-6.3108e+05,3.3185e-06,0.019949,0.6477,0,6.9167e+07,74329,12.922,0.75502,1.8151e-06,-1.6761e-06,3.7399e+06,-45.976,-50.185,-3.8176e-14,0.135,3.5772
0.0066731,0.0072542,-0.003,0.0066731,0.0072542,-0.003,0,0.67755,0.006671,0.0072561,-0.003,361.65,342.26,0,0,0,0,-29166,1.8444e+05,3.5837e-06,0.019939,0.52533,0,6.9009e+07,74507,12.922,0.75665,-6.1165e-07,5.6857e-07,3.0591e+06,-37.64,-41.027,1.9071e-14,0.14101,3.3633
0.0069589,0.0075634,-0.003,0.0069589,0.0075634,-0.003,0,0.67868,0.0069599,0.0075625,-0.003,366.12,342.22,0,0,0,0,-9.3496e+05,-2.1382e+05,-2.0156e-06,0.019947,0.61997,0,6.9079e+07,74433,12.922,0.75595,-5.7905e-07,5.4133e-07,3.6647e+06,-45.192,-49.051,2.9585e-14,0.14701,3.6404
0.0072445,0.0078729,-0.003,0.0072445,0.0078729,-0.003,0,0.68792,0.0072448,0.0078726,-0.003,356.45,342.09,0,0,0,0,-1.843e+05,-2.649e+05,-1.1172e-06,0.019948,0.61024,0,6.9591e+07,73834,12.922,0.75023,1.1153e-07,-1.0082e-07,3.6536e+06,-45.087,-48.878,4.6941e-16,0.15302,3.6491
0.00753,0.0081824,-0.003,0.00753,0.0081824,-0.003,0,0.68286,0.0075284,0.0081838,-0.003,345.83,342.08,0,0,0,0,-1.3669e+05,-35294,2.2651e-06,0.019943,0.57419,0,6.9284e+07,74163,12.922,0.75353,1.3202e-07,-1.1758e-07,3.4527e+06,-42.671,-46.131,4.1552e-15,0.15903,3.5845
0.0078162,0.0084913,-0.003,0.0078162,0.0084913,-0.003,0,0.68944,0.0078182,0.0084894,-0.003,352.78,341.97,0,0,0,0,-7.6159e+05,-6.1202e+05,8.1211e-07,0.019952,0.66361,0,6.9687e+07,73736,12.922,0.74947,-1.1497e-06,1.0473e-06,4.0043e+06,-49.397,-53.563,-1.2619e-13,0.16503,3.7888
0.0081002,0.0088022,-0.003,0.0081002,0.0088022,-0.003,0,0.69558,0.0080998,0.0088025,-0.003,340.07,341.94,0,0,0,0,2.1585e+05,1.9666e+05,4.42e-07,0.019933,0.50815,0,7.0032e+07,73336,12.922,0.74551,-4.1327e-07,3.7369e-07,3.0589e+06,-37.641,-41.018,-1.0087e-13,0.17104,3.3675
0.0083849,0.0091124,-0.003,0.0083849,0.0091124,-0.003,0,0.68553,0.0083828,0.0091143,-0.003,331.05,342.05,0,0,0,0,-1.7152e+05,1.3342e+05,3.2481e-06,0.019926,0.44987,0,6.9454e+07,73989,12.922,0.7518,9.6788e-07,-8.9267e-07,2.764e+06,-34.151,-36.939,-1.7743e-14,0.17705,3.3183
0.0086713,0.009421,-0.003,0.0086713,0.009421,-0.003,0,0.69574,0.0086741,0.0094185,-0.003,335.08,341.95,0,0,0,0,-9.3348e+05,-6.5572e+05,-5.4482e-07,0.019954,0.5695,0,7.0097e+07,73326,12.922,0.74534,1.2713e-07,-1.2969e-07,3.5947e+06,-44.348,-48.072,-5.7634e-14,0.18306,3.7305
0.0089555,0.0097318,-0.003,0.0089555,0.0097318,-0.003,0,0.70025,0.0089543,0.0097329,-0.003,325.91,341.92,0,0,0,0,52752,5.4872e+05,-3.1993e-06,0.019915,0.42505,0,7.032e+07,73032,12.922,0.74247,-1.3062e-07,1.1595e-07,2.6294e+06,-32.403,-35.216,-1.5535e-14,0.18906,3.2738
0.0092413,0.010041,-0.003,0.0092413,0.010041,-0.003,0,0.6899,0.0092394,0.010043,-0.003,309.97,342.05,0,0,0,0,-6.4908e+05,5.562e+05,6.0911e-06,0.019956,0.38678,0,6.9689e+07,73705,12.922,0.74889,-3.099e-07,2.9593e-07,2.27e+06,-28.148,-30.251,8.144e-14,0.19507,3.1574
0.0095309,0.010347,-0.003,0.0095309,0.010347,-0.003,0,0.70052,0.0095322,0.010346,-0.003,313.73,341.9,0,0,0,0,-1.7233e+06,-8.1781e+05,2.0741e-06,0.019973,0.69125,0,7.0356e+07,73014,12.922,0.74222,1.0431e-07,-9.3365e-08,3.9902e+06,-49.576,-53.047,1.0162e-13,0.20107,3.9361
0.0098181,0.010655,-0.003,0.0098181,0.010655,-0.003,0,0.71318,0.0098197,0.010653,-0.003,323.28,341.69,0,0,0,0,-1.7434e+05,-4.9677e+05,-3.5812e-06,0.019968,0.69591,0,7.1102e+07,72187,12.922,0.73441,1.4007e-06,-1.2841e-06,3.9722e+06,-49.27,-52.881,1.4822e-13,0.20708,3.9142
0.010102,0.010965,-0.003,0.010102,0.010965,-0.003,0,0.7069,0.010101,0.010967,-0.003,311,341.76,0,0,0,0,4.2691e+05,6.0692e+05,-5.7493e-06,0.019927,0.46614,0,7.07e+07,72598,12.922,0.73835,1.1472e-06,-1.0438e-06,2.6367e+06,-32.494,-35.31,9.5848e-14,0.21309,3.3432
0.010388,0.011274,-0.003,0.010388,0.011274,-0.003,0,0.70347,0.010389,0.011274,-0.003,309.78,341.78,0,0,0,0,-7.604e+05,-1.2567e+05,-4.9665e-06,0.019846,0.58282,0,7.0504e+07,72822,12.922,0.74054,1.7439e-07,-1.6065e-07,3.2573e+06,-40.167,-43.601,-3.9985e-14,0.21909,3.5939
0.010674,0.011584,-0.003,0.010674,0.011584,-0.003,0,0.71484,0.010676,0.011582,-0.003,300.69,341.61,0,0,0,0,-55658,-6.5263e+05,-3.244e-06,0.019937,0.62687,0,7.121e+07,72079,12.922,0.73344,2.4308e-07,-2.1677e-07,3.3255e+06,-41.071,-44.446,3.1808e-14,0.2251,3.6133
0.010958,0.011895,-0.003,0.010958,0.011895,-0.003,0,0.71026,0.010956,0.011897,-0.003,276.72,341.67,0,0,0,0,66252,3.6729e+05,-1.8692e-06,0.019725,0.60204,0,7.0928e+07,72378,12.922,0.73629,1.567e-06,-1.4575e-06,2.4525e+06,-30.205,-32.861,-1.5353e-13,0.23111,3.2295
0.011244,0.012204,-0.003,0.011244,0.012204,-0.003,0,0.71066,0.011245,0.012202,-0.003,258.24,341.65,0,0,0,0,-1.1839e+06,-1.4061e+05,3.1278e-06,0.020293,1.0211,0,7.0961e+07,72352,12.922,0.73605,3.0738e-06,-2.8524e-06,3.207e+06,-39.518,-42.949,-1.4845e-13,0.23712,3.5817
0.011529,0.012513,-0.003,0.011529,0.012513,-0.003,0,0.72201,0.01153,0.012512,-0.003,231.68,341.52,0,0,0,0,-25294,-27003,6.4245e-06,0.018685,1.3801,0,7.1656e+07,71609,12.922,0.72883,1.6165e-06,-1.4938e-06,3.2879e+06,-40.498,-44.057,4.8424e-14,0.24312,3.5892
0.011814,0.012823,-0.003,0.011814,0.012823,-0.003,0,0.71113,0.011812,0.012826,-0.003,206.71,341.68,0,0,0,0,4.3346e+05,-4.3809e+05,5.984e-06,0.018484,2.8493,0,7.1046e+07,72321,12.922,0.73567,3.546e-07,-3.4366e-07,3.4408e+06,-42.404,-46.077,-7.1724e-14,0.24913,3.5455
0.012098,0.013134,-0.003,0.012098,0.013134,-0.003,0,0.72248,0.012103,0.01313,-0.003,182.57,341.69,0,0,0,0,3.0489e+05,-1.0832e+06,-2.0973e-06,0.018974,4.5651,0,7.1885e+07,71578,12.922,0.72817,1.7555e-06,-1.5565e-06,3.7859e+06,-46.502,-50.812,1.4518e-13,0.25514,3.5788
0.01238,0.013447,-0.003,0.01238,0.013447,-0.003,0,0.71896,0.012375,0.013451,-0.003,160.42,341.96,0,0,0,0,-1.6759e+05,1.3883e+06,-1.1139e-06,0.020057,9.7815,0,7.1735e+07,71809,12.922,0.72987,2.7567e-07,-1.6578e-07,2.9484e+06,-35.858,-39.902,4.6666e-13,0.26114,3.1204
0.012664,0.013757,-0.003,0.012664,0.013757,-0.003,0,0.71052,0.012666,0.013755,-0.003,144.96,342.17,0,0,0,0,-1.7839e+06,1.2323e+06,-3.7439e-06,0.024507,20.309,0,7.1216e+07,72361,12.922,0.73494,-2.2976e-06,2.0971e-06,4.4771e+06,-54.509,-60.556,3.1857e-13,0.26715,3.405
0.012948,0.014068,-0.003,0.012948,0.014068,-0.003,0,0.72278,0.012948,0.014068,-0.003,131.99,342.16,0,0,0,0,-8.2442e+05,-47639,-1.4143e-06,0.026879,29.333,0,7.1967e+07,71559,12.922,0.72692,-7.5949e-07,6.78e-07,5.8892e+06,-71.777,-79.594,7.3789e-14,0.27316,3.7072
0.01323,0.014381,-0.003,0.01323,0.014381,-0.003,0,0.71836,0.01323,0.014381,-0.003,122.72,342.33,0,0,0,0,84139,1.7634e+05,2.5417e-06,0.030082,39.483,0,7.1731e+07,71848,12.922,0.7295,1.5274e-06,-1.3756e-06,5.7335e+06,-69.728,-77.629,-1.0867e-14,0.27917,3.5893
0.013511,0.014694,-0.003,0.013511,0.014694,-0.003,0,0.72042,0.013512,0.014694,-0.003,115.51,342.27,0,0,0,0,-2.9878e+05,-5.8156e+05,-3.7786e-06,0.033842,49.482,0,7.1928e+07,71713,12.922,0.72826,2.088e-06,-1.8715e-06,6.4503e+06,-78.18,-87.553,1.0016e-14,0.28518,3.715
0.01379,0.01501,-0.003,0.01379,0.01501,-0.003,0,0.72674,0.013792,0.015008,-0.003,111.06,342.23,0,0,0,0,6.1014e+05,-3.6318e+05,-2.1937e-06,0.035659,51.364,0,7.2361e+07,71299,12.922,0.72423,1.1371e-06,-1.0151e-06,5.6673e+06,-68.336,-77.234,1.8996e-14,0.29119,3.3873
0.014067,0.015327,-0.003,0.014067,0.015327,-0.003,0,0.7187,0.014065,0.015329,-0.003,107.22,342.5,0,0,0,0,3.0753e+05,1.0002e+06,2.8186e-06,0.038251,58.69,0,7.1937e+07,71826,12.922,0.72888,8.8383e-07,-7.9256e-07,4.3698e+06,-52.436,-59.793,-1.4033e-13,0.2972,2.9592
